;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4385;réinfecter;;;;;;;;;;;;;;;;;;;rEêfEkte;;;;;;;;;;;;;;;;;;;;;;;;;;rEêfEkte;;;;;;
4386;réinscrire;;rEêskrivi;;;;;;;;;;;;;;;;;rEêskrir;;;;;;;;;;;;;;;;;;;;;;;;;;rEêskri;;;;;;
4387;réinstaller;;rEêstalE;;;;rEêstala;;;;rEêstal6ra;;;;;;;rEêstalE;rEêstalE;rEêstale;;;;;;rEêstala;rEêstalô;rEêstale;;rEêstalâ;;;;;;;rEêstalô;rEêstal;;;rEêstal;rEêstal;rEêstale;rEêstale;rEêstale;rEêstale;;;;;;
4388;réinsérer;;;;;;;;;;;;;;;;;;;rEêsEre;;;;;;rEêsEra;;;;;;;;;;;;;;;;;;;;rEêsEre;;;;;;
4389;réinterroger;;;;;;;;;;;;;;;;;;;rEêtErOZe;;;;;;;;;;;;;;;;;;;;;;rEêtErOZ;;;;;;;;;;
4390;réintroduire;;;;;;rEêtrOdHizi;;;;;;;;;;;;rEêtrOdHizE;rEêtrOdHir;;;;;;;;;;;;;;;;;;;;;;rEêtrOdHi;;rEêtrOdHit;;rEêtrOdHi;;;;;;
4391;réintégrer;;rEêtEgrE;;rEêtEgra;rEêtEgrEr;rEêtEgra;;rEêtEgr6rE;;;;;rEêtEgrjô;rEêtEgrE;;;rEêtEgrE;rEêtEgrE;rEêtEgre;rEêtEgrasjô;;;;;;rEêtEgrô;rEêtEgre;rEêtEgr;rEêtEgrâ;rEêtEgr6rjô;;;;;rEêtEgr6rE;rEêtEgrô;rEêtEgr;rEêtEgre;;rEêtEgr;rEêtEgr;;rEêtEgre;rEêtEgre;rEêtEgre;;;;;;
4392;réinventer;;;;;;rEêvâta;;;rEêvât6re;;;;;;;;rEêvâtE;rEêvâtE;rEêvâte;;;;rEêvâtas;;;;rEêvâte;rEêvât;rEêvâtâ;;;;;rEêvât6rE;;;;;;rEêvât;rEêvât;rEêvâte;;;rEêvâte;;;;;;
4393;réinvestir;;;;;rEêvEstir;;;;;;;;;;;;;rEêvEstisE;rEêvEstir;;;;;;;;;rEêvEsti;;;;;;;;;rEêvEsti;;;rEêvEstis;rEêvEsti;;;;rEêvEsti;;;;;;
4394;réinviter;;;;;;rEêvita;;rEêvit6rE;;;;;;;;;;;rEêvite;;;;;;;;;;;;;;;;;;rEêvit;;;;;;;;;;;;;;
4395;réitérer;;;;rEitEra;rEitErEr;rEitEra;;;;;;rEitEr6ra;;;;;rEitErE;rEitErE;rEitEre;;rEitEras;rEitErasje;;;;;;;rEitErâ;;;;;rEitEr6rE;rEitEr6rE;;rEitEr;rEitEre;rEitEr;rEitEr;rEitEr;rEitEre;rEitEre;rEitEre;rEitEre;;;;;;
4396;réjouir;rEZuim;rEZui;rEZuit;rEZui;rEZuir;rEZui;rEZuirô;rEZuirE;rEZuire;rEZuira;rEZuirô;rEZuira;rEZuisjô;rEZuisE;rEZuisje;rEZuisE;rEZuisE;rEZuisE;rEZuir;rEZuisjô;rEZuis;rEZuisje;;;rEZui;rEZuisô;rEZuise;rEZui;rEZuisâ;rEZuirjô;rEZuirE;rEZuirje;rEZuirE;rEZuirE;rEZuirE;rEZuisô;rEZui;rEZuise;rEZui;rEZuis;rEZui;rEZui;rEZui;rEZui;rEZui;rEZuisjô;rEZuis;rEZuisje;;;rEZuis
4397;rémunérer;;rEmynErE;;;rEmynErEr;;;;;;;;;;;;rEmynErE;;rEmynEre;;;rEmynErasje;;;;;;;;;;;;;;;rEmynEr;;;;rEmynEr;rEmynEre;;rEmynEre;rEmynEre;;;;;rEmynEr;
4398;rénover;;rEnOvE;rEnOvat;;;;;;rEnOv6re;;;;;;;;;rEnOvE;rEnOve;;;;;rEnOvas;rEnOva;;;;rEnOvâ;;;;;;;;rEnOv;;rEnOv;;rEnOv;rEnOve;rEnOve;rEnOve;rEnOve;;;;;rEnOv;
4399;réoccuper;;;;;;;;;;;;;;;;;;rEOkypE;rEOkype;;;;;;;;;;;;;;;;;rEOkypô;;;;;;;;;;;;;;;
4400;réopérer;;;;;;;;;;;;;;;;;;;rEOpEre;;;;;;;;;;;;;;;;;;;;;;rEOpEr;;;;;;;;;;
4401;réordonner;;;;;;;;;;;;;;;;;;;rEOrdOne;;;;;;;;;;rEOrdOnâ;;;;;;;;;;;;;;;;;;;;;;
4402;réorganiser;;;;;;rEOrganiza;;;;;;;;;;;;rEOrganizE;rEOrganize;;;;;;;;rEOrganize;;rEOrganizâ;;;;;;;rEOrganizô;rEOrganiz;rEOrganize;;;rEOrganiz;rEOrganize;;rEOrganize;rEOrganize;;;;;rEOrganiz;
4403;réorienter;;;;;;;;;;;;;;;;;;;rEOrjâte;;;;;;;;;;;;;;;;;;;;;;;;;;rEOrjâte;;;;;;
4404;répandre;rEpâdim;rEpâdi;rEpâdit;rEpâdi;rEpâdir;rEpâdi;rEpâdrô;rEpâdrE;rEpâdre;rEpâdra;rEpâdrô;rEpâdra;rEpâdjô;rEpâdE;rEpâdje;rEpâdE;rEpâdE;rEpâdE;rEpâdr;rEpâdisjô;rEpâdis;rEpâdisje;rEpâdis;rEpâdis;rEpâdi;rEpâdô;rEpâde;rEpâ;rEpâdâ;rEpâdriô;rEpâdrE;;rEpâdrE;rEpâdrE;rEpâdrE;rEpâdô;rEpâ;rEpâde;rEpâ;rEpâd;rEpâ;rEpâdy;rEpâdy;rEpâdy;rEpâdy;rEpâdjô;rEpâd;rEpâdje;rEpâd;rEpâd;rEpâd
4405;réparer;rEparam;rEparE;rEparat;rEpara;rEparEr;rEpara;rEpar6rô;rEpar6rE;rEpar6re;rEpar6ra;rEpar6rô;rEpar6ra;rEparjô;rEparE;rEparje;rEparE;rEparE;rEparE;rEpare;rEparasjô;rEparas;rEparasje;rEparas;;rEpara;rEparô;rEpare;rEpar;rEparâ;rEpar6rjô;rEpar6rE;rEpar6rje;rEpar6rE;rEpar6rE;rEpar6rE;rEparô;rEpar;rEpare;rEpar;rEpar;rEpar;rEpare;rEpare;rEpare;rEpare;rEparjô;rEpar;rEparje;rEpar;rEpar;rEpar
4406;répartir;rEpartim;;;;rEpartir;rEparti;rEpartirô;rEpartirE;;rEpartira;rEpartirô;rEpartira;;;;rEpartisE;rEpartisE;rEpartisE;rEpartir;;rEpartis;rEpartisje;;;rEparti;rEpartisô;rEpartise;rEparti;rEpartisâ;;;;;;;;rEparti;rEpartise;rEparti;rEpartis;rEparti;rEparti;rEparti;rEparti;rEparti;;rEpartis;;;;rEpartis
4407;répercuter;;;;;rEpErkytEr;rEpErkyta;;;;rEpErkyt6ra;rEpErkyt6rô;;rEpErkytjô;rEpErkytE;;;rEpErkytE;rEpErkytE;rEpErkyte;;;;;;;rEpErkytô;;;rEpErkytâ;;;;rEpErkyt6rE;rEpErkyt6rE;rEpErkyt6rE;rEpErkytô;rEpErkyt;rEpErkyte;;rEpErkyt;rEpErkyt;rEpErkyte;rEpErkyte;rEpErkyte;rEpErkyte;;;;;;
4408;répertorier;;;;;;;rEpErtOrirô;;;;;;;;;;;;rEpErtOrje;;;;;rEpErtOrjas;;;;;rEpErtOrjâ;;;;;;;;;;;;;rEpErtOrje;rEpErtOrje;rEpErtOrje;rEpErtOrje;;;;;;
4409;répliquer;rEplikam;rEplikE;;rEplika;rEplikEr;rEplika;rEplik6rô;;;rEplik6ra;rEplik6rô;rEplik6ra;;rEplikE;;rEplikE;rEplikE;rEplikE;rEplike;rEplikasjô;;;rEplikas;rEplikas;rEplika;;;rEplik;rEplikâ;rEplik6rjô;;rEplik6rje;rEplik6rE;;;rEplikô;rEplik;;rEplik;rEplik;rEplik;rEplike;rEplike;rEplike;rEplike;rEplikjô;;rEplikje;rEplik;;rEplik
4410;répondre;rEpôdim;rEpôdi;rEpôdit;rEpôdi;rEpôdir;rEpôdi;rEpôdrô;rEpôdrE;rEpôdre;rEpôdra;rEpôdrô;rEpôdra;rEpôdjô;rEpôdE;rEpôdje;rEpôdE;rEpôdE;rEpôdE;rEpôdr;rEpôdisjô;rEpôdis;rEpôdisje;rEpôdis;rEpôdis;rEpôdi;rEpôdô;rEpôde;rEpô;rEpôdâ;rEpôdriô;rEpôdrE;rEpôdrie;rEpôdrE;rEpôdrE;rEpôdrE;rEpôdô;rEpô;rEpôde;rEpô;rEpôd;rEpô;rEpôdy;rEpôdy;rEpôdy;rEpôdy;rEpôdjô;rEpôd;rEpôdje;rEpôd;rEpôd;rEpôd
4411;réprimander;;;;;;rEprimâda;;;rEprimâd6re;;;;;;rEprimâdje;;;rEprimâdE;rEprimâde;;;;;;;;;;;rEprimâd6rjô;;;;;;;rEprimâd;;;;rEprimâd;;rEprimâde;;rEprimâde;;;;;;
4412;réprimer;rEprimam;rEprimE;rEprimat;rEprima;rEprimEr;rEprima;;rEprim6rE;rEprim6re;;;;;rEprimE;;;rEprimE;rEprimE;rEprime;;;;;;;;rEprime;rEprim;rEprimâ;rEprim6rjô;;rEprim6rje;;;rEprim6rE;;rEprim;;;rEprim;rEprim;rEprime;rEprime;rEprime;rEprime;;;;;;rEprim
4413;réprouver;;;;;;;;;;rEpruv6ra;rEpruv6rô;;;rEpruvE;rEpruvje;rEpruvE;;rEpruvE;rEpruve;;;;rEpruvas;;rEpruva;rEpruvô;rEpruve;rEpruv;rEpruvâ;;;;;;rEpruv6rE;rEpruvô;rEpruv;rEpruve;rEpruv;rEpruv;rEpruv;rEpruve;;rEpruve;rEpruve;;;rEpruvje;;;
4414;répudier;;;;;;;;rEpydirE;;;;rEpydira;;;;;;;rEpydje;;;;;;;rEpydjô;;;rEpydjâ;;;;;;;;rEpydi;;rEpydi;;rEpydi;rEpydje;rEpydje;rEpydje;rEpydje;;;;;;
4415;répugner;;rEpyJE;rEpyJat;;;rEpyJa;rEpyJ6rô;;;;rEpyJ6rô;;;rEpyJE;rEpyJe;rEpyJE;rEpyJE;rEpyJE;rEpyJe;;;rEpyJasje;;;rEpyJa;;rEpyJe;rEpyJ;rEpyJâ;;;;;;rEpyJ6rE;rEpyJô;rEpyJ;rEpyJe;rEpyJ;rEpyJ;rEpyJ;;;;;;;rEpyJe;rEpyJ;rEpyJ;
4416;réputer;;;;;rEpytEr;;;;;;;;rEpytjô;rEpytE;;;rEpytE;rEpytE;rEpyte;;;;;;;;;;;;;;;;;;;;;rEpyt;rEpyt;rEpyte;rEpyte;rEpyte;rEpyte;;rEpyt;;;rEpyt;
4417;répéter;rEpEtam;rEpEtE;rEpEtat;rEpEta;rEpEtEr;rEpEta;rEpEt6rô;rEpEt6rE;rEpEt6re;rEpEt6ra;rEpEt6rô;rEpEt6ra;rEpEtjô;rEpEtE;rEpEtje;rEpEtE;rEpEtE;rEpEtE;rEpEte;rEpEtasjô;rEpEtas;rEpEtasje;rEpEtas;rEpEtas;rEpEta;rEpEtô;rEpEte;rEpEt;rEpEtâ;rEpEt6rjô;rEpEt6rE;rEpEt6rje;rEpEt6rE;rEpEt6rE;rEpEt6rE;rEpEtô;rEpEt;rEpEte;rEpEt;rEpEt;rEpEt;rEpEte;rEpEte;rEpEte;rEpEte;rEpEtjô;rEpEt;rEpEtje;rEpEt;rEpEt;rEpEt
4418;réquisitionner;;rEkizisjOnE;;rEkizisjOna;rEkizisjOnEr;;;;;;rEkizisjOn6rô;rEkizisjOn6ra;;rEkizisjOnE;;;;rEkizisjOnE;rEkizisjOne;;;;;;;rEkizisjOnô;rEkizisjOne;rEkizisjOn;rEkizisjOnâ;;rEkizisjOn6rE;rEkizisjOn6rje;rEkizisjOn6rE;;;rEkizisjOnô;rEkizisjOn;;;;rEkizisjOn;rEkizisjOne;rEkizisjOne;rEkizisjOne;rEkizisjOne;;;;;;
4419;réserver;rEzErvam;rEzErvE;rEzErvat;rEzErva;rEzErvEr;rEzErva;rEzErv6rô;rEzErv6rE;rEzErv6re;rEzErv6ra;rEzErv6rô;rEzErv6ra;rEzErvjô;rEzErvE;rEzErvje;rEzErvE;rEzErvE;rEzErvE;rEzErve;rEzErvasjô;rEzErvas;rEzErvasje;rEzErvas;rEzErvas;rEzErva;rEzErvô;rEzErve;rEzErv;rEzErvâ;rEzErv6rjô;rEzErv6rE;rEzErv6rje;rEzErv6rE;rEzErv6rE;rEzErv6rE;rEzErvô;rEzErv;rEzErve;rEzErv;rEzErv;rEzErv;rEzErve;rEzErve;rEzErve;rEzErve;rEzErvjô;rEzErv;rEzErvje;rEzErv;rEzErv;rEzErv
4420;résider;;rEzidE;;;rEzidEr;;;rEzid6rE;rEzid6re;;;rEzid6ra;;rEzidE;rEzidje;rEzidE;rEzidE;rEzidE;rEzide;rEzidasjô;;rEzidasje;rEzidas;;;;;rEzid;rEzidâ;rEzid6rjô;;;rEzid6rE;;;rEzidô;rEzid;rEzide;rEzid;rEzid;rEzid;;;;;rEzidjô;rEzid;;;rEzid;rEzid
4421;résigner;rEziJam;rEziJE;;;rEziJEr;rEziJa;rEziJ6rô;rEziJ6rE;rEziJ6re;rEziJ6ra;rEziJ6rô;rEziJ6ra;rEziJô;rEziJE;rEziJe;rEziJE;rEziJE;rEziJE;rEziJe;;;;;rEziJas;rEziJa;rEziJô;rEziJe;rEziJ;rEziJâ;;rEziJ6rE;rEziJ6rje;;rEziJ6rE;rEziJ6rE;rEziJô;rEziJ;rEziJe;;rEziJ;rEziJ;rEziJe;rEziJe;rEziJe;rEziJe;;;;;rEziJ;
4422;résilier;;rEziljE;;;;rEzilja;;;;;;;;;rEzilije;;;;rEzilje;;;;;;;;;;;;;;;;rEzilirE;rEziljô;rEzili;;;;rEzili;rEzilje;rEzilje;;rEzilje;;;;;;
4423;résiner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEzine;;;;;;;;
4424;résister;rEzistam;rEzistE;rEzistat;rEzista;rEzistEr;rEzista;rEzist6rô;rEzist6rE;rEzist6re;rEzist6ra;rEzist6rô;rEzist6ra;rEzistjô;rEzistE;rEzistje;rEzistE;rEzistE;rEzistE;rEziste;rEzistasjô;rEzistas;rEzistasje;rEzistas;rEzistas;rEzista;rEzistô;rEziste;rEzist;rEzistâ;rEzist6rjô;rEzist6rE;rEzist6rje;rEzist6rE;rEzist6rE;rEzist6rE;rEzistô;rEzist;rEziste;rEzist;rEzist;rEzist;;;;rEziste;rEzistjô;rEzist;rEzistje;rEzist;rEzist;rEzist
4425;résonner;rEzOnam;rEzOnE;rEzOnat;;rEzOnEr;rEzOna;;rEzOn6rE;;rEzOn6ra;rEzOn6rô;rEzOn6ra;rEzOnjô;;rEzOnje;rEzOnE;rEzOnE;rEzOnE;rEzOne;rEzOnasjô;rEzOnas;;rEzOnas;rEzOnas;rEzOna;;rEzOne;rEzOn;rEzOnâ;rEzOn6rjô;rEzOn6rE;rEzOn6rje;rEzOn6rE;rEzOn6rE;rEzOn6rE;rEzOnô;rEzOn;rEzOne;;rEzOn;rEzOn;;;;rEzOne;rEzOnjô;rEzOn;rEzOnje;rEzOn;rEzOn;rEzOn
4426;résorber;;;rEzOrbat;;;rEzOrba;rEzOrb6rô;;;;rEzOrb6rô;;rEzOrbjô;rEzOrbE;;rEzOrbE;rEzOrbE;rEzOrbE;rEzOrbe;;;;rEzOrbas;;;;;;rEzOrbâ;;;;rEzOrb6rE;;rEzOrb6rE;rEzOrbô;;;;rEzOrb;rEzOrb;;rEzOrbe;rEzOrbe;rEzOrbe;;;;;;
4427;résoudre;;rEzOly;rEzOlyt;rEzOly;rEzOlyr;rEzOly;rEzudrô;rEzudrE;rEzudre;rEzudra;rEzudrô;rEzudra;rEzOlvjô;rEzOlvE;rEzOlvje;rEzOlvE;rEzOlvE;rEzOlvE;rEzudr;rEzOlysjô;rEzOlys;rEzOlysje;;rEzOlys;rEzOly;rEzOlvô;rEzOlve;rEzu;rEzOlvâ;rEzudriô;rEzudrE;rEzudrie;rEzudrE;rEzudrE;rEzudrE;rEzOlvô;rEzu;rEzOlve;rEzu;rEzOlv;rEzu;rEzOly;rEzOly;rEzOly;rEzOly;rEzOlvjô;rEzOlv;rEzOlvje;rEzOlv;;rEzOlv
4428;résulter;;;;;;rEzylta;;;;;rEzylt6rô;;;;;;rEzyltE;rEzyltE;rEzylte;;;;;rEzyltas;rEzylta;;;;rEzyltâ;;;;;rEzylt6rE;rEzylt6rE;;;;;rEzylt;rEzylt;;;;;;;;;;rEzylt
4429;résumer;rEzymam;rEzymE;;;rEzymEr;rEzyma;;rEzym6rE;;;;rEzym6ra;;rEzymE;;;rEzymE;rEzymE;rEzyme;rEzymasjô;rEzymas;rEzymasje;;rEzymas;rEzyma;rEzymô;rEzyme;rEzym;rEzymâ;rEzym6rjô;rEzym6rE;rEzym6rje;rEzym6rE;rEzym6rE;rEzym6rE;rEzymô;rEzym;rEzyme;;rEzym;rEzym;rEzyme;rEzyme;rEzyme;rEzyme;;;rEzymje;rEzym;;rEzym
4430;réséquer;;;;;;;;;;;;;;;;;;;rEsEke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4431;rétablir;;;rEtablit;rEtabli;rEtablir;rEtabli;rEtablirô;rEtablirE;rEtablire;rEtablira;rEtablirô;rEtablira;;rEtablisE;rEtablisje;rEtablisE;rEtablisE;rEtablisE;rEtablir;;rEtablis;rEtablisje;rEtablis;rEtablis;;rEtablisô;rEtablise;rEtabli;rEtablisâ;;;rEtablirje;rEtablirE;;rEtablirE;rEtablisô;rEtabli;rEtablise;rEtabli;rEtablis;rEtabli;rEtabli;rEtabli;rEtabli;rEtabli;rEtablisjô;rEtablis;;rEtablis;rEtablis;rEtablis
4432;rétamer;;rEtamE;;;;;;;;rEtam6ra;;;;;;rEtamE;;rEtamE;rEtame;;rEtamas;;;;;;;rEtam;;;;;;;;;rEtam;;;;rEtam;rEtame;;rEtame;rEtame;;;;;;rEtam
4433;rétorquer;;rEtOrkE;;;rEtOrkEr;rEtOrka;;;;;rEtOrk6rô;rEtOrk6ra;;rEtOrkE;;rEtOrkE;;rEtOrkE;rEtOrke;;;rEtOrkasje;;rEtOrkas;;;rEtOrke;rEtOrk;rEtOrkâ;rEtOrk6rjô;rEtOrk6rE;;;;;rEtOrkô;rEtOrk;;;;rEtOrk;;rEtOrke;;rEtOrke;;;;;rEtOrk;
4434;rétracter;;;rEtraktat;;rEtraktEr;rEtrakta;;;rEtrakt6re;;;rEtrakt6ra;;rEtraktE;;;;rEtraktE;rEtrakte;;;;rEtraktas;;;;rEtrakte;rEtrakt;rEtraktâ;rEtrakt6rjô;;;;rEtrakt6rE;rEtrakt6rE;;rEtrakt;rEtrakte;;rEtrakt;rEtrakt;rEtrakte;rEtrakte;rEtrakte;rEtrakte;;rEtrakt;;rEtrakt;;
4435;rétreindre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEtrê;;;;;;;;;;
4436;rétribuer;;;;;;rEtribya;;;;rEtribyra;;;;;;;;;rEtribye;;;;;;;;;;rEtribyâ;;;;;;;;rEtriby;;;;rEtriby;;rEtribye;rEtribye;rEtribye;;;;;;
4437;rétrocéder;;;;;;;;;;;;;;;;;;rEtrOsEdE;rEtrOsEde;;;;;;;;;;;;;;;;;;;;;;rEtrOsEd;;;;;;;;;;
4438;rétrograder;;;;;;rEtrOgrada;;;;;;;;;;;;;rEtrOgrade;;;;;;;;rEtrOgrade;rEtrOgrad;;;;;;;rEtrOgrad6rE;;rEtrOgrad;rEtrOgrade;rEtrOgrad;rEtrOgrad;rEtrOgrad;;rEtrOgrade;rEtrOgrade;rEtrOgrade;;;;;;rEtrOgrad
4439;rétrécir;;;;;rEtrEsir;rEtrEsi;;rEtrEsirE;rEtrEsire;rEtrEsira;;rEtrEsira;rEtrEsisjô;;rEtrEsisje;;rEtrEsisE;rEtrEsisE;rEtrEsir;;rEtrEsis;;;;rEtrEsi;rEtrEsisô;rEtrEsise;rEtrEsi;rEtrEsisâ;;rEtrEsirE;;;;;rEtrEsisô;;;;rEtrEsis;rEtrEsi;rEtrEsi;rEtrEsi;rEtrEsi;rEtrEsi;;rEtrEsis;rEtrEsisje;rEtrEsis;;rEtrEsis
4440;réunifier;;;;;;;;;;;;;;;;;;;rEynifje;;;;;;;;;;;;;;;;;;;;;;;rEynifje;rEynifje;;rEynifje;;;;;;
4441;réunir;rEynim;rEyni;rEynit;rEyni;rEynir;rEyni;rEynirô;rEynirE;rEynire;rEynira;rEynirô;rEynira;rEynisjô;rEynisE;rEynisje;rEynisE;rEynisE;rEynisE;rEynir;rEynisjô;rEynis;rEynisje;rEynis;rEynis;rEyni;rEynisô;rEynise;rEyni;rEynisâ;rEynirjô;rEynirE;rEynirje;rEynirE;rEynirE;rEynirE;rEynisô;rEyni;rEynise;rEyni;rEynis;rEyni;rEyni;rEyni;rEyni;rEyni;rEynisjô;rEynis;rEynisje;rEynis;rEynis;rEynis
4442;réussir;rEysim;rEysi;rEysit;rEysi;rEysir;rEysi;rEysirô;rEysirE;rEysire;rEysira;rEysirô;rEysira;rEysisjô;rEysisE;rEysisje;rEysisE;rEysisE;rEysisE;rEysir;rEysisjô;rEysis;rEysisje;rEysis;rEysis;rEysi;rEysisô;rEysise;rEysi;rEysisâ;rEysirjô;rEysirE;rEysirje;rEysirE;rEysirE;rEysirE;rEysisô;rEysi;rEysise;rEysi;rEysis;rEysi;rEysi;rEysi;rEysi;rEysi;rEysisjô;rEysis;rEysisje;rEysis;rEysis;rEysis
4443;réveiller;rEvEjam;rEvEjE;rEvEjat;rEvEja;rEvEjEr;rEvEja;rEvEj6rô;rEvEj6rE;rEvEj6re;rEvEj6ra;rEvEj6rô;rEvEj6ra;rEvEjô;rEvEjE;rEvEje;rEvEjE;rEvEjE;rEvEjE;rEvEje;rEvEjasjô;rEvEjas;rEvEjasje;rEvEjas;rEvEjas;rEvEja;rEvEjô;rEvEje;rEvEj;rEvEjâ;rEvEj6rjô;rEvEj6rE;rEvEj6rje;rEvEj6rE;rEvEj6rE;rEvEj6rE;rEvEjô;rEvEj;rEvEje;rEvEj;rEvEj;rEvEj;rEvEje;rEvEje;rEvEje;rEvEje;rEvEjô;rEvEj;rEvEje;rEvEj;rEvEj;rEvEj
4444;réveillonner;rEvEjOnam;;;;rEvEjOnEr;;rEvEjOn6rô;;;;;;;;;;rEvEjOnE;rEvEjOnE;rEvEjOne;;;;;;;rEvEjOnô;;;;;;;;;;;;;;;rEvEjOn;;;;;;;;;;
4445;réverbérer;;;;;;rEvErbEra;;;;;;;;;;;rEvErbErE;rEvErbErE;rEvErbEre;;;;;;;;;;rEvErbErâ;;;;;;;;;;rEvErbEr;rEvErbEr;rEvErbEr;;rEvErbEre;;rEvErbEre;;;;;;
4446;réviser;;rEvizE;;;;rEviza;;rEviz6rE;;rEviz6ra;;rEviz6ra;rEvizjô;rEvizE;rEvizje;rEvizE;rEvizE;rEvizE;rEvize;;;;;;;rEvizô;rEvize;rEviz;rEvizâ;;rEviz6rE;;;rEviz6rE;rEviz6rE;rEvizô;rEviz;rEvize;rEviz;rEviz;rEviz;rEvize;rEvize;rEvize;rEvize;;;;;;
4447;révolter;;rEvOltE;;;rEvOltEr;rEvOlta;;;;;rEvOlt6rô;;rEvOltjô;rEvOltE;;;rEvOltE;rEvOltE;rEvOlte;rEvOltasjô;;;;;rEvOlta;rEvOltô;rEvOlte;rEvOlt;rEvOltâ;;;rEvOlt6rje;;;;rEvOltô;rEvOlt;rEvOlte;rEvOlt;rEvOlt;rEvOlt;rEvOlte;rEvOlte;rEvOlte;rEvOlte;rEvOltjô;;;rEvOlt;;rEvOlt
4448;révolutionner;;;;;rEvOlysjOnEr;rEvOlysjOna;;;;;rEvOlysjOn6rô;rEvOlysjOn6ra;;;;;rEvOlysjOnE;rEvOlysjOnE;rEvOlysjOne;;;;rEvOlysjOnas;;;;;;;;;;;;rEvOlysjOn6rE;;;rEvOlysjOne;;;;rEvOlysjOne;;;rEvOlysjOne;;;;;;
4449;révoquer;;;;;;;;;;;;;;rEvOkE;;rEvOkE;;;rEvOke;;;;;;;;;rEvOk;;;;;;;;;rEvOk;;;;rEvOk;rEvOke;rEvOke;rEvOke;rEvOke;;;rEvOkje;;;
4450;révulser;;;;;rEvylsEr;;rEvyls6rô;;;;;;;;;;rEvylsE;rEvylsE;rEvylse;;;;;rEvylsas;;;;rEvyls;rEvylsâ;;rEvyls6rE;;;;rEvyls6rE;;rEvyls;;;;rEvyls;;rEvylse;rEvylse;rEvylse;;rEvyls;;rEvyls;;rEvyls
4451;révéler;rEvElam;rEvElE;rEvElat;rEvEla;rEvElEr;rEvEla;rEvEl6rô;rEvEl6rE;rEvEl6re;rEvEl6ra;rEvEl6rô;rEvEl6ra;rEvEljô;rEvElE;rEvElje;rEvElE;rEvElE;rEvElE;rEvEle;rEvElasjô;rEvElas;rEvElasje;rEvElas;rEvElas;rEvEla;rEvElô;rEvEle;rEvEl;rEvElâ;rEvEl6rjô;rEvEl6rE;rEvEl6rje;rEvEl6rE;rEvEl6rE;rEvEl6rE;rEvElô;rEvEl;rEvEle;rEvEl;rEvEl;rEvEl;rEvEle;rEvEle;rEvEle;rEvEle;rEvEljô;rEvEl;rEvElje;rEvEl;;rEvEl
4452;révérer;;;;;;;;;;;;;rEvErjô;;;;;rEvErE;rEvEre;;;;;;;;;rEvEr;rEvErâ;rEvEr6rjô;;;;;rEvEr6rE;rEvErô;rEvEr;;;rEvEr;rEvEr;;rEvEre;;rEvEre;;;;;;
4453;réécouter;;;;;;;;;rEEkut6re;;;;;rEEkutE;;;;rEEkutE;rEEkute;;rEEkutas;;rEEkutas;;;;;rEEkut;rEEkutâ;;;;;;;;rEEkut;;;rEEkut;;;;;rEEkute;;;;;;
4454;réécrire;;rEEkrivi;;;;;;rEEkrirE;;;;rEEkrira;;;rEEkrivje;;rEEkrivE;;rEEkrir;rEEkrivisjô;;;;;;;rEEkrive;rEEkri;;;;;;rEEkrirE;;;rEEkri;rEEkrive;rEEkri;;rEEkri;;rEEkrit;rEEkri;rEEkri;;rEEkriv;;;;rEEkriv
4455;réédifier;;;;;;;;;;rEEdifira;;;;;;;;;rEEdifje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEEdifi
4456;rééditer;;;;;;;;;;;;;;;;;;rEEditE;rEEdite;;;;;;;rEEditô;;;rEEditâ;;;;;rEEdit6rE;;;;;;;;rEEdite;rEEdite;rEEdite;rEEdite;;;;;;
4457;rééduquer;;;rEEdykat;;;;;;;;;;;rEEdykE;;;;rEEdykE;rEEdyke;;;;;;rEEdyka;;;rEEdyk;;;;;;;;;;;;;rEEdyk;;;rEEdyke;rEEdyke;;;;rEEdyk;;
4458;réélire;;;;;;rEEly;;;;;;rEElira;;;;;;;rEElir;;;;;;;;rEElize;;;;;;;;;;;;rEEli;rEEliz;;;;rEEly;rEEly;;;;;;
4459;rééquilibrer;;;;;;;;;;;;rEEkilibr6ra;;;;;;rEEkilibrE;rEEkilibre;;;;rEEkilibras;;;;;;rEEkilibrâ;;;;;;;;;;;;rEEkilibr;;;;;;;;;;
4460;réévaluer;;;;;;;;;;;;rEEvalyra;rEEvalyjô;;;;;;rEEvalye;;;;;;;;rEEvalye;rEEvaly;;;;;;;;rEEvalyô;rEEvaly;;;;rEEvaly;rEEvalye;rEEvalye;rEEvalye;rEEvalye;rEEvalyjô;;;;;
