;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4629;sous-payer;;;;;;;;;;;;;;;;supEjE;;;supEje;;;;;;;;;;supEjâ;;;;;;;;;;;;;;;supEje;supEje;;;;;;
4630;sous-tendre;;;;;;;;;;;;;;;;;sutâdE;sutâdE;;;;;;;;;;;;;;;;;;;;;;sutâd;sutâ;;sutâdy;;sutâdy;;;;;;
4631;sous-titrer;;;sutitrat;sutitra;;;;;sutitr6re;sutitr6ra;;;sutitrjô;;;;sutitrE;;sutitre;;sutitras;;;;;;sutitre;sutitr;;sutitr6rjô;sutitr6rE;sutitr6rje;sutitr6rE;sutitr6rE;;;sutitr;;;;;sutitre;sutitre;sutitre;sutitre;sutitrjô;;sutitrje;;;sutitr
4632;sous-traiter;;;;;;;;;;;;;;;;;;;sutrEte;;;;;;;;;;sutrEtâ;;;sutrEt6rje;;;;;;;;sutrEt;sutrEt;;;sutrEte;;;;;;;
4633;sous-évaluer;;;;;;;;;;;;;;;;;;suzEvalyE;;;;;;;;;;;;;;;;;;;;;;;;suzEvalye;;;suzEvalye;;;;suzEvaly;;
4634;souscrire;suskrivim;;;suskrivi;;;;suskrirE;;;;suskrira;;suskrivE;;suskrivE;;suskrivE;suskrir;;;;suskrivis;suskrivis;;;suskrive;suskri;suskrivâ;suskrirjô;;;;;suskrirE;suskrivô;suskri;suskrive;suskri;;suskri;suskrit;suskrit;suskri;suskri;;;;;;suskriv
4635;soustraire;;;;;;;;sustrErE;sustrEre;sustrEra;sustrErô;;;sustrEjE;sustrEje;sustrEjE;sustrEjE;sustrEjE;sustrEr;;;;;;;sustrEjô;sustrEje;sustrE;sustrEjâ;sustrErjô;sustrErE;;sustrErE;;sustrErE;sustrEjô;sustrE;sustrEje;sustrE;sustrE;sustrE;sustrEt;sustrEt;sustrE;sustrE;sustrEjô;sustrE;;sustrE;sustrE;sustrE
4636;soutacher;;;;;;;sutaS6rô;;;;;sutaS6ra;;;sutaSje;;;sutaSE;;;;;;;;;;;sutaSâ;;;;;;;;;;;;;sutaSe;sutaSe;sutaSe;sutaSe;;;;;;
4637;soutenir;sutêm;sutê;sutêt;sutê;sutêr;sutê;sutjêdrô;sutjêdrE;sutjêdre;sutjêdra;sutjêdrô;sutjêdra;sut6njô;sut6nE;sut6nje;sut6nE;sut6nE;sut6nE;sut6nir;sutêsjô;sutês;sutêsje;sutês;sutês;sutê;sut6nô;sut6ne;sutjê;sut6nâ;sutjêdriô;sutjêdrE;sutjêdrie;sutjêdrE;sutjêdrE;sutjêdrE;sut6nô;sutjê;sut6ne;sutjê;sutjEn;sutjê;sut6ny;sut6ny;sut6ny;sut6ny;sut6njô;sutjEn;sut6nje;sutjEn;sutjEn;sutjEn
4638;soutirer;sutiram;;;;;sutira;;sutir6rE;sutir6re;;;;;;sutirje;;sutirE;sutirE;sutire;;;;;sutiras;;sutirô;;;sutirâ;sutir6rjô;sutir6rE;sutir6rje;sutir6rE;sutir6rE;;;sutir;sutire;;sutir;sutir;sutire;sutire;sutire;sutire;sutirjô;sutir;sutirje;;sutir;
4639;souvenir;suvêm;suvê;suvêt;suvê;suvêr;suvê;suvjêdrô;suvjêdrE;suvjêdre;suvjêdra;suvjêdrô;suvjêdra;suv6njô;suv6nE;suv6nje;suv6nE;suv6nE;suv6nE;suv6nir;suvêsjô;suvês;suvêsje;suvês;suvês;suvê;suv6nô;suv6ne;suvjê;suv6nâ;suvjêdriô;suvjêdrE;suvjêdrie;suvjêdrE;suvjêdrE;suvjêdrE;suv6nô;suvjê;suv6ne;suvjê;suvjEn;suvjê;suv6ny;suv6ny;suv6ny;suv6ny;suv6njô;suvjEn;suv6nje;suvjEn;suvjEn;suvjEn
4640;soûler;;;sulat;sula;sulEr;;sul6rô;sul6rE;;;;sul6ra;suljô;;;sulE;;sulE;sule;sulasjô;sulas;;;;;sulô;sule;sul;sulâ;sul6rjô;sul6rE;sul6rje;sul6rE;sul6rE;sul6rE;;sul;sule;;sul;sul;sule;sule;sule;sule;;sul;;sul;;
4641;spiritualiser;;;;;;;;;;spirityaliz6ra;;spirityaliz6ra;;;;;spirityalizE;;spirityalize;;;;;;;;;;;;;;spirityaliz6rE;;;;;;;spirityaliz;spirityaliz;;spirityalize;spirityalize;spirityalize;;;;;;
4642;splitter;;;;;;;;;;;;;;;;;splitE;;splite;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4643;spolier;;;;;spOljEr;;;;;;;;;;;;;spOljE;spOlje;;;;;;;;;;;;;;;;;;;;;;spOli;;spOlje;spOlje;spOlje;;;;;;
4644;sponsoriser;;spônsOrizE;;;;;;;;;;spônsOriz6ra;spônsOrizjô;;;;spônsOrizE;spônsOrizE;spônsOrize;;;;;;;;;;spônsOrizâ;;;;;spônsOriz6rE;;;spônsOriz;spônsOrize;;;spônsOriz;;spônsOrize;spônsOrize;spônsOrize;;;;;;
4645;sprinter;sprintam;sprintE;;;;sprinta;;;;;sprint6rô;;;;;;;sprintE;sprinte;;sprintas;;;;;;;;sprintâ;;;;sprint6rE;;;;sprint;;sprint;sprint;sprint;;;;sprinte;;;;;;
4646;spécialiser;;;spEsjalizat;;spEsjalizEr;spEsjaliza;spEsjaliz6rô;spEsjaliz6rE;;spEsjaliz6ra;spEsjaliz6rô;spEsjaliz6ra;spEsjalizjô;spEsjalizE;spEsjalizje;spEsjalizE;spEsjalizE;spEsjalizE;spEsjalize;;;spEsjalizasje;spEsjalizas;spEsjalizas;spEsjaliza;spEsjalizô;spEsjalize;spEsjaliz;spEsjalizâ;spEsjaliz6rjô;spEsjaliz6rE;;spEsjaliz6rE;;spEsjaliz6rE;;spEsjaliz;spEsjalize;spEsjaliz;spEsjaliz;spEsjaliz;spEsjalize;spEsjalize;spEsjalize;spEsjalize;spEsjalizjô;spEsjaliz;spEsjalizje;spEsjaliz;;
4647;spécifier;;;;spEsifja;spEsifjEr;;;;;;;spEsifira;spEsifijô;spEsifjE;spEsifije;spEsifjE;;spEsifjE;spEsifje;;;spEsifjasje;spEsifjas;;;;spEsifje;spEsifi;spEsifjâ;;;;spEsifirE;spEsifirE;spEsifirE;spEsifjô;;;spEsifi;spEsifi;spEsifi;spEsifje;;;spEsifje;spEsifijô;;spEsifije;spEsifi;;spEsifi
4648;spéculer;;;;;;;;spEkyl6rE;spEkyl6re;;spEkyl6rô;;spEkyljô;spEkylE;;;spEkylE;spEkylE;spEkyle;;;spEkylasje;;spEkylas;;;spEkyle;spEkyl;spEkylâ;spEkyl6rjô;;;spEkyl6rE;spEkyl6rE;;;spEkyl;spEkyle;;spEkyl;spEkyl;;;;;spEkyljô;spEkyl;;;;spEkyl
4649;squattériser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;skwatErize;;;;;;
4650;stabiliser;;;;;stabilizEr;stabiliza;;;stabiliz6re;;stabiliz6rô;stabiliz6ra;;stabilizE;;;;stabilizE;stabilize;;stabilizas;;;stabilizas;stabiliza;stabilizô;stabilize;stabiliz;stabilizâ;;stabiliz6rE;stabiliz6rje;stabiliz6rE;stabiliz6rE;stabiliz6rE;stabilizô;stabiliz;;;stabiliz;stabiliz;;stabilize;stabilize;stabilize;stabilizjô;stabiliz;stabilizje;;;stabiliz
4651;stagner;stagnam;;;stagna;;stagna;;stagn6rE;stagn6re;stagn6ra;;stagn6ra;;stagnE;;;stagnE;stagnE;stagne;stagnasjô;stagnas;;;stagnas;stagna;;;stagn;stagnâ;;;;stagn6rE;stagn6rE;stagn6rE;;stagn;stagne;stagn;stagn;stagn;;;;;stagnjô;;;stagn;;
4652;staliniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;staliniz6rjô;;;;;;;;;staliniz;;staliniz;;stalinize;;;;;;;;
4653;standardiser;;;;;;;;;;;;;;;;;;;;;;;stâdardizas;;;;;;;;;;;;;;;;;;;stâdardize;stâdardize;;stâdardize;;;;;;
4654;stationner;stasjOnam;stasjOnE;stasjOnat;stasjOna;stasjOnEr;stasjOna;stasjOn6rô;stasjOn6rE;stasjOn6re;stasjOn6ra;stasjOn6rô;stasjOn6ra;stasjOnjô;stasjOnE;;stasjOnE;stasjOnE;stasjOnE;stasjOne;stasjOnasjô;stasjOnas;stasjOnasje;stasjOnas;stasjOnas;stasjOna;;stasjOne;stasjOn;stasjOnâ;;;stasjOn6rje;stasjOn6rE;;stasjOn6rE;;stasjOn;stasjOne;stasjOn;stasjOn;stasjOn;stasjOne;stasjOne;stasjOne;stasjOne;stasjOnjô;stasjOn;stasjOnje;stasjOn;stasjOn;
4655;statuer;;;;;;statya;;statyrE;statyre;;;statyra;statyjô;;;;statyE;;statye;;;;;statyas;;;;;statyâ;statyrjô;;statyrje;;;statyrE;;staty;;;;staty;;;;statye;;;;staty;;
4656;statufier;;;;;statyfjEr;statyfja;;statyfirE;;;;;;statyfjE;;;;statyfjE;statyfje;;;;statyfjas;;;;;;statyfjâ;;;;;;;;statyfi;;;;;statyfje;statyfje;statyfje;statyfje;;statyfi;;statyfi;;
4657;stigmatiser;;;;;;;;;stigmatiz6re;;;;;;;;stigmatizE;stigmatizE;stigmatize;;;;;;;;stigmatize;;stigmatizâ;;;;;;;;;;;;;;stigmatize;stigmatize;stigmatize;stigmatizjô;;;;;
4658;stimuler;;stimylE;stimylat;stimyla;stimylEr;stimyla;stimyl6rô;;stimyl6re;stimyl6ra;stimyl6rô;stimyl6ra;stimyljô;stimylE;stimylje;stimylE;stimylE;stimylE;stimyle;stimylasjô;stimylas;;;stimylas;;stimylô;stimyle;stimyl;stimylâ;stimyl6rjô;stimyl6rE;stimyl6rje;;stimyl6rE;stimyl6rE;stimylô;stimyl;stimyle;stimyl;stimyl;stimyl;stimyle;stimyle;stimyle;stimyle;stimyljô;stimyl;stimylje;stimyl;stimyl;stimyl
4659;stipendier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;stipêdje;;;;;;;
4660;stipuler;;stipylE;;;;;;;;;;;stipyljô;;;;;stipylE;stipyle;;;stipylasje;;;;;;stipyl;stipylâ;;;;stipyl6rE;;;stipylô;;;;stipyl;stipyl;stipyle;stipyle;stipyle;stipyle;;;stipylje;;stipyl;stipyl
4661;stocker;;;;stOka;;;stOk6rô;stOk6rE;;stOk6ra;;;;;;stOkE;stOkE;stOkE;stOke;;stOkas;;;;;stOkô;stOke;stOk;stOkâ;;stOk6rE;stOk6rje;stOk6rE;;;stOkô;stOk;stOke;stOk;stOk;stOk;stOke;stOke;stOke;stOke;stOkjô;;;stOk;;
4662;stopper;;stOpE;stOpat;stOpa;stOpEr;stOpa;stOp6rô;stOp6rE;stOp6re;stOp6ra;stOp6rô;stOp6ra;stOpjô;stOpE;stOpje;stOpE;stOpE;stOpE;stOpe;stOpasjô;stOpas;stOpasje;stOpas;stOpas;stOpa;stOpô;stOpe;stOp;stOpâ;stOp6rjô;stOp6rE;stOp6rje;stOp6rE;stOp6rE;stOp6rE;stOpô;stOp;stOpe;stOp;stOp;stOp;stOpe;stOpe;stOpe;stOpe;stOpjô;stOp;stOpje;stOp;stOp;stOp
4663;stratifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;stratifje;;;;;;;;
4664;stresser;;;strEsat;strEsa;;;strEs6rô;strEs6rE;;;;strEs6ra;;strEsE;strEsje;strEsE;;strEsE;strEse;;strEsas;;strEsas;strEsas;;;strEse;strEs;strEsâ;;;;;;strEs6rE;strEsô;strEs;strEse;;strEs;strEs;strEse;strEse;strEse;strEse;;strEs;;strEs;strEs;strEs
4665;striduler;;;;;;;;;;;;;stridyljô;;;;;stridylE;stridyle;;;;;;;;;;;;;;;;;;;;;;stridyl;;;;;;;;;;
4666;strier;;;striat;stria;;;;strirE;;;;;;;;;striE;striE;strie;striasjô;;striasje;;strias;stria;;;stri;;;strirE;;strirE;strirE;;;;strie;stri;stri;;strie;strie;strie;strie;strijô;stri;;stri;;
4667;stripper;;;;;;;;;;;;;;;;;;;stripe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4668;structurer;;stryktyrE;stryktyrat;;;stryktyra;;;;;;;;;stryktyrje;;stryktyrE;stryktyrE;stryktyre;;;stryktyrasje;;;stryktyra;;;;stryktyrâ;stryktyr6rjô;stryktyr6rE;stryktyr6rje;;;;;stryktyr;;stryktyr;stryktyr;stryktyr;;stryktyre;stryktyre;stryktyre;;;;stryktyr;;stryktyr
4669;stupéfier;stypEfjam;;stypEfjat;;stypEfjEr;stypEfja;;stypEfirE;;stypEfira;stypEfirô;stypEfira;;;stypEfije;;stypEfjE;stypEfjE;stypEfje;;;stypEfjasje;stypEfjas;stypEfjas;stypEfja;;stypEfje;;stypEfjâ;stypEfirjô;;;;;stypEfirE;;stypEfi;stypEfje;stypEfi;stypEfi;stypEfi;stypEfje;stypEfje;stypEfje;stypEfje;stypEfijô;stypEfi;;;;
4670;styliser;stilizam;;;;;stiliza;;;;;;;stilizjô;;;stilizE;;;;;;;stilizas;;;;;;;;;;;;;;stiliz;;stiliz;;stiliz;stilize;stilize;stilize;stilize;;;;;;
4671;stériliser;;;;stEriliza;;stEriliza;;;;;;stEriliz6ra;stErilizjô;;;;;stErilizE;stErilize;;;;;;stEriliza;;stErilize;stEriliz;stErilizâ;;stEriliz6rE;;stEriliz6rE;;stEriliz6rE;;stEriliz;stErilize;;stEriliz;stEriliz;stErilize;stErilize;stErilize;stErilize;;;;;;
4672;stéréotyper;;;;;;;;stErEOtip6rE;;;;;;;;;stErEOtipE;;stErEOtipe;;stErEOtipas;;;stErEOtipas;;;;;;stErEOtip6rjô;;;;;;;;;;;;stErEOtipe;stErEOtipe;stErEOtipe;stErEOtipe;;;;;;
4673;subdiviser;;;;;;sybdiviza;;;;;;;;;;;sybdivizE;sybdivizE;;;;;;;;;;;;;;;;;;;;;sybdiviz;sybdiviz;;;sybdivize;sybdivize;sybdivize;;;;;;
4674;subir;sybim;sybi;sybit;sybi;sybir;sybi;sybirô;sybirE;sybire;sybira;sybirô;sybira;sybisjô;sybisE;sybisje;sybisE;sybisE;sybisE;sybir;sybisjô;sybis;sybisje;sybis;sybis;sybi;sybisô;sybise;sybi;sybisâ;sybirjô;sybirE;sybirje;sybirE;sybirE;sybirE;sybisô;sybi;sybise;sybi;sybis;sybi;sybi;sybi;sybi;sybi;sybisjô;sybis;sybisje;sybis;sybis;sybis
4675;subjuguer;sybZygam;;;;;sybZyga;;;sybZyg6re;sybZyg6ra;sybZyg6rô;;;;;;sybZygE;sybZygE;sybZyge;sybZygasjô;;;sybZygas;;sybZyga;;sybZyge;sybZyg;sybZygâ;sybZyg6rjô;sybZyg6rE;;sybZyg6rE;sybZyg6rE;sybZyg6rE;;;sybZyge;sybZyg;;sybZyg;sybZyge;sybZyge;sybZyge;sybZyge;;sybZyg;;sybZyg;;sybZyg
4676;sublimer;;;;;;syblima;;;syblim6re;;syblim6rô;;;syblimE;;;;syblimE;syblime;;syblimas;;;;;;;syblim;syblimâ;;;;;;;syblimô;;;syblim;syblim;syblim;syblime;syblime;syblime;syblime;;;;syblim;syblim;syblim
4677;submerger;sybmErZam;sybmErZE;sybmErZat;sybmErZa;sybmErZEr;sybmErZa;sybmErZ6rô;sybmErZ6rE;sybmErZ6re;sybmErZ6ra;sybmErZ6rô;sybmErZ6ra;sybmErZjô;;sybmErZje;sybmErZE;sybmErZE;sybmErZE;sybmErZe;sybmErZasjô;sybmErZas;sybmErZasje;sybmErZas;sybmErZas;sybmErZa;sybmErZô;sybmErZe;sybmErZ;sybmErZâ;sybmErZ6rjô;sybmErZ6rE;;sybmErZ6rE;;sybmErZ6rE;;sybmErZ;sybmErZe;sybmErZ;sybmErZ;sybmErZ;sybmErZe;sybmErZe;sybmErZe;sybmErZe;;sybmErZ;sybmErZje;sybmErZ;sybmErZ;sybmErZ
4678;subodorer;sybOdOram;;sybOdOrat;;sybOdOrEr;sybOdOra;;;;;;;sybOdOrjô;sybOdOrE;;;sybOdOrE;sybOdOrE;sybOdOre;;;;sybOdOras;;sybOdOra;;;;sybOdOrâ;;;sybOdOr6rje;;;;sybOdOrô;sybOdOr;sybOdOre;;sybOdOr;sybOdOr;sybOdOre;sybOdOre;sybOdOre;sybOdOre;;;;;;
4679;subordonner;;;sybOrdOnat;;;;;;;;;;;sybOrdOnE;;;sybOrdOnE;sybOrdOnE;sybOrdOne;;;;;;;;;;sybOrdOnâ;;;;;sybOrdOn6rE;;sybOrdOnô;;sybOrdOne;sybOrdOn;;sybOrdOn;sybOrdOne;sybOrdOne;sybOrdOne;sybOrdOne;;sybOrdOn;;;sybOrdOn;sybOrdOn
4680;suborner;;;;;;;;;sybOrn6re;;;;;;;;;;sybOrne;;;;;;;;;;;;;;;;;;;;;;;;sybOrne;sybOrne;sybOrne;;;;;;
4681;subroger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sybrOZe;;;;;;
4682;subsister;sybzistam;sybzistE;sybzistat;sybzista;sybzistEr;sybzista;sybzist6rô;sybzist6rE;sybzist6re;;sybzist6rô;sybzist6ra;sybzistjô;;sybzistje;sybzistE;sybzistE;sybzistE;sybziste;sybzistasjô;sybzistas;sybzistasje;sybzistas;sybzistas;sybzista;;sybziste;sybzist;sybzistâ;sybzist6rjô;sybzist6rE;sybzist6rje;sybzist6rE;sybzist6rE;sybzist6rE;sybzistô;sybzist;;sybzist;sybzist;sybzist;;;;sybziste;sybzistjô;sybzist;;sybzist;sybzist;sybzist
4683;substituer;sybstityam;sybstityE;;;;sybstitya;sybstityrô;;sybstityre;;sybstityrô;sybstityra;sybstityjô;sybstityE;;sybstityE;sybstityE;sybstityE;sybstitye;;sybstityas;;sybstityas;sybstityas;;sybstityô;sybstitye;;sybstityâ;sybstityrjô;sybstityrE;;;sybstityrE;sybstityrE;sybstityô;sybstity;sybstitye;sybstity;sybstity;sybstity;sybstitye;sybstitye;sybstitye;sybstitye;sybstityjô;;sybstityje;sybstity;;sybstity
4684;subtiliser;sybtilizam;;;sybtiliza;;sybtiliza;;sybtiliz6rE;;;;sybtiliz6ra;;sybtilizE;;sybtilizE;;sybtilizE;sybtilize;sybtilizasjô;sybtilizas;;;sybtilizas;;;sybtilize;;sybtilizâ;sybtiliz6rjô;sybtiliz6rE;sybtiliz6rje;sybtiliz6rE;sybtiliz6rE;sybtiliz6rE;sybtilizô;sybtiliz;;sybtiliz;;sybtiliz;sybtilize;sybtilize;sybtilize;sybtilize;;;;;sybtiliz;
4685;subvenir;;sybvê;;;;;sybvjêdrô;;;sybvjêdra;;sybvjêdra;;;;;;;sybv6nir;sybvêsjô;;;;;;;;;sybv6nâ;;;;sybvjêdrE;sybvjêdrE;sybvjêdrE;;sybvjê;sybv6ne;;sybvjEn;sybvjê;;;;;;;;;;
4686;subventionner;;;;;;;;;sybvâsjOn6re;;sybvâsjOn6rô;sybvâsjOn6ra;;sybvâsjOnE;;;sybvâsjOnE;;sybvâsjOne;;;;;;;sybvâsjOnô;;sybvâsjOn;sybvâsjOnâ;;;;;;;;;;;sybvâsjOn;sybvâsjOn;sybvâsjOne;sybvâsjOne;sybvâsjOne;sybvâsjOne;sybvâsjOnjô;;sybvâsjOnje;sybvâsjOn;;
4687;succomber;sykôbam;sykôbE;sykôbat;sykôba;sykôbEr;sykôba;sykôb6rô;sykôb6rE;sykôb6re;;sykôb6rô;sykôb6ra;sykôbjô;sykôbE;;sykôbE;sykôbE;sykôbE;sykôbe;;;sykôbasje;sykôbas;sykôbas;sykôba;sykôbô;sykôbe;sykôb;sykôbâ;sykôb6rjô;sykôb6rE;sykôb6rje;sykôb6rE;sykôb6rE;sykôb6rE;;sykôb;sykôbe;sykôb;sykôb;sykôb;;;;sykôbe;sykôbjô;sykôb;sykôbje;sykôb;sykôb;sykôb
4688;succéder;syksEdam;syksEdE;syksEdat;syksEda;syksEdEr;syksEda;syksEd6rô;syksEd6rE;syksEd6re;syksEd6ra;syksEd6rô;syksEd6ra;syksEdjô;syksEdE;syksEdje;syksEdE;syksEdE;syksEdE;syksEde;syksEdasjô;syksEdas;syksEdasje;syksEdas;syksEdas;syksEda;syksEdô;syksEde;syksEd;syksEdâ;syksEd6rjô;syksEd6rE;syksEd6rje;syksEd6rE;syksEd6rE;syksEd6rE;syksEdô;syksEd;syksEde;syksEd;syksEd;syksEd;;;;syksEde;syksEdjô;syksEd;syksEdje;syksEd;syksEd;syksEd
4689;sucer;sysam;sysE;sysat;sysa;sysEr;sysa;sys6rô;sys6rE;sys6re;sys6ra;sys6rô;sys6ra;sysjô;sysE;sysje;sysE;sysE;sysE;syse;sysasjô;sysas;sysasje;sysas;sysas;sysa;sysô;syse;sys;sysâ;sys6rjô;sys6rE;sys6rje;sys6rE;sys6rE;sys6rE;sysô;sys;syse;sys;sys;sys;syse;syse;syse;syse;sysjô;sys;sysje;sys;sys;sys
4690;sucrer;;sykrE;sykrat;;;sykra;;;;;;;;sykrE;;sykrE;;sykrE;sykre;;;sykrasje;sykras;;sykra;;;sykr;sykrâ;;;sykr6rje;sykr6rE;;sykr6rE;sykrô;sykr;sykre;sykr;sykr;sykr;sykre;sykre;sykre;sykre;sykrjô;sykr;;;sykr;
4691;suer;syam;syE;syat;sya;;sya;syrô;syrE;syre;syra;syrô;syra;syjô;syE;syje;syE;syE;syE;sye;syasjô;syas;syasje;syas;;sya;syô;sye;sy;syâ;syrjô;syrE;syrje;syrE;syrE;syrE;syô;sy;sye;sy;sy;sy;sye;sye;sye;sye;syjô;sy;syje;sy;sy;sy
4692;suffire;syfim;syfi;syfit;syfi;syfir;syfi;syfirô;syfirE;syfire;syfira;syfirô;syfira;syfizjô;syfizE;syfizje;syfizE;syfizE;syfizE;syfir;syfisjô;syfis;syfisje;syfis;syfis;syfi;syfizô;syfize;syfi;syfizâ;syfirjô;syfirE;syfirje;syfirE;syfirE;syfirE;syfizô;syfi;syfize;syfi;syfiz;syfi;;;;syfi;syfizjô;syfiz;syfizje;syfiz;syfiz;syfiz
4693;suffoquer;;syfOkE;syfOkat;syfOka;syfOkEr;syfOka;;syfOk6rE;syfOk6re;syfOk6ra;syfOk6rô;syfOk6ra;syfOkjô;syfOkE;syfOkje;syfOkE;syfOkE;syfOkE;syfOke;syfOkasjô;syfOkas;syfOkasje;syfOkas;syfOkas;syfOka;syfOkô;syfOke;syfOk;syfOkâ;syfOk6rjô;syfOk6rE;;syfOk6rE;syfOk6rE;syfOk6rE;syfOkô;syfOk;syfOke;syfOk;syfOk;syfOk;syfOke;syfOke;syfOke;syfOke;syfOkjô;syfOk;syfOkje;syfOk;syfOk;syfOk
4694;suggestionner;;;;;;;;;;;;;;;;;;;syZEsjOne;;;;;;;;;;;;;;;;;;;;;syZEsjOn;;;;;syZEsjOne;;;;;;
4695;suggérer;syZEram;syZErE;syZErat;syZEra;syZErEr;syZEra;syZEr6rô;syZEr6rE;syZEr6re;syZEr6ra;syZEr6rô;syZEr6ra;syZErjô;syZErE;syZErje;syZErE;syZErE;syZErE;syZEre;syZErasjô;syZEras;syZErasje;syZEras;syZEras;syZEra;syZErô;syZEre;syZEr;syZErâ;syZEr6rjô;syZEr6rE;syZEr6rje;syZEr6rE;syZEr6rE;syZEr6rE;syZErô;syZEr;syZEre;syZEr;syZEr;syZEr;syZEre;syZEre;syZEre;syZEre;syZErjô;syZEr;syZErje;syZEr;syZEr;syZEr
4696;suicider;sHisidam;sHisidE;sHisidat;sHisida;sHisidEr;sHisida;sHisid6rô;sHisid6rE;sHisid6re;sHisid6ra;sHisid6rô;sHisid6ra;sHisidjô;sHisidE;sHisidje;sHisidE;sHisidE;sHisidE;sHiside;sHisidasjô;sHisidas;sHisidasje;sHisidas;sHisidas;sHisida;sHisidô;sHiside;sHisid;sHisidâ;sHisid6rjô;sHisid6rE;sHisid6rje;sHisid6rE;sHisid6rE;sHisid6rE;sHisidô;sHisid;sHiside;sHisid;sHisid;sHisid;sHiside;sHiside;sHiside;sHiside;sHisidjô;sHisid;sHisidje;sHisid;sHisid;sHisid
4697;suifer;;;;;;;;;;;;;;;;;;;sHife;;;;;;;;;;;;;;;;;;;;;;;;;sHife;;;;;;;
4698;suiffer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sHif6rjô;;;;;;;;;;;;;sHife;sHife;sHife;;;;;;
4699;suinter;sHêtam;;sHêtat;sHêta;;sHêta;sHêt6rô;sHêt6rE;;;sHêt6rô;;;sHêtE;sHêtje;sHêtE;sHêtE;sHêtE;sHête;;;;;sHêtas;sHêta;sHêtô;;sHêt;sHêtâ;;;sHêt6rje;sHêt6rE;;;sHêtô;sHêt;sHête;;sHêt;sHêt;;sHête;;sHête;;sHêt;;sHêt;sHêt;sHêt
4700;suivre;sHivim;sHivi;sHivit;sHivi;sHivir;sHivi;sHivrô;sHivrE;sHivre;sHivra;sHivrô;sHivra;sHivjô;sHivE;sHivje;sHivE;sHivE;sHivE;sHivr;sHivisjô;sHivis;sHivisje;sHivis;sHivis;sHivi;sHivô;sHive;sHi;sHivâ;sHivriô;sHivrE;sHivrie;sHivrE;sHivrE;sHivrE;sHivô;sHi;sHive;sHi;sHiv;sHi;sHivi;sHivi;sHivi;sHivi;sHivjô;sHiv;sHivje;sHiv;sHiv;sHiv
4701;sulfater;;;;;;;;;;;;;;;;;;;sylfate;;;;;;;;;;sylfatâ;;;;;;;;;;;;sylfat;;;;;;sylfat;;;;
4702;sulfoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sylfOne;sylfOne;;;;;;;
4703;superposer;;sypErpOzE;;;sypErpOzEr;sypErpOza;sypErpOz6rô;sypErpOz6rE;;sypErpOz6ra;;sypErpOz6ra;;sypErpOzE;sypErpOzje;;sypErpOzE;sypErpOzE;sypErpOze;;sypErpOzas;sypErpOzasje;;;;sypErpOzô;sypErpOze;;sypErpOzâ;;;sypErpOz6rje;;;;sypErpOzô;sypErpoz;sypErpOze;;sypErpoz;sypErpoz;sypErpOze;sypErpOze;sypErpOze;sypErpOze;sypErpOzjô;;;sypErpoz;;
4704;superviser;sypErvizam;;;;sypErvizEr;sypErviza;sypErviz6rô;sypErviz6rE;sypErviz6re;sypErviz6ra;sypErviz6rô;sypErviz6ra;sypErvizjô;sypErvizE;sypErvizje;;;sypErvizE;sypErvize;;;sypErvizasje;;;sypErviza;;sypErvize;sypErviz;sypErvizâ;;sypErviz6rE;sypErviz6rje;sypErviz6rE;sypErviz6rE;sypErviz6rE;sypErvizô;sypErviz;sypErvize;sypErviz;sypErviz;sypErviz;sypErvize;sypErvize;sypErvize;sypErvize;;;;sypErviz;sypErviz;
4705;supplanter;syplâtam;;;;;syplâta;;;;;;;syplâtjô;;;;;syplâtE;syplâte;;;;;;;;;;syplâtâ;;;syplât6rje;;;syplât6rE;syplâtô;;;;syplât;syplât;;syplâte;;syplâte;;;;;syplât;syplât
4706;supplicier;;;syplisjat;;;syplisja;;;syplisire;syplisira;;;;;;;;;syplisje;;;;;;;;;;;;;;;;;;syplisi;;;syplisi;;syplisje;;syplisje;syplisje;;;;;;
