lexeme	ai1P	ai1S	ai2P	ai2S	ai3P	ai3S	fi1P	fi1S	fi2P	fi2S	fi3P	fi3S	ii1P	ii1S	ii2P	ii2S	ii3P	ii3S	inf	is1P	is1S	is2P	is2S	is3P	is3S	pI1P	pI2P	pI2S	pP	pc1P	pc1S	pc2P	pc2S	pc3P	pc3S	pi1P	pi1S	pi2P	pi2S	pi3P	pi3S	ppFP	ppFS	ppMP	ppMS	ps1P	ps1S	ps2P	ps2S	ps3P	ps3S
tanner						8.7890625		1.953125									1.3671875	5.6640625	22.265625										0.1953125											3.90625		3.90625	15.234375	4.6875	28.125					3.90625	
tanniser																																																			
tapager																		100.0																																	
taper	0.0538793103448	0.0538793103448		0.00384852216749	0.180880541872	1.90886699507		0.280942118227	0.0577278325123	0.0500307881773	0.01539408867	0.203971674877		0.677339901478	0.0500307881773	0.677339901478	1.1122229064	4.16794950739	15.0900554187							0.0769704433498	1.14301108374	11.6764162562	2.51308497537		0.327124384236	0.00384852216749	0.327124384236	0.0307881773399	0.157789408867	0.0769704433498	11.6764162562	1.14301108374	1.42780172414	1.29310344828	11.6764162562	0.100061576355	0.665794334975	0.169334975369	6.14993842365		11.6764162562		1.42780172414		11.6764162562
tapiner								1.13636363636				1.2987012987		2.5974025974		2.5974025974	1.2987012987	9.09090909091	17.3701298701										0.162337662338		0.162337662338						26.7857142857		1.78571428571	8.92857142857	26.7857142857										
tapir						3.15955766193						0.421274354924							4.68667719853					0.526592943655				14.8499210111									14.8499210111				3.15955766193	3.31753554502	16.1137440758	14.8499210111	24.065297525						
tapisser						1.0662604722		0.0761614623001						0.533130236101			6.77837014471	9.74866717441	5.17897943641									4.0365575019	2.1325209444								4.0365575019			3.1987814166	4.0365575019	6.24523990861	21.6298552932	14.9276466108	16.3747143945						
taponner																																																			
tapoter		0.281576830249			0.804505229284	13.2341110217								0.281576830249			1.08608205953	13.7570394208	8.2059533387							0.281576830249	0.804505229284	13.9581657281	13.4754625905								13.9581657281	0.804505229284		1.93081255028	13.9581657281				3.17779565567						
taquer																																																			
taquiner						1.65450121655								2.33576642336		2.33576642336	1.16788321168	6.86131386861	17.0316301703								0.778588807786	14.5498783455	1.02189781022						1.02189781022		14.5498783455	0.778588807786	1.36253041363	1.60583941606	14.5498783455		0.535279805353		3.30900243309						14.5498783455
tarabiscoter																																											33.3333333333	66.6666666667							
tarabuster					3.125													24.1071428571	13.3928571429																		21.4285714286		3.125	3.57142857143	21.4285714286			3.125	6.69642857143						
tarauder					1.07692307692												1.07692307692	5.23076923077	6.61538461538									23.6923076923									23.6923076923			4.30769230769	23.6923076923	1.07692307692	2.15384615385	2.15384615385	5.23076923077						
tarder	0.0922752438703	0.461376219351			1.26548905879	4.85104139204	0.118639599262	0.764566306354	0.0659108884788	0.43501186396	0.606380174005	2.84735038228	0.0922752438703	0.883205905616	0.105457421566	0.883205905616	0.896388083311	6.34062747166	35.7237015555							0.276825731611	1.84550487741	11.0862114421	0.276825731611	0.184550487741	0.500922752439	0.0131821776958		0.751384128658	2.43870287371	0.276825731611	11.0862114421	1.84550487741	0.856841550224	1.04139203796	11.0862114421										
tarer						8.47201210287																																				2.57186081694	15.8850226929	9.53101361573	62.0272314675				1.51285930408		
targuer						2.82258064516								2.82258064516			5.64516129032	16.5322580645	15.3225806452						2.82258064516				5.64516129032								19.7580645161	0.403225806452		5.64516129032	19.7580645161				2.82258064516						
tarifer																																										27.5862068966	48.275862069	24.1379310345							
tarir					4.06698564593	17.9425837321						0.239234449761					1.67464114833	3.22966507177	15.1913875598								0.837320574163		2.39234449761										0.956937799043	1.79425837321	17.9425837321	4.18660287081	17.1052631579	0.956937799043	10.6459330144		0.837320574163				
tarmacadamiser																																																			
tartiner						2.84552845528								1.42276422764			1.42276422764	6.91056910569	26.2195121951								0.609756097561	9.75609756098	3.0487804878						1.42276422764		9.75609756098	0.609756097561	1.62601626016	5.89430894309	9.75609756098	4.06504065041	6.91056910569		6.09756097561				1.62601626016		
tartir																			100.0																																
tasser		0.825082508251			1.40264026403	4.45544554455		0.288778877888				2.14521452145		0.288778877888	0.288778877888		2.26897689769	8.37458745875	9.11716171617								0.990099009901		3.6303630363						0.412541254125	0.288778877888	11.6336633663		0.0412541254125	3.75412541254	11.6336633663	1.85643564356	10.8498349835	8.16831683168	17.2854785479						
tatillonner																			100.0																																
tatouer																	0.809248554913	1.73410404624	31.4450867052								0.231213872832	4.04624277457									4.04624277457	0.231213872832		0.231213872832	4.04624277457	2.31213872832	13.063583815	10.4046242775	27.3988439306						
taveler																													18.6666666667													26.6666666667	36.0		18.6666666667						
taxer						2.11161387632											2.11161387632	2.41327300151	29.7134238311									9.04977375566	1.80995475113						2.26244343891		9.04977375566	0.150829562594	2.86576168929	5.42986425339	9.04977375566		3.61990950226	1.50829562594	15.987933635				2.86576168929		
tayloriser																																													100.0						
techniciser																																																			
techniser																																																			
technocratiser																																																			
teiller																																									100.0										
teindre						1.18644067797		1.01694915254				0.169491525424		1.18644067797				6.4406779661	21.186440678									7.45762711864	0.593220338983						0.677966101695		7.45762711864		7.45762711864	2.45762711864	16.0169491525			8.98305084746	16.0169491525		0.847457627119				0.847457627119
teinter						2.35807860262											2.35807860262	8.29694323144	2.44541484716										6.55021834061					0.61135371179						1.48471615721	3.05676855895	13.1877729258	26.4628820961	8.90829694323	24.2794759825						
temporiser								0.862068965517									6.03448275862	6.89655172414	64.6551724138							6.03448275862	0.862068965517										6.89655172414			0.862068965517	6.89655172414										
tempérer						7.58928571429											3.125	19.6428571429	17.8571428571									8.25892857143						1.5625	1.78571428571						8.25892857143	1.78571428571	12.2767857143	4.46428571429	13.3928571429						
tempêter						6.37898686679								2.62664165103			1.5009380863	13.8836772983	13.5084427767										8.81801125704								25.8911819887			1.5009380863	25.8911819887										
tenailler																	4.92700729927	26.2773722628	4.3795620438									19.5255474453	4.92700729927											1.27737226277	19.5255474453		2.9197080292		16.2408759124						
tendre		1.04209009275			0.550607885887	18.9460847714	0.0258674845719	0.181072392003			0.0258674845719	0.273456265474	0.0739070987768	0.816673441484	0.0110860648165	0.816673441484	2.30959683678	9.34555264033	7.96718524814					0.0258674845719	0.0997745833487	0.15890026237	0.938620154466	3.55123609623	6.2599312664		0.0812978086545		0.0812978086545	0.0295628395107	0.354754074129	0.15890026237	3.55123609623	0.938620154466	3.55123609623	2.1211337349	12.9115701563	1.86245888918	5.30283433724	3.1299656332	11.7955729648		0.354754074129				0.354754074129
tenir	0.0113732648663	0.155245065425		0.155245065425	0.088711465957	0.912135842276	0.152401749208	0.59709640548	0.122831260556	0.191639512997	0.144440463802	0.951942269308	0.304803498416	2.03752040079	0.18709020705	2.03752040079	2.23143456676	11.3601856117	11.9220248961					0.0153539075695	0.146146453532	0.560701957908	7.39830879551	8.84214477029	2.86037611387		0.184815554077	0.0238838562192	0.184815554077	0.088711465957	0.504972960063	0.560701957908	8.84214477029	7.39830879551	8.84214477029	2.02955911539	9.95160675799	0.19391416597	0.660786688731	0.470853165464	4.6186828622	0.304803498416	0.823993039562		0.10463403677		0.823993039562
tenonner																																																			
tenter	0.0457710792167	1.1115833524			0.712721090659	4.96616209501	0.241932847288	0.228855396083	0.0555791676202	0.107888972439	0.222316670481	0.536175499395	0.261549024095	0.843495602707	0.19289240527	0.843495602707	1.76872527544	5.68542191127	17.2753130415						0.199431130873	0.725798541864	1.25870467846	9.80154967797	1.31755320888		0.176545591264	0.00326936280119	0.176545591264	0.209239219276	0.572138490208	0.725798541864	9.80154967797	1.25870467846	0.359629908131	1.31755320888	9.80154967797	0.189623042469	1.23908850165	0.585215941413	15.3790826168						9.80154967797
tercer																			58.8235294118																						41.1764705882										
tergiverser														2.7027027027			2.7027027027		46.7181467181							3.861003861	1.5444015444	16.6023166023	2.7027027027							3.861003861		1.5444015444	1.1583011583		16.6023166023										
terminer		0.248756218905			0.163565732979	1.86737545151	0.0817828664895	0.415729571321	0.0988209636748	0.0511142915559	0.0613371498671	0.575887684863	0.0749676276153	0.282832413276	0.0102228583112		0.729230559531	2.83513937163	10.6385878825						0.11585906086	0.238533360594	0.28964765215	8.43726572616	0.875758195325					0.0783752470524	0.575887684863	0.238533360594	8.43726572616	0.28964765215	0.303278129898	0.89279629251	8.43726572616	1.78900020446	10.6692564574	1.5538744633	38.6424044163						
ternir						12.1710526316		0.109649122807									1.5350877193	13.3771929825	20.1754385965										0.767543859649						1.42543859649				4.16666666667	2.08333333333	12.1710526316	3.83771929825	5.92105263158	4.16666666667	14.9122807018						3.1798245614
terrasser		1.5538290788			0.776914539401	6.32630410655											1.5538290788	2.99667036626	7.88013318535						0.776914539401			8.21309655938	2.99667036626						2.21975582686		8.21309655938		0.443951165372		8.21309655938	0.221975582686	10.987791343	2.3307436182	33.8512763596				0.443951165372		
terrer		0.470746469401				8.80968392737					0.53799596503						1.54673839946	3.9677202421	16.2743779422									10.0201748487	1.34498991258						0.134498991258	0.470746469401	10.0201748487	0.134498991258	0.53799596503	4.03496973773	10.0201748487	1.34498991258	6.18695359785	5.78345662408	7.80094149294				0.53799596503		10.0201748487
terrifier						1.06666666667											3.46666666667	6.2	2.2								0.533333333333		6.6						0.733333333333	0.0666666666667	10.3333333333	0.533333333333		2.73333333333	10.3333333333	0.933333333333	17.0666666667	8.06666666667	29.1333333333						
terrir																																																			
terroriser						1.77103099304					0.0632511068944						1.89753320683	6.57811511701	15.4332700822									10.6894370651	2.53004427577								10.6894370651	0.316255534472	1.45477545857	4.74383301708	10.6894370651	0.822264389627	13.9784946237	6.51486401012	11.8279569892						
