;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3143;rétamer;;;;;;;;;;;;;;;;;;;rEtame;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3144;rétorquer;;rEtOrkE;;;;rEtOrka;;;;;;;;;;;;rEtOrkE;;;;;;;;;;rEtOrk;;;;;;;;;rEtOrk;;;;;;;;rEtOrke;;rEtOrk;;;;rEtOrk
3145;rétracter;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEtrakt;;;;;;;;;;;;;rEtrakt;;;rEtrakte;;;rEtrakt;;;;
3146;rétribuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEtribye;;;;;;;
3147;rétrocéder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEtrOsEd;;;;;;;;;;
3148;rétrograder;;;;;;;;;;;;;;;;;;;;;;;;;;;rEtrOgrade;;;;;;;;;;;;;;;;;;;;;;;;
3149;rétrécir;;;;;;rEtrEsi;;;;;;;;;;;;;rEtrEsir;;;;;rEtrEsis;;;;;;;;;;;;;;;;;;;;;rEtrEsi;;;;;;
3150;réunir;;rEyni;;rEyni;;rEyni;;;;;;;;;;;rEynisE;;rEynir;rEynisjô;;;;rEynis;;;;rEyni;rEynisâ;;;;;;;;rEyni;rEynise;rEyni;rEynis;rEyni;rEyni;rEyni;rEyni;rEyni;;;;;rEynis;rEynis
3151;réussir;;rEysi;;rEysi;rEysir;rEysi;;;rEysire;rEysira;;rEysira;;rEysisE;;;rEysisE;rEysisE;rEysir;;rEysis;;;rEysis;;rEysisô;rEysise;rEysi;;;rEysirE;;;;;;rEysi;rEysise;rEysi;rEysis;rEysi;;rEysi;rEysi;rEysi;;rEysis;;;rEysis;rEysis
3152;réveiller;;rEvEjE;;;;rEvEja;;;;rEvEj6ra;;rEvEj6ra;;;;rEvEjE;rEvEjE;rEvEjE;rEvEje;;;;;;;rEvEjô;rEvEje;rEvEj;rEvEjâ;;;;;;rEvEj6rE;;rEvEj;rEvEje;rEvEj;rEvEj;rEvEj;;rEvEje;rEvEje;rEvEje;;rEvEj;;rEvEj;rEvEj;rEvEj
3153;réveillonner;;;;;;;;;;;;;;;;;;;rEvEjOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3154;réviser;;;;;;rEviza;;;;;;;;;;rEvizE;rEvizE;;rEvize;;;;;;;rEvizô;;rEviz;;;;;;;;;rEviz;;;;;;;;rEvize;;;;rEviz;;rEviz
3155;révolter;;;;;;rEvOlta;;;;;rEvOlt6rô;;;;;;;rEvOltE;rEvOlte;;;;;;;;;rEvOlt;;;;;;;;;;;;rEvOlt;rEvOlt;;;;rEvOlte;;rEvOlt;;;rEvOlt;rEvOlt
3156;révolutionner;;;;;;rEvOlysjOna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3157;révoquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEvOk;;;rEvOke;;;;;;;
3158;révulser;;;;;;;;;;;;;;;;;rEvylsE;;;;;;;;;;;;;;;;;;;;;;;;;;;rEvylse;;;rEvyls;;;;
3159;révéler;;rEvElE;;;rEvElEr;rEvEla;;rEvEl6rE;;;;;;;;;rEvElE;rEvElE;rEvEle;;;;;;;;rEvEle;rEvEl;rEvElâ;;;;;;rEvEl6rE;;rEvEl;;;rEvEl;rEvEl;;rEvEle;;rEvEle;;rEvEl;;;rEvEl;rEvEl
3160;révérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEvEr;;;;;;;;;;;;;;;;;;;rEvEr;;;;
3161;réécouter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEEkut;;;;;;;;;;;;;;
3162;réécrire;;;;;;;;;;;;;;;;;;;rEEkrir;;;;;;;;;;;;;;;;;;;;;;rEEkri;;;rEEkri;rEEkri;;;;;;
3163;rééduquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEEdyk;;;;;;;;;;;;;;;;;;;;;;;
3164;réévaluer;;;;;;;;;;;;;;;;;;;rEEvalye;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3165;rêvasser;;;;;;;;;;;;;;;;;rEvasE;;;;;;;;;;;rEvas;rEvasâ;;;;;;;;rEvas;;;;rEvas;;;;;;rEvas;;;;
3166;rêver;;;;;;rEva;;;;;;;rEvjô;rEvE;rEvje;rEvE;rEvE;rEvE;rEve;;;;;;;;rEve;rEv;rEvâ;;;;;;rEv6rE;;rEv;rEve;rEv;rEv;rEv;;;;rEve;rEvjô;rEv;;rEv;rEv;rEv
3167;rôdailler;;;;;;;;;;;;;;;;;;;rOdaje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3168;rôder;;;;;;;;;;;;;;;;;rOdE;rOdE;rOde;;;;;;;;;rod;rOdâ;;;;;;;;rod;;;rod;rod;;;;;;;;;rod;rod
3169;rôtir;;rOti;;;;;;;;;;;;;;;;rOtisE;rOtir;;;;;rOtis;;;;rOti;;;;;;;;;;;rOti;;;;;rOti;rOti;;;;;rOtis;
3170;sabler;;;;;;;;;;;;;;;;;;;sable;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3171;saborder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sabOrd
3172;saboter;;;;;;;;;;;;;;;;;;;sabOte;;;;;;;;;sabOt;;;;;;;;;;;;sabOt;sabOt;;;;sabOte;;;;;;
3173;sabrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sabrâ;;;;;;;;sabr;;;;;;;;sabre;;sabr;;;;sabr
3174;saccader;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sakade;sakade;;;;;;
3175;saccager;;;;;;;;;;;;;;;;;;;sakaZe;;;;;;;;;;;;;;;;;;;;;;;;;;sakaZe;;;;;;
3176;sacrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;sakr;;;;;;;;;sakr;;;;sakr;sakre;sakre;;sakre;;;;;;
3177;sacrifier;;;;;;;;;;;;;;;;;;sakrifjE;sakrifje;;;;;;;;;sakrifi;;;;;;;sakrifirE;;sakrifi;sakrifje;;;sakrifi;;sakrifje;sakrifje;sakrifje;;sakrifi;;;sakrifi;sakrifi
3178;saigner;;;;;;;;;;;;;;;;sEJE;sEJE;sEJE;sEJe;;;;;;;;sEJe;sEJ;sEJâ;;;;;;;;sEJ;sEJe;sEJ;sEJ;sEJ;;;sEJe;sEJe;;sEJ;;sEJ;;sEJ
3179;saillir;;;;;;saji;;;;;;;;;;;;;sajir;;;;;;;;;;;;;;;;;;;;;;;;saji;;;;;;;;
3180;saisir;;sEzi;;sEzi;sEzir;sEzi;;sEzirE;;;sEzirô;;sEzisjô;sEzisE;sEzisje;sEzisE;;sEzisE;sEzir;;;;;sEzis;;;sEzise;sEzi;sEzisâ;;;;;;;sEzisô;sEzi;;sEzi;;sEzi;sEzi;sEzi;sEzi;sEzi;;sEzis;;;sEzis;
3181;saler;;;;sala;;;;;;;;;;;;;;;sale;;;;;;;;sale;sal;;;;;;;;;sal;;;;sal;;sale;sale;sale;;sal;;;;sal
3182;salir;;sali;;sali;;sali;;;;;;;;;;;;;salir;;;;;;;;;sali;;;;;;;;;sali;;sali;salis;;sali;sali;sali;sali;;salis;;;salis;
3183;saliver;;;;;;;;;;;;;;;;;;salivE;salive;;;;;;;;;;salivâ;;;;;;;;;;;;saliv;;;;;;;;;;
3184;saloper;;;;;;;;;;;;;;;;;;;salOpe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3185;saluer;;;;;;salya;;;;;;salyra;;salyE;;salyE;salyE;salyE;salye;;;;;;;salyô;salye;saly;salyâ;;;;;;;;saly;salye;;saly;saly;salye;salye;salye;salye;;saly;;saly;saly;saly
3186;sanctifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sâktifje;;;;;;
3187;sanctionner;;;;;;;;;;;;;;;;;;;sâksjOne;;;;;;;;;;;;;;;;;;;;;;;sâksjOne;;sâksjOne;;;;;;;
3188;sangler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sâglâ;;;;;;;;;;;;;;;;;;;;;;
3189;sangloter;;;;;;sâglOta;;;;;;;;;;sâglOtE;;sâglOtE;sâglOte;;;;;;;;;sâglOt;sâglOtâ;;;;;;;;sâglOt;;;;;;;;;;sâglOt;;;sâglOt;sâglOt
3190;saouler;;;;;;;;;sul6re;;;;;;;;;;sule;;;;;;;;;sul;;;;;;;;;sul;;;;sul;;;;sule;;sul;;;;sul
3191;saper;;;;;;;;;;;;;;;;;sapE;;sape;;;;;;;;;;;;;;;;;;sap;;;;;;sape;sape;sape;;;;;;
3192;saquer;;;;;;;;;;;;;;;;;;;sake;;;;;;;;;;;;;;;;;;;;;;;;;;sake;;;;;;
3193;satiner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;satin
3194;satisfaire;;;;;;;;;;;;;;satisf6zE;;satisf6zE;;satisf6zE;satisfEr;;;;;;;;;;satisf6zâ;;;;;;;;;satisfEt;;;satisfE;;satisfEt;satisfE;satisfE;;;;;;
3195;saturer;;;;;;;;;;;;;;;;;;;;;;;;;;;;satyr;;;;;;;;;;;;;;;;;;;satyr;;;;
3196;saucer;;;;;;;;;;;;;;;;;;;;;;;;;;;;sos;;;;;;;;;sos;;;;;;;;;;sos;;;;sos
3197;saupoudrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;sOpudr;;;;;;;;;;;;;sOpudr;;;;;;sOpudr;;;;sOpudr
3198;saurer;;;;;;;;;;;;;sOrjô;sOrE;sOrje;sOrE;;;;;;;;;;sOrô;sOre;;;;;;;;;;;sOre;;;;;;;;sOrjô;;sOrje;;;
3199;sauter;;sOtE;;;sOtEr;sOta;;sOt6rE;;sOt6ra;sOt6rô;sOt6ra;;sOtE;;;sOtE;;sOte;;;;;;;;sOte;sot;sOtâ;;;;;;sOt6rE;sOtô;sot;sOte;sot;sot;sot;sOte;sOte;;sOte;sOtjô;sot;sOtje;;sot;sot
3200;sautiller;;;;;sOtijEr;;;;;;;;;;;;;sOtijE;sOtije;;;;;;;;;sOtij;sOtijâ;;;;;;;;sOtij;;;;sOtij;;;;;;sOtij;;;;sOtij
3201;sauvegarder;;;;;;;;;;;;;;;;;;sOv6gardE;sOv6garde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3202;sauver;;;;;;sOva;;sOv6rE;sOv6re;sOv6ra;;sOv6ra;;;;;;sOvE;sOve;;;;;;;;sOve;sov;sOvâ;;;;;;sOv6rE;sOvô;sov;sOve;sov;sov;sov;sOve;sOve;sOve;sOve;;sov;;sov;sov;sov
3203;savoir;;sy;;sy;syr;sy;sOrô;sOrE;sOre;sOra;sOrô;sOra;savjô;savE;savje;savE;savE;savE;savwar;;;;;sys;sy;;saSe;saS;saSâ;;sOrE;;sOrE;sOrE;sOrE;savô;sE;save;sE;sav;sE;;sy;sy;sy;;saS;saSje;saS;saS;saS
3204;savonner;;;;;;;;;;;;;;;;savOnE;;savOnE;;;;;;;;;;savOn;savOnâ;;;;;;;;;;;;;;;;;;;;;;
3205;savourer;;;;;;;;;;;;;;savurE;;savurE;;savurE;savure;;;;;;;;;savur;;;;;;;;;savur;;;;savur;;savure;;savure;;;;;;savur
3206;scandaliser;;skâdalizE;;;;skâdaliza;;;;;;;;;;;;;;;;;;;;;;skâdaliz;;;;;;;;;;;;;;;;skâdalize;skâdalize;;skâdaliz;;;;skâdaliz
3207;scander;;;;;;;;;;;;skâd6ra;;;;;;;;;;;;;;;;skâd;skâdâ;;;;;;;;;;;skâd;;;;skâde;;;skâd;;;;
3208;sceller;;;;;;sEla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sEle;sEle;;sEle;;;;;sEl;
3209;schlinguer;;;;;;;;;;;;;;;;;;;;;;;;;;;;Slêg;;;;;;;;;;;;;;;;;;;Slêg;;;;
3210;scier;;;;;;;;;;;;;;;;;sjE;sjE;sje;;;;;;;;;si;;;;;;;;;si;;;;si;;sje;;sje;;si;;;;si
3211;scinder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sêd;;;;;;;;;;sêd;;;;
3212;scintiller;;;;;sêtijEr;;;;;;;;;;;;;sêtijE;;;;;;;;;;sêtij;sêtijâ;;;;;;;;sêtij;;;sêtij;;;;;;;sêtij;;;sêtij;sêtij
3213;scruter;;;;;;;;;;;;;skrytjô;;;;;skrytE;;;;;;;;;;skryt;;;;;;;;;skryt;;;skryt;skryt;;;;;;skryt;;;;skryt
3214;sculpter;;;;;;;;;;;;;;;;;skyltE;skyltE;skylte;;;;;;;;;;;;;;;;;;;;;;skylt;;;skylte;skylte;;;;skylt;;skylt
3215;seconder;;;;;;;;;;;;;;;;;;;s6gôde;;;;;;;;;;;;;;;;;;s6gôd;;;;s6gôd;;;;;;s6gôd;;;;s6gôd
3216;secouer;;s6kuE;;;s6kuEr;s6kua;;;;;;;;;;;s6kuE;s6kuE;s6kue;;;;;;;;s6kue;s6ku;s6kuâ;;;;;;;;s6ku;;;s6ku;s6ku;;s6kue;s6kue;s6kue;;s6ku;;;s6ku;s6ku
3217;secourir;;;;;;;;;;;;;;;;;;;s6kurir;;;;;;;;;s6kur;;;;;;;;;;;;;;;;;s6kury;;;;;;
3218;secréter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s6krEt;;;;;;;;;;;;
3219;sectionner;;;;;;;;;;;;;;;;;;;;;;;;;;;;sEksjOn;;;;;;;;;;;;;;;sEksjOne;;;;;;;;
3220;sembler;;;;;;sâbla;;;;;;sâbl6ra;;sâblE;sâblje;sâblE;sâblE;sâblE;sâble;;;;;;;;sâble;sâbl;sâblâ;;;;;sâbl6rE;sâbl6rE;;sâbl;sâble;sâbl;sâbl;sâbl;;;;;;sâbl;;sâbl;sâbl;sâbl
3221;semer;;;;;;;;;;;;;;;;;s6mE;;s6me;;;;;;;s6mô;;sEm;;;;;;;;;sEm;;;sEm;sEm;s6me;;s6me;s6me;;sEm;;;sEm;sEm
3222;sensibiliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sâsibilize;;;;;;
3223;sentir;;sâti;;sâti;;sâti;;sâtirE;sâtire;sâtira;;sâtira;sâtjô;sâtE;sâtje;sâtE;sâtE;sâtE;sâtir;;;;;;sâti;sâtô;sâte;sâ;sâtâ;;sâtirE;;sâtirE;;sâtirE;sâtô;sâ;sâte;sâ;sât;sâ;sâti;sâti;sâti;sâti;;sât;;;sât;sât
3224;seoir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sje;;;;;;;;;;
3225;seriner;;;;;;;;;;;;;;s6rinE;;;;;;;;;;;;;;;;;;;;;;;;;;;s6rin;;;;;;;;;;
3226;seringuer;;;;;;;;;;;;;;;;;;;s6rêge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3227;sermonner;;;;;;;;;;;;;;;;;;;sErmOne;;;;;;;;;sErmOn;;;;;;;;;;;;;;;;;;;;;;;sErmOn
3228;serpenter;;;;;;;;;;;;;;;;;;;sErpâte;;;;;;;;;sErpât;;;;;;;;;sErpât;;;sErpât;;;;;;;;;;;sErpât
3229;serrer;;;;;sErEr;sEra;;;;;;;sErjô;sErE;;sErE;sErE;sErE;sEre;;;;;;;;sEre;sEr;sErâ;;;;;;;sErô;sEr;sEre;sEr;sEr;sEr;sEre;sEre;sEre;sEre;;sEr;;sEr;sEr;sEr
3230;sertir;;;;sErti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sErti;;sErti;sErtis;;;sErti;;sErti;;;;;;
3231;servir;;sErvi;;sErvi;sErvir;sErvi;;sErvirE;;;sErvirô;sErvira;;sErvE;;;sErvE;sErvE;sErvir;;;;;;;;sErve;sEr;sErvâ;;sErvirE;;;;sErvirE;;sEr;sErve;sEr;sErv;sEr;sErvi;sErvi;sErvi;sErvi;;sErv;;sErv;sErv;sErv
3232;sevrer;;;;;;;;;;;;;;;;;;;s6vre;;;;;;;;;;;;;;;;;;;;;;;;;;s6vre;;;;;;
3233;shampooiner;;;;;;;;;;;;;;;;;;;Sâpwine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3234;shooter;;;;;;;;;;;;;;;;;;;Sute;;;;;;;;;Sut;;;;;;;;;;;;;Sut;;Sute;Sute;Sute;;Sut;;;Sut;Sut
3235;shunter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sût;;;;;;;;;;
3236;sidérer;;;;;;;;;;;;;;sidErE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sidEr;;;;
3237;siffler;;;;;;sifla;;;;;;;;;;siflE;siflE;siflE;sifle;;;;;;;;sifle;sifl;siflâ;;;;;;;;sifl;;sifl;sifl;sifl;;sifle;;sifle;;sifl;;;sifl;sifl
3238;siffloter;;;;;;;;;;;;;;;;;;siflOtE;siflOte;;;;;;;;;;siflOtâ;;;;;;;;;;;;;;;;;;siflOt;;;;
3239;signaler;;;;;;;;;;;;;;;;;siJalE;;siJale;;;;;;;;siJale;siJal;siJalâ;;;;;;;siJalô;siJal;;;;siJal;siJale;;siJale;siJale;;siJal;;;;siJal
3240;signer;;;;;siJEr;siJa;;siJ6rE;;;;siJ6ra;;;siJe;;siJE;siJE;siJe;;;;;;;siJô;siJe;siJ;siJâ;;;;;;;siJô;siJ;siJe;siJ;;siJ;;siJe;siJe;siJe;;siJ;;;siJ;siJ
3241;signifier;;;;;;;;;;;;siJifira;;;;;;siJifjE;siJifje;;;;;;;;;siJifi;siJifjâ;;;;;;siJifirE;;siJifi;;;;siJifi;;;;siJifje;;siJifi;;;siJifi;siJifi
3242;sillonner;;;;;;;;;;;;;;;;;sijOnE;sijOnE;sijOne;;;;;;;;;;sijOnâ;;;;;;;;;;;sijOn;;;;;;;;;;sijOn;
3243;simplifier;;;;;;;;;;;;;;;;;sêplifjE;;sêplifje;;;;;;;;;;;;;;;;sêplifirE;;sêplifi;;;;sêplifi;;sêplifje;;sêplifje;;sêplifi;;;;sêplifi
3244;simuler;;;;;;;;;;;;;;;;;;;simyle;;;;;;;;;simyl;simylâ;;;;;;;;simyl;;;simyl;simyl;;;;;;;;simyl;;simyl
3245;singer;;;;;;;;;;;;;;;;;sêZE;;sêZe;;;;;;;;;;;;;;;;;;;;;;;;;;;;sêZ;;;;
3246;singulariser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sêgylariz;;;;;;;;;;;;;;
3247;sinuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;siny;;;;;;;;;;siny
3248;siphonner;;;;;;;;;;;;;;;;;;;sifOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3249;siroter;;;;;;;;;;;;;;;;;;;sirOte;;;;;;;;;sirOt;sirOtâ;;;;;;;;;;;;;;;;sirOte;;;;;;sirOt
3250;situer;;;;;;;;;;;;;;;;;;sityE;sitye;;;;;;;sityô;;sity;;;;;;;;;sity;;;sity;sity;;sitye;;sitye;;sity;;;sity;sity
3251;siéger;;;;;;;;;;;;;;;;;sjEZE;sjEZE;;;;;;;;;;sjEZ;;;;;;;;;sjEZ;;;;sjEZ;;;;;;;;;sjEZ;sjEZ
3252;skier;;;;;;;;;;;;;;;;;;;skje;;;;;;;;skje;;;;;;;;;;;;;;;;;;;;;;;;ski
3253;sniffer;;;;;;;;;;;;;;;;;;;snife;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3254;snober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;snObe;;;;;;
3255;socialiser;;;;;;;;;;;;;;;;;;;sOsjalize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3256;soigner;;;;;;swaJa;;swaJ6rE;;;;;;;;;;swaJE;swaJe;;;;;;;;swaJe;swaJ;;;swaJ6rE;;;swaJ6rE;;;swaJ;swaJe;swaJ;swaJ;swaJ;;swaJe;swaJe;swaJe;;swaJ;;swaJ;swaJ;swaJ
3257;solder;;;;;;;;;;;;;;;;;;;;;;;;;sOlda;;;;;;;;;;;;;;;;;;;sOlde;;;sOld;;;;sOld
3258;solidifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;sOlidifi;;;;;;;;;;;;;;;;;;;;;;sOlidifi;
3259;soliloquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sOlilOk;;;;;;;;;;
3260;solliciter;;sOlisitE;;;;;;;;;;;;;;;;;sOlisite;;;;;;;;sOlisite;sOlisit;;;;;;;;;sOlisit;;;;sOlisit;;sOlisite;;sOlisite;;;;;;sOlisit
3261;somatiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sOmatiz;;;;;;;;;;;;;;
3262;sombrer;;;;;;;;;;;;;;sôbrE;;;sôbrE;;sôbre;;;;;;;;;sôbr;;;;;;;;;sôbr;sôbre;sôbr;;;;;;;;sôbr;;;sôbr;sôbr
3263;sommeiller;;;;;;;;;;;;;;;;;;sOmEjE;;;;;;;;;;sOmEj;;;;;;;;;sOmEj;;;sOmEj;sOmEj;;;;;;sOmEj;;;sOmEj;sOmEj
3264;sommer;;sOmE;;;;;;;;;;;;;;;;;;;;;;;;;;sOm;;;;;;;;;sOm;;;sOm;;;;;sOme;;sOm;;;;sOm
3265;somnoler;;;;;;;;;;;;;;;;sOmnOlE;sOmnOlE;;;;;;;;;;;sOmnOl;sOmnOlâ;;;;;;;;sOmnOl;;;;;;;;;;;;;;sOmnOl
3266;sonder;;;;;;;;;;;;;;;;;;;sôde;;;;;;;;;sôd;;;;;;;;;;;;;sôd;;;;;;;;;;
3267;songer;;sôZE;;;;sôZa;;;;;;;;sôZE;;sôZE;sôZE;sôZE;sôZe;;sôZas;;;;;;sôZe;sôZ;sôZâ;;;;;;sôZ6rE;;sôZ;sôZe;sôZ;;sôZ;;;;;sôZjô;sôZ;;sôZ;sôZ;sôZ
3268;sonner;;sOnE;;;;sOna;;;;;;;;sOnE;;;sOnE;sOnE;sOne;;;;;;;;;sOn;;;;;;;sOn6rE;;sOn;sOne;;sOn;sOn;;;;sOne;;sOn;;;sOn;sOn
3269;sonoriser;;;;;;;;;;;;;;;;;;;sOnOrize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3270;sortir;sOrtim;sOrti;;sOrti;sOrtir;sOrti;sOrtirô;sOrtirE;sOrtire;sOrtira;sOrtirô;sOrtira;sOrtjô;sOrtE;sOrtje;sOrtE;sOrtE;sOrtE;sOrtir;;;;;;sOrti;sOrtô;sOrte;sOr;sOrtâ;;sOrtirE;;sOrtirE;;sOrtirE;sOrtô;sOr;sOrte;sOr;sOrt;sOr;sOrti;sOrti;sOrti;sOrti;sOrtjô;sOrt;sOrtje;;sOrt;sOrt
3271;soucier;;;;;;;;;;;;;;;;susjE;;susjE;susje;;;;;;;;susje;susi;susjâ;;;;;;;;susi;susje;susi;;susi;;;;susje;;susi;;susi;;susi
3272;souder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sud;;;;;;sude;sude;;;;;;;
3273;soudoyer;;;;;;;;;;;;;;;;;;;sudwaje;;;;;;;;;;sudwajâ;;;;;;;;;;;;;;;;sudwaje;;;;;;
3274;souffler;;suflE;;;suflEr;sufla;;;;;;;;suflE;;;;suflE;sufle;;;;;;;;sufle;sufl;suflâ;;;;;;;suflô;sufl;sufle;;;sufl;;;;sufle;;sufl;;;sufl;sufl
3275;souffleter;;;;;;;;;;;;;;;;;;;sufl6te;;;;;;;;;;;;;;;;;;;;;;suflEt;;;;;;;;;suflEt;
3276;souffrir;;sufri;;;sufrir;sufri;;;;;;sufrira;;sufrE;;sufrE;sufrE;sufrE;sufrir;;;;;;;sufrô;sufre;sufr;sufrâ;;;;;;sufrirE;sufrô;sufr;sufre;sufr;sufr;sufr;;;;sufEr;sufriô;sufr;;sufr;sufr;sufr
3277;souhaiter;;;;;;suEta;;;suEt6re;;;;;suEtE;suEtje;suEtE;;suEtE;suEte;;;;;;;suEtô;suEte;suEt;suEtâ;;suEt6rE;;suEt6rE;;suEt6rE;suEtô;suEt;suEte;;;suEt;;suEte;;suEte;;suEt;suEtje;suEt;suEt;suEt
3278;souiller;;;;;;;;;;suj6ra;;;;;;;;;suje;;;;;;;;suje;;;;;;;;;;suj;;;;;suje;suje;;suje;;suj;;;;suj
3279;soulager;sulaZam;;;;;;;;;;;sulaZ6ra;;;;;;sulaZE;sulaZe;;;;;;;;;sulaZ;sulaZâ;;;;;;sulaZ6rE;;sulaZ;;;sulaZ;sulaZ;;sulaZe;sulaZe;sulaZe;;sulaZ;;;;sulaZ
3280;soulever;;;;;sul6vEr;sul6va;;;;;;;;sul6vE;;;sul6vE;sul6vE;sul6ve;;;;;;;;sul6ve;sulEv;sul6vâ;;;;;;;;sulEv;sul6ve;;sulEv;sulEv;;sul6ve;sul6ve;sul6ve;;sulEv;;;sulEv;sulEv
3281;souligner;;;;;;;;;;;;;;;;;;suliJE;suliJe;;;;;;;;;;suliJâ;;;;;;;;suliJ;;;;suliJ;;;;suliJe;;suliJ;;;suliJ;suliJ
3282;soumettre;;sumi;;sumi;;;;;;;;;;sumEtE;;;;sumEtE;sumEtr;;;;;;;;sumEte;sumE;sumEtâ;;;;;;;;sumE;;sumE;;sumE;sumiz;;;;;;;;sumEt;
3283;souper;;;;;;;;;;;;;;;;;;;supe;;;;;;;;;sup;;;;;;;;supô;;;;;sup;;;;;;;;;;sup
3284;soupeser;;;;;;sup6za;;;;;;;;;;;;sup6zE;sup6ze;;;;;;;;;;;;;;;;;;;sup6ze;;;supEz;;sup6ze;;;;supEz;;;;supEz
3285;soupirer;;supirE;;;;supira;;;;;;;;;;;;supirE;supire;;;;;;;;;supir;supirâ;;;;;;;;supir;;;;supir;;;;supire;;supir;;supir;;supir
3286;soupçonner;;;;;;;;;;;;;;supsOnE;supsOnje;supsOnE;supsOnE;supsOnE;supsOne;;;;;;;;supsOne;supsOn;supsOnâ;;;supsOn6rje;;;;;supsOn;supsOne;;;supsOn;;supsOne;;supsOne;;supsOn;;;;supsOn
3287;sourciller;;;;;;sursija;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3288;sourdre;;;;;;;;;;;;;;;;;;;surdr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3289;sourire;;suri;;suri;;suri;;;;surira;;;;surjE;;surjE;surjE;surjE;surir;;;;;;suri;;surje;suri;surjâ;;;;;;surirE;;suri;surje;suri;suri;suri;;;;;;;;;suri;
3290;sous-entendre;;;;;;;;;;;;;;;;;;suzâtâdE;;;;;;;;;;;;;;;;;;;;;;;suzâtâ;;suzâtâdy;;;;;suzâtâdje;;;
3291;sous-estimer;;;;;;;;;;;;;;;;;;;suzEstime;;;;;;;;suzEstime;suzEstim;;;;;;;;suzEstimô;;suzEstime;;;suzEstim;;;;suzEstime;;;;;;
3292;sous-louer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sulu;;;;;;;;;;;;;;
