;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4219;tenter;tâtam;tâtè;;;tâtEr;tâta;tât6rô;;;tât6ra;tât6rô;tât6ra;tâtjô;tâtè;tâtje;tâtè;tâtè;tâtè;tâte;;;;;;tâta;tâtô;tâte;tât;tâtâ;;tât6rè;tât6rje;tât6rè;tât6rè;tât6rè;tâtô;tât;tâte;tât;tât;tât;tâte;tâte;tâte;tâte;;;;;;tât
4220;tergiverser;;;;;;;;;;;;;;;;;;;tErZivErse;;;;;;;tErZivErsô;;tErZivErs;;;;;;;;;;;;;tErZivErs;;;;;;;;;;
4221;terminer;;tErminè;;;tErminEr;tErmina;tErmin6rô;tErmin6rè;tErmin6re;tErmin6ra;tErmin6rô;tErmin6ra;tErminjô;tErminè;;;tErminè;tErminè;tErmine;;;;;;tErmina;tErminô;tErmine;tErmin;tErminâ;;;;;;tErmin6rè;tErminô;tErmin;tErmine;tErmin;tErmin;tErmin;tErmine;tErmine;tErmine;tErmine;;;;;;
4222;ternir;;;;;;tErni;;;;;;;;;;;;tErnisè;tErnir;;;;;;;;;;;;;;;;;;;;tErni;;tErni;tErni;tErni;tErni;tErni;;;;;;tErnis
4223;terrasser;;;;;tèrasEr;tèrasa;;;;;;;;;;;tèrasè;tèrasè;tèrase;;;;;;;;;tèras;;;;;;;tèras6rè;;tèras;;;;tèras;;tèrase;tèrase;tèrase;;;;;;
4224;terrer;;;;;;tèra;;;;;tèr6rô;;;;;;tèrè;tèrè;tère;;;;;;;;;tEr;;;;;;;;;tEr;;;tEr;tEr;;tère;tère;tère;;;;;;tEr
4225;terrifier;;;;;;tèrifja;;;;;;;;;;;tèrifjè;tèrifjè;tèrifje;;;;;;;;tèrifje;;tèrifjâ;;;;;;;;tèrifi;;;;tèrifi;;tèrifje;tèrifje;tèrifje;;;;;;
4226;terroriser;;;;;;tèròriza;;;;;;;;;;;tèròrizè;tèròrizè;tèròrize;;;;;;;;;tèròriz;tèròrizâ;;;;;;;;tèròriz;;tèròriz;tèròriz;tèròriz;;tèròrize;tèròrize;tèròrize;;;;;;
4227;tester;;;;;;tEsta;tEst6rô;;;;;;;tEstè;tEstje;tEstè;;tEstè;tEste;;;;;;;tEstô;tEste;tEst;tEstâ;;;;;;;;tEst;tEste;tEst;tEst;tEst;;tEste;tEste;tEste;;;;;;
4228;tictaquer;;;;;;;;;;;;;;;;;;;tiktake;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4229;tigrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tigre;tigre;tigre;;;;;;
4230;timbrer;;;;;;;;;;;;;;;;;;;;;;;;;têbra;;;têbr;;;;;;;;;;;;;;;;;têbre;;;;;;
4231;tinter;;;;;têtEr;têta;;;;;;;;;;;têtè;têtè;tête;;;;;;;;;têt;têtâ;;;;;;;;;;;têt;têt;;;tête;tête;;;;;;
4232;tintinnabuler;;;;;;;;;;;;;;;;;;;têtinabyle;;;;;;;;;;;;;;;;;;;;;têtinabyl;;;;;;;;;;;
4233;tiquer;;tikè;;;;tika;;;;;;;;;;;;tikè;tike;;;;;;;;;tik;;;;;;;;;tik;;;;;;;;;;;;;;
4234;tirailler;;;;;;tiraja;;;;;;;;;;;tirajè;tirajè;tiraje;;;;;;;;;;tirajâ;;;;;;tiraj6rè;;;;;tiraj;;;tiraje;;tiraje;;;;;;
4235;tirer;;tirè;;;tirEr;tira;tir6rô;tir6rè;tir6re;tir6ra;tir6rô;tir6ra;tirjô;tirè;tirje;tirè;tirè;tirè;tire;;;;;;tira;tirô;tire;tir;tirâ;tir6rjô;tir6rè;tir6rje;tir6rè;tir6rè;tir6rè;tirô;tir;tire;tir;tir;tir;tire;tire;tire;tire;tirjô;tir;;tir;tir;tir
4236;tiser;;;;;;tiza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4237;tisonner;;;;;;tizòna;;;;;;;;;;;;tizònè;;;;;;;;;;;tizònâ;;;;;;;;;;;tizòn;;;;;;;;;;;
4238;tisser;;;;;;;tis6rô;;;;;;;;;;tisè;tisè;tise;;;;;;;;tise;tis;;;;;;;;;tis;tise;;tis;tis;tise;tise;tise;tise;;;;;;
4239;titiller;;;;;;;;;;;;;;;;;;;titije;;;;;;;;;titij;titijâ;;;;;;;;titij;;;;titij;;;;;;;;;;
4240;titrer;;;;;;titra;;;;;;;;;;;;titrè;titre;;;;;;;;;;;;;;;;;;;;;;titr;;;;titre;;;;titr;;
4241;tituber;;;;;;tityba;;;;;;;;titybè;;titybè;titybè;titybè;titybe;;;;;;;;;tityb;titybâ;;;;;;;;tityb;;;tityb;tityb;;;;;;;;;;
4242;titulariser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;titylarize;;titylarize;;;;;;
4243;tiédir;;;;;;tjèdi;;;;;;;;;;;;tjèdisè;tjèdir;;;;;;;;;;tjèdisâ;;;;;;;;;;;tjèdis;tjèdi;;tjèdi;;;;;;;;
4244;toiler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;twale;twale;;;;;;
4245;toiser;;;;;twazEr;twaza;;;;;;;;;;;twazè;twazè;;;;;;;;;;;twazâ;;;;;;;;;;;;twaz;;twaze;;twaze;;;;;;
4246;tolérer;;;;;;;;tòlèr6rè;;;tòlèr6rô;tòlèr6ra;tòlèrjô;tòlèrè;;;tòlèrè;tòlèrè;tòlère;;;;;;tòlèra;;;tòlEr;tòlèrâ;tòlèr6rjô;tòlèr6rè;;;;tòlèr6rè;;tòlEr;;;tòlEr;tòlEr;tòlère;tòlère;tòlère;tòlère;;;;;;
4247;tomber;tôbam;tôbè;;;tôbEr;tôba;tôb6rô;tôb6rè;tôb6re;tôb6ra;tôb6rô;tôb6ra;tôbjô;tôbè;tôbje;tôbè;tôbè;tôbè;tôbe;;;;;;tôba;tôbô;tôbe;tôb;tôbâ;;tôb6rè;tôb6rje;tôb6rè;tôb6rè;tôb6rè;tôbô;tôb;tôbe;tôb;tôb;tôb;tôbe;tôbe;tôbe;tôbe;;;;;;tôb
4248;tondre;;;;;;;;;;;;;;;;;;tôdè;tôdr;;;;;;;;;;;;;;;;;;tô;;;tôd;tô;;tôdy;tôdy;tôdy;;;;;;
4249;tonifier;;;;;;;;;;;;;;;;;tònifjè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4250;tonitruer;;;;;;tònitrya;;;;;;;;;;;;tònitryè;tònitrye;;;;;;;;;tònitry;tònitryâ;;;;;;;;;;;;;;;;;;;;;;
4251;tonner;;;;;;tòna;;;;;;;;;;;tònè;;tòne;;;;;;;;;;tònâ;;;;;;;;;;;tòn;tòn;;;;;;;;;;
4252;toper;;;;;;;;;;;;;;;;;;;tòpe;;;;;;;;;tOp;;;;;;;;;tOp;;;;tOp;;;;;;;;;;
4253;toquer;;;;;;tòka;;;;;;;;;;;;;tòke;;;;;;;;;;;;;;;;;;;;;;tOk;tòke;tòke;;tòke;;;;;;
4254;torcher;;;;;;tOrSa;;;;;;;;;;;;;tOrSe;;;;;;;;;tOrS;;;tOrS6rè;;;;;;tOrS;;;;tOrS;;tOrSe;tOrSe;tOrSe;;;;tOrS;;
4255;torchonner;;;;;;;;;;;;;;;;;;tOrSònè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4256;tordre;;;;;tOrdir;tOrdi;;tOrdrè;;;tOrdrô;;;tOrdè;;tOrdè;tOrdè;tOrdè;tOrdr;;;;;;;;tOrde;tOr;tOrdâ;;tOrdrè;;tOrdrè;;tOrdrè;;tOr;tOrde;tOr;tOrd;tOr;tOrdy;tOrdy;tOrdy;tOrdy;;tOrd;;;;tOrd
4257;torpiller;;;;;;;;;;;;;;;;;;;tOrpije;;;;;;;;;;;;;;;;;;tOrpij;;tOrpij;;;;;;tOrpije;;;;;;
4258;torsader;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tOrsade;tOrsade;tOrsade;tOrsade;;;;;;
4259;tortiller;;;;;;tOrtija;;;;;;;;tOrtijè;;;;tOrtijè;tOrtije;;;;;;;;;tOrtij;tOrtijâ;;;;;;;;tOrtij;tOrtije;;tOrtij;tOrtij;;tOrtije;;tOrtije;;;;;;
4260;torturer;;tOrtyrè;;;;;;;;;;;;;;tOrtyrè;tOrtyrè;tOrtyrè;tOrtyre;;;;;;;;tOrtyre;tOrtyr;tOrtyrâ;;;;;;;;tOrtyr;tOrtyre;tOrtyr;tOrtyr;tOrtyr;tOrtyre;tOrtyre;tOrtyre;tOrtyre;;;;;tOrtyr;
4261;toréer;;;;;;;;;;;;;;;;;;;tòrèe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4262;totaliser;;;;;;;;;;;;;;;;;;;tòtalize;;;;;;;;;;tòtalizâ;;;;;;;;tòtaliz;;;;tòtaliz;;;;;;;;;;
4263;toucher;;tuSè;;;tuSEr;tuSa;tuS6rô;tuS6rè;tuS6re;tuS6ra;tuS6rô;tuS6ra;tuSjô;tuSè;tuSje;tuSè;tuSè;tuSè;tuSe;;;;;;tuSa;tuSô;tuSe;tuS;tuSâ;;tuS6rè;;tuS6rè;tuS6rè;tuS6rè;tuSô;tuS;tuSe;tuS;tuS;tuS;tuSe;tuSe;tuSe;tuSe;;tuS;;;tuS;tuS
4264;touiller;;;;;;;;;;;;;;;;;;tujè;tuje;;;;;;;;;tuj;tujâ;;;;;;;;tuj;;;;;tuje;;;tuje;;;;;;
4265;tourbillonner;;;;;;turbijòna;;;;;;;;turbijònè;;;turbijònè;turbijònè;turbijòne;;;;;;;;;turbijòn;turbijònâ;;;;;;;;turbijòn;;;turbijòn;turbijòn;;;;;;;;;;
4266;tourmenter;;;;;;turmâta;;;;;turmât6rô;turmât6ra;;;;;turmâtè;turmâtè;turmâte;;;;;;;;turmâte;turmât;turmâtâ;;;;;;;;turmât;turmâte;turmât;turmât;turmât;turmâte;turmâte;turmâte;turmâte;;;;;;
4267;tournailler;;;;;;;;;;;;;;;;;;;turnaje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4268;tournebouler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;turn6bulâ;;;;;;;;;;;;turn6bul;;turn6bule;turn6bule;turn6bule;;;;;;
4269;tourner;turnam;turnè;;;turnEr;turna;turn6rô;turn6rè;turn6re;turn6ra;turn6rô;turn6ra;turnjô;turnè;;turnè;turnè;turnè;turne;;;;;;turna;turnô;turne;turn;turnâ;;turn6rè;;turn6rè;turn6rè;turn6rè;turnô;turn;turne;turn;turn;turn;turne;turne;turne;turne;;;;;turn;turn
4270;tourniquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;turnikâ;;;;;;;;;;;;;;;;;;;;;;
4271;tournoyer;;;;;;turnwaja;;;;;;;;;;;turnwajè;turnwajè;turnwaje;;;;;;;;;;turnwajâ;;;;;;;;;;;turnwa;turnwa;;;;;;;;;;
4272;tousser;;;;;;tusa;;;;;;tus6ra;tusjô;;;;tusè;tusè;tuse;;;;;;;tusô;tuse;tus;tusâ;;;;;;;;tus;tuse;tus;tus;tus;;;;;;;;;;
4273;toussoter;;tusòtè;;;;tusòta;;;;;;;;;;;;tusòtè;tusòte;;;;;;;;;;tusòtâ;;;;;;;;tusOt;;;tusOt;tusOt;;;;;;;;;;
4274;tracasser;;;;;;;;;;;;;;;;;;trakasè;trakase;;;;;;;;trakase;trakas;;;;;;;trakas6rè;;trakas;trakase;trakas;trakas;trakas;trakase;trakase;;trakase;;;;;;
4275;tracer;;trasè;;;;trasa;;;;;;;;trasè;;;trasè;trasè;trase;;;;;;;;trase;tras;trasâ;;;;;;;trasô;tras;trase;tras;tras;tras;trase;trase;trase;trase;;;;;;
4276;tracter;;;;;;;;;;;;;;;;;;;trakte;;;;;;;;;;traktâ;;;;;;;;;;;;;;;;trakte;;;;;;
4277;traduire;;tradHizi;;;;tradHizi;;tradHirè;tradHire;;;tradHira;;tradHizè;;tradHizè;tradHizè;tradHizè;tradHir;;;;;;;;tradHize;tradHi;tradHizâ;;tradHirè;;;tradHirè;;;tradHi;tradHize;tradHi;tradHiz;tradHi;tradHit;tradHit;tradHi;tradHi;;tradHiz;;;;tradHiz
4278;trafiquer;;;;;;;;;;;;;trafikjô;trafikè;;trafikè;trafikè;trafikè;trafike;;;;;;;;trafike;trafik;trafikâ;;;;;;;;trafik;trafike;trafik;trafik;trafik;trafike;trafike;trafike;trafike;;;;;;
4279;trahir;;;;;trair;trai;;trairè;;traira;trairô;traira;;traisè;traisje;traisè;traisè;traisè;trair;;;;;;;;traise;trai;traisâ;;trairè;;;trairè;trairè;;trai;traise;trai;trais;trai;trai;trai;trai;trai;;trais;;;;trais
4280;traire;;;;;;;;;;;;;;;;;;;trEr;;;;;;;;;;;;;;;;;;trè;;trè;;trè;;;;trè;;;;;;
4281;traiter;;trètè;;;trètEr;trèta;;trèt6rè;trèt6re;;trèt6rô;trèt6ra;trètjô;trètè;trètje;trètè;trètè;trètè;trète;;;;;;trèta;trètô;trète;trEt;trètâ;;trèt6rè;;;trèt6rè;trèt6rè;trètô;trEt;trète;trEt;trEt;trEt;trète;trète;trète;trète;;trEt;trètje;trEt;trEt;trEt
4282;tramer;;;;;;;;;;;;;;;;;tramè;tramè;;;;;;;;;;;;;;;;;;;tram;;;;tram;;;;trame;;;;;;
4283;trancher;;;;;;trâSa;;trâS6rè;;trâS6ra;;trâS6ra;;trâSè;;;trâSè;trâSè;trâSe;;;;;;trâSa;;trâSe;trâS;trâSâ;;;;;;trâS6rè;trâSô;trâS;;;trâS;trâS;trâSe;trâSe;;trâSe;;;;;;
4284;tranquilliser;;;;;;;;;;;;;;;;;trâkilizè;;trâkilize;;;;;;;;trâkilize;trâkiliz;trâkilizâ;;;;;;trâkiliz6rè;;trâkiliz;trâkilize;;;trâkiliz;;trâkilize;trâkilize;trâkilize;;;;;;
4285;transbahuter;;;;;;;;;;;;;;;;;;;trâsbayte;;;;;;;;;;trâsbaytâ;;;;;;;;;;;;trâsbayt;;;;;;;;;;
4286;transcender;;;;;;;;;;;;;;;;;;;;;;;;;;;;trâsâd;;;;;;;;;;;;trâsâd;trâsâd;;;;trâsâde;;;;;;
4287;transcrire;;;;;;;;;;;;;;;;;;;trâskrir;;;;;;;;;trâskri;trâskrivâ;;;;;;;;trâskri;;;;trâskri;;;trâskri;trâskri;;;;;;
4288;transfigurer;;;;;;trâsfigyra;;;;;;;;;;;;trâsfigyrè;trâsfigyre;;;;;;;;;trâsfigyr;trâsfigyrâ;;;;;;;;;;;trâsfigyr;trâsfigyr;;trâsfigyre;;;;;;;;
4289;transfiler;;;;;;;;;;;;;;;;;trâsfilè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4290;transformer;;trâsfOrmè;;;;trâsfOrma;;trâsfOrm6rè;;;trâsfOrm6rô;trâsfOrm6ra;;trâsfOrmè;;;trâsfOrmè;trâsfOrmè;trâsfOrme;;;;;;trâsfOrma;;trâsfOrme;trâsfOrm;trâsfOrmâ;;;;;trâsfOrm6rè;trâsfOrm6rè;;trâsfOrm;trâsfOrme;trâsfOrm;trâsfOrm;trâsfOrm;trâsfOrme;trâsfOrme;trâsfOrme;trâsfOrme;;;;;;trâsfOrm
4291;transfuser;;;;;;;;;;;;;;;;;;trâsfyzè;trâsfyze;;;;;;;;;;;;;;;;;;;;;;;;;trâsfyze;;;;;;;
4292;transférer;trâsfèram;;;;;;;trâsfèr6rè;;trâsfèr6ra;trâsfèr6rô;;;;;trâsfèrè;trâsfèrè;trâsfèrè;trâsfère;;;;;;;trâsfèrô;trâsfère;trâsfEr;trâsfèrâ;;;;;;;trâsfèrô;trâsfEr;trâsfère;;trâsfEr;trâsfEr;trâsfère;trâsfère;trâsfère;trâsfère;;;;;;
4293;transgresser;;;;;;;;;;;;;;;;;;;trâsgrèse;;;;;;;trâsgrèsô;;trâsgrEs;;;;;;;;;trâsgrEs;trâsgrèse;;;trâsgrEs;trâsgrèse;;;trâsgrèse;;;;;;
4294;transiger;;;;;;;;;;;;;;;;;;trâziZè;trâziZe;;;;;;;;;;;;;;;;;;;;;trâziZ;;;;;;;;;;;
4295;transir;;;;;;trâzi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trâzi;trâzi;trâzi;;trâzi;;;;;;
4296;transiter;;;;;;;;;;;;;;;;;trâzitè;;trâzite;;;;;;;;;;trâzitâ;;;;;;;;;;;;;;;;trâzite;;;;;;
4297;transmettre;;;;;;trâsmi;trâsmètrô;trâsmètrè;trâsmètre;;;trâsmètra;;trâsmètè;;;trâsmètè;trâsmètè;trâsmEtr;;;;;;;trâsmètô;trâsmète;trâsmè;trâsmètâ;;;;;;;trâsmètô;trâsmè;trâsmète;trâsmè;trâsmEt;trâsmè;trâsmiz;trâsmiz;;;;trâsmEt;;;;trâsmEt
4298;transmuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trâsmye;;trâsmye;;;;;;
4299;transmuter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trâsmyte;;;;;;
4300;transparaître;;;;;;;;;;;;;;;;;;trâsparèsè;trâsparEtr;;;;;;;;;;;;;;;;;;;;;;trâsparè;;;;;;;;;;
4301;transpercer;;;;;;trâspErsa;;;;;;;;;;;trâspErsè;trâspErsè;trâspErse;;;;;;;;;trâspErs;trâspErsâ;;;;;;;;trâspErs;;;trâspErs;trâspErs;;trâspErse;trâspErse;trâspErse;;;;;;
4302;transpirer;;;;;;;;;;;;trâspir6ra;;trâspirè;;trâspirè;trâspirè;trâspirè;trâspire;;;;;;;;trâspire;trâspir;trâspirâ;;;;;;;;trâspir;trâspire;trâspir;trâspir;trâspir;;;;trâspire;;;;;;
4303;transplanter;;;;;;;;;;;;;;;;;;trâsplâtè;;;;;;;;;;;;;;;;;;;;;;;trâsplât;;trâsplâte;trâsplâte;trâsplâte;;;;;;
4304;transporter;;;;;;trâspOrta;trâspOrt6rô;;;;;trâspOrt6ra;trâspOrtjô;trâspOrtè;trâspOrtje;trâspOrtè;trâspOrtè;trâspOrtè;trâspOrte;;;;;;;trâspOrtô;trâspOrte;trâspOrt;trâspOrtâ;;;;;;trâspOrt6rè;;trâspOrt;trâspOrte;;trâspOrt;trâspOrt;trâspOrte;trâspOrte;trâspOrte;trâspOrte;;;;;trâspOrt;trâspOrt
4305;transposer;;;;;;;;;;;;;;;;;trâspòzè;trâspòzè;trâspòze;;;;;;;trâspòzô;;trâspoz;trâspòzâ;;;;;;;trâspòzô;;;;trâspoz;trâspoz;;trâspòze;trâspòze;trâspòze;;;;;;
4306;transvaser;;;;;;;;;;;;;;;;;;trâsvazè;;;;;;;;;;trâsvaz;;;;;;;;trâsvazô;;;;;;;;;;;;;;;
4307;traquer;;;;;;traka;;trak6rè;;;;;;trakè;;trakè;trakè;trakè;trake;;;;;;;;trake;trak;trakâ;;trak6rè;;;;trak6rè;;trak;;trak;trak;trak;;trake;trake;trake;;;;;;trak
4308;traumatiser;;;;;;;;;;;;;;;;;;;tròmatize;;;;;;;;;;;;;;;;;;;;;;tròmatiz;;tròmatize;tròmatize;tròmatize;;;;;;
4309;travailler;travajam;travajè;;;travajEr;travaja;travaj6rô;travaj6rè;travaj6re;travaj6ra;travaj6rô;travaj6ra;travajô;travajè;travaje;travajè;travajè;travajè;travaje;;;;;travajas;travaja;travajô;travaje;travaj;travajâ;travaj6rjô;travaj6rè;travaj6rje;travaj6rè;;travaj6rè;travajô;travaj;travaje;travaj;travaj;travaj;travaje;travaje;travaje;travaje;;;;;;travaj
4310;traverser;travErsam;travErsè;;;travErsEr;travErsa;travErs6rô;;travErs6re;travErs6ra;;travErs6ra;travErsjô;travErsè;;travErsè;travErsè;travErsè;travErse;;;;;;;travErsô;travErse;travErs;travErsâ;;;;travErs6rè;travErs6rè;travErs6rè;travErsô;travErs;travErse;travErs;travErs;travErs;travErse;travErse;travErse;travErse;;;;;;
4311;travestir;;;;;;;;;;;;;;;;;;;travEstir;;;;;;;;;;;;;;;;;;travEsti;;travEsti;;;travEsti;travEsti;travEsti;travEsti;;;;;;
4312;traînailler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trènajâ;;;;;;;;;;;;;;;;;;;;;;
4313;traîner;;trènè;;;trènEr;trèna;trèn6rô;trèn6rè;trèn6re;;;trèn6ra;trènjô;trènè;;trènè;trènè;trènè;trène;;;;;;;trènô;trène;trEn;trènâ;;trèn6rè;;trèn6rè;trèn6rè;trèn6rè;trènô;trEn;trène;trEn;trEn;trEn;;trène;trène;trène;;;;;;trEn
4314;treillisser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trèjise;;;;;;;;
4315;trembler;;trâblè;;;trâblEr;trâbla;;trâbl6rè;;;;trâbl6ra;;trâblè;;trâblè;trâblè;trâblè;trâble;;;;;;;trâblô;trâble;trâbl;trâblâ;;;;;;;trâblô;trâbl;trâble;trâbl;trâbl;trâbl;;;;;;;;;;
4316;tremper;;trâpè;;;;trâpa;;;;;;;trâpjô;trâpè;;trâpè;trâpè;trâpè;trâpe;;;;;;;;trâpe;trâp;trâpâ;;trâp6rè;;trâp6rè;;trâp6rè;trâpô;trâp;trâpe;trâp;trâp;trâp;trâpe;trâpe;trâpe;trâpe;;;;;;
4317;tressaillir;;;;;trèsajir;trèsaji;;;;;;;;trèsajè;;;;trèsajè;trèsajir;;;;;;;;;trèsaj;trèsajâ;;;;;;;;trèsaj;;;trèsaj;trèsaj;;;;;;;;;;
4318;tressauter;;;;;;trèsòta;;;;;;;;;;;;trèsòtè;trèsòte;;;;;;;;;;trèsòtâ;;;;;;;;trèsot;;;trèsot;trèsot;;;;;;;;;;
4319;tresser;;;;;trèsEr;;;;;;;;;;;;trèsè;trèsè;trèse;;;;;;;trèsô;;;trèsâ;;;;;;;trèsô;;;;trEs;;trèse;trèse;trèse;trèse;;;;;;
4320;tricher;;;;;;;;triS6rè;;;triS6rô;triS6ra;;triSè;;triSè;triSè;triSè;triSe;;;;;;;;triSe;triS;triSâ;;;;;;;;triS;triSe;triS;triS;triS;;;;;;;;;;
4321;tricoter;;;;;;trikòta;;;;;;;;trikòtè;;trikòtè;trikòtè;trikòtè;trikòte;;;;;;;;;trikOt;trikòtâ;;;;;;trikòt6rè;;trikOt;;;trikOt;trikOt;trikòte;trikòte;trikòte;trikòte;;;;;;
4322;trier;;;;;triEr;trja;;;;;;;;triè;;triè;;triè;trie;;;;;;;;trie;tri;triâ;;;;;;;;tri;trie;;tri;tri;trie;trje;trie;trje;;;;;;
4323;trifouiller;;;;;;;;;;;;;;;;;;;trifuje;;;;;;;;;trifuj;;;;;;;;;;;;;trifuj;;;;trifuje;;;;;;
4324;triller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trijâ;;;;;;;;;;;;;;;;;;;;;;
4325;trimarder;;;;;;;;;;;;;;;;;;;trimarde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4326;trimbaler;;;;;;;;;;;;;;trêbalè;;trêbalè;;trêbalè;trêbale;;;;;;;;;;trêbalâ;;;;;;;;trêbal;;trêbal;trêbal;trêbal;;;;trêbale;;;;;;trêbal
4327;trimballer;;;;;;;;;;;;;;;;trêbalè;;trêbalè;trêbale;;;;;;trêbala;;;;;;;;;;;;trêbal;;trêbal;trêbal;trêbal;;trêbale;;trêbale;;;;;;
4328;trimer;;;;;;;;;;;;;;;;;;trimè;trime;;;;;;;;;;;;;;;;;;trim;;trim;trim;trim;;;;;;;;;;
4329;tringler;;;;;;;;;;;;;;;;;;;trêgle;;;;;;;;;;;;;;;;;;trêgl;;trêgl;;;;;;trêgle;;;;trêgl;;
4330;trinquer;;;;;trêkEr;trêka;;;;;;trêk6ra;trêkjô;trêkè;;trêkè;trêkè;trêkè;trêke;;;;;;;trêkô;trêke;trêk;trêkâ;;;;;;trêk6rè;trêkô;trêk;trêke;;trêk;trêk;;;;;;;;;;
4331;triompher;;;;;;triôfa;triôf6rô;triôf6rè;;triôf6ra;;triôf6ra;;;;;triôfè;triôfè;triôfe;;;;;;;;;triôf;triôfâ;;;;;;triôf6rè;;triôf;;triôf;triôf;triôf;;;;;;;;;;
4332;tripatouiller;;;;;;;;;;;;;;;;;;;tripatuje;;;;;;;;;;tripatujâ;;;;;;;;;tripatuje;;;;;;;;;;;;;
4333;tripler;;;;;;tripla;;;;;;;;;;;triplè;;triple;;;;;;;;;tripl;triplâ;;;;;;;;tripl;;;;tripl;;;;triple;;;;;;
4334;tripoter;;;;;;tripòta;;;;;;;;tripòtè;;tripòtè;tripòtè;tripòtè;tripòte;;;;;;;;;tripOt;tripòtâ;;;;;;;;tripOt;;tripOt;tripOt;tripOt;;tripòte;tripòte;;;;;;tripOt;
4335;triquer;;;;;;;;;;;;;;;;;;trikè;trike;;;;;;;;;;;;;;;;;;trik;;;;trik;;;;;;;;;;
4336;trisser;;;;;;;;;;;;;;;;;;trisè;trise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4337;triturer;;;;;;trityra;;;;;;;;trityrè;;;trityrè;trityrè;trityre;;;;;;;;;;trityrâ;;;;;;;;trityr;;;trityr;trityr;trityre;trityre;;trityre;;;;;;
4338;tromper;;trôpè;;;;trôpa;;trôp6rè;trôp6re;trôp6ra;trôp6rô;trôp6ra;trôpjô;trôpè;trôpje;trôpè;trôpè;trôpè;trôpe;;;;;;trôpa;trôpô;trôpe;trôp;trôpâ;;trôp6rè;trôp6rje;trôp6rè;trôp6rè;trôp6rè;trôpô;trôp;trôpe;trôp;trôp;trôp;trôpe;trôpe;trôpe;trôpe;;trôp;;trôp;;
4339;tronquer;;;;;;;;;;;;;;;;;;;trôke;;;;;;;;;;;;;;;;;;;;;;;;trôke;;;;;;;;
4340;tronçonner;;;;;;;;;;;;;;;;;;trôsònè;trôsòne;;;;;;;;;;;;;;;;;;;;;;trôsòn;;trôsòne;trôsòne;trôsòne;;;;;;
4341;troquer;;;;tròka;tròkEr;tròka;;;;;;;;;;;tròkè;tròkè;tròke;;;;;;;;tròke;trOk;tròkâ;;;;;;;;trOk;tròke;;;trOk;tròke;tròke;tròke;tròke;;;;;;
4342;trotter;;;;;;tròta;;;;;;;tròtjô;tròtè;;;tròtè;tròtè;tròte;;;;;;;;tròte;trOt;tròtâ;;;;;;;;trOt;;;trOt;trOt;;;;tròte;;;;;;
4343;trottiner;;;;;;;;;;;;;tròtinjô;;;;;tròtinè;tròtine;;;;;;;;tròtine;tròtin;tròtinâ;;;;;;;;tròtin;;;;tròtin;;;;;;;;;;
4344;troubler;;trublè;;;trublEr;trubla;;;;;;trubl6ra;;trublè;;;trublè;trublè;truble;;;;;;trubla;;truble;trubl;trublâ;;;;trubl6rè;;trubl6rè;trublô;trubl;truble;;trubl;trubl;truble;truble;truble;truble;;;;;;trubl
4345;trouer;;;;;;trua;;trurè;;;;;;;;;;truè;true;;;;;;;;true;tru;truâ;;;;;;;;tru;;;tru;tru;true;true;true;true;;;;;;
4346;trousser;;;;;;;;;;;;;;;;;;trusè;truse;;;;;;;;;trus;;;;;;;;;trus;;;;trus;truse;truse;;truse;;;;trus;;
