;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
148;aliter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alite;;alite;;;;;;
149;aliéner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aljEn;;;;;;;;;;
150;allaiter;;;;;;;;;;;;;;;;;;;alète;;;;;;;;;;;;;;;;;;alEt;;;;;;;;;;;;;;
151;aller;alam;alè;;;alEr;ala;irô;irè;ire;ira;irô;ira;aljô;alè;alje;alè;alè;alè;ale;;;;;;ala;alô;ale;va;alâ;irjô;irè;irje;irè;irè;irè;alô;vè;ale;va;vô;va;ale;ale;ale;ale;;aj;;aj;aj;aj
152;allier;;;;;;;;;;;;;;;;;;aljè;alje;;;;;;;;;ali;;;;;;;;;;;;;ali;alje;alje;alje;alje;;;;;;
153;allonger;;alôZè;;;alôZEr;alôZa;;;;;;;alôZjô;alôZè;;;alôZè;alôZè;alôZe;;;;;;;alôZô;;alôZ;alôZâ;;;;;;;;alôZ;alôZe;;alôZ;alôZ;alôZe;alôZe;alôZe;alôZe;;alôZ;;;;
154;allouer;;;;;;alua;;;;;;;;;;;;;;;;;;;;;;;aluâ;;;;;;alurè;;;;;;;;alue;;alue;;;;;;
155;allumer;;alymè;;;alymEr;alyma;;alym6rè;;;;alym6ra;;alymè;alymje;alymè;alymè;alymè;alyme;;;;;;;;alyme;alym;alymâ;;;;;;;;alym;alyme;alym;alym;alym;alyme;alyme;alyme;alyme;;;;alym;;
156;allécher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alèSe;;;;;;
157;alléger;;;;;;;;;;;;;;alèZè;;;;;alèZe;;;;;;;;;;alèZâ;;;;;;;;alEZ;;;;;;alèZe;alèZe;;;;;;;
158;alléguer;;;;;;;;;;;;;;;;;;alègè;;;;;;;;;;;alègâ;;;;;;;;;;;;;;;;;;;;;;
159;alourdir;;;;;;alurdi;;;;;;;;;;;;alurdisè;;;;;;;;;;alurdi;;;;;;;;;alurdi;;;;;alurdi;alurdi;alurdi;alurdi;;;;;;
160;alpaguer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alpag;;;;;;;;;;;;;;
161;alterner;;;;;;;;;;;;;;;;;altErnè;;;;;;;;;;altErne;;altErnâ;;;;;;;;altErn;;;;altErn;;;;;;;;;;
162;altérer;;;;;;;;;;;;;;;;;;altèrè;altère;;;;;;;;;altEr;altèrâ;;;;;;;;altEr;;;;altEr;;altère;;altère;;;;;;
163;alunir;;;;;;;;;;;;;;;;;;;alynir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;amadouer;;;;;;;;;;;;;;;;;;;amadue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;amaigrir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amègri;;;;;;
166;amalgamer;;;;;;;;;;;;;;;;;amalgamè;;amalgame;;;;;;;;;;;;;;;;;;;;;;;;;;amalgame;;;;;;
167;amarrer;;;;;;amara;;;;;;;;;;;;amarè;;;;;;;;;;amar;;;;;;;;;;;;;;amare;;amare;;;;;;;
168;amasser;;;;;;;;;;;;;;;;;amasè;;amase;;;;;;;;;;;;;;;;;;amas;;;amas;amas;;amase;amase;amase;;;;;;
169;amatir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amati;;;;;;
170;ambitionner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âbisjòn;;;;;;;;;;;;;;
171;amender;;;;;;;;;;;;;;;;;;;amâde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;amener;;;;;;am6na;;amèn6rè;;;amèn6rô;amèn6ra;;am6nè;;am6nè;am6nè;am6nè;am6ne;;;;;;;;am6ne;amEn;am6nâ;;amèn6rè;;amèn6rè;amèn6rè;amèn6rè;am6nô;amEn;am6ne;amEn;amEn;amEn;am6ne;am6ne;am6ne;am6ne;;amEn;;amEn;amEn;amEn
173;ameuter;;;;;;;;;;;;;;;;;;;am6te;;;;;;;;;;;;;;;;;;;;;;;am6te;;;;;;;;;
174;amidonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amidòne;;amidòne;;;;;;
175;amincir;;;;;;amêsi;;;;;;;;;;;;;amêsir;;;;;;;;;;;;;;;;;;;;;amêsis;;;;;;;;;;;
176;amocher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amòSe;amòSe;amòSe;;;;;;
177;amoindrir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amwêdri;amwêdri;;;;;;;
178;amollir;;;;;;amòli;;;;;;;;;;;;;amòlir;;;;;;;;;;;;;;;;;;amòli;;amòli;;amòli;;;;;;;;;;
179;amonceler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amôs6le;;;;;;;
180;amorcer;;amOrsè;;;;amOrsa;;;;;;;;;;;;;amOrse;;;;;;;;;amOrs;;;;;;;;amOrsô;amOrs;;;;amOrs;;amOrse;;amOrse;;;;;;
181;amortir;;;;;;amOrti;;;;;;;;;;;;;amOrtir;;;;;;;;;;amOrtisâ;;;;;;;;amOrti;;;;;;amOrti;amOrti;amOrti;;;;;;
182;amouracher;;;;;;;;;;;;;;;;;;;;;;;;;;;;amuraS;;;;;;;;;amuraS;;;;amuraS;;;;;;;;;;
183;amplifier;;;;;;;;;;;;;;;;;;âplifjè;;;;;;;;;âplifje;;;;;;;;;;;;;;;;âplifje;;âplifje;;;;;;
184;amputer;;;;;;;;âpyt6rè;;;;;;;;;;âpytè;âpyte;;;;;;;;;;;;;;;;;;âpyt;âpyte;;;;;âpyte;;âpyte;;;;;;
185;amuser;;;;;amyzEr;amyza;;amyz6rè;;;amyz6rô;amyz6ra;;amyzè;amyzje;amyzè;amyzè;amyzè;amyze;;;;;;;amyzô;amyze;amyz;amyzâ;;;;amyz6rè;;amyz6rè;amyzô;amyz;amyze;amyz;amyz;amyz;;amyze;amyze;amyze;;amyz;;amyz;;amyz
186;améliorer;;;;;;;;;;;;amèljòr6ra;;;;;;amèljòrè;amèljòre;;;;;;;;;amèljOr;;;;;;;;;amèljOr;amèljòre;;;amèljOr;amèljòre;amèljòre;;amèljòre;;;;;;
187;aménager;;;;;;;;;;;;;;;;;;;amènaZe;;;;;;;;;;amènaZâ;;;;;;;;;;;amènaZ;;;amènaZe;amènaZe;amènaZe;;;;;;
188;analyser;;;;;;;;;;;;;;;;;;analizè;analize;;;;;;;analizô;;analiz;;;;;;;;;analiz;;;;analiz;analize;analize;;analize;;;;;;
189;ancrer;;;;;;;;;;;;;;;;;;;âkre;;;;;;;;;;;;;;;;;;;;;;;;âkre;âkre;âkre;;;;;;
190;anesthésier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anEstèzjâ;;;;;;;;;;;;;;anEstèzje;;;;;;;;
191;angoisser;;;;;;;;;;;;;;;;;;âgwasè;âgwase;;;;;;;;;âgwas;;;;;;;;;âgwas;âgwase;;;âgwas;;âgwase;;âgwase;;;;;;
192;animer;;;;;animEr;anima;;;;;;;;;;;animè;animè;anime;;;;;;;;;anim;;;;;;;;;anim;;;;anim;;anime;anime;anime;;;;;;
193;aniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anize;;;;;;;;
194;ankyloser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âkilòze;;;;;;;;
195;annexer;;;;;;;;;;;;;;;;;;;anEkse;;;;;;;;;;;;;;;;;;;;;;;;anEkse;;;;;;;;
196;annihiler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aniile;;;;;;
197;annoncer;;anôsè;;;anôsEr;anôsa;anôs6rô;anôs6rè;;anôs6ra;;anôs6ra;;anôsè;;anôsè;anôsè;anôsè;anôse;;;;;;anôsa;;anôse;anôs;anôsâ;;;;;;;;anôs;anôse;anôs;anôs;anôs;anôse;anôse;;anôse;;;;;;
198;annoter;;;;;;;;;;;;;;anòtè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;annuler;;;;;;anyla;;;;;;;;anylè;;;anylè;;anyle;;;;;;;;anyle;anyl;anylâ;;;;;;anyl6rè;;anyl;;;anyl;anyl;;anyle;;anyle;;;;;;
200;anoblir;;;;;;anòbli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anòbli;;;;;;;;;;
201;anticiper;;;;;;;;;;;;;;;;;;;âtisipe;;;;;;;;;âtisip;;;;;;;;;âtisip;âtisipe;;;âtisip;;;;;;;;;;
202;anéantir;;;;;;anèâti;;anèâtirè;;;;;;;;;;anèâtisè;anèâtir;;;;;;;;;anèâti;;;;;;;anèâtirè;;;;;;anèâti;anèâti;anèâti;anèâti;anèâti;;;;;;anèâtis
203;apaiser;;;;;apèzEr;apèza;;;;;;;;;;;;apèzè;apèze;;;;;;;;apèze;apEz;apèzâ;;;;;;apèz6rè;;apEz;;;apEz;apEz;apèze;apèze;apèze;apèze;;;;;;
204;apercevoir;apErsym;apErsy;;;;apErsy;;;;;apErs6vrô;apErs6vra;apErs6vjô;apErs6vè;;apErs6vè;apErs6vè;apErs6vè;apErs6vwar;;;;;apErsys;apErsy;;;apErswa;apErs6vâ;;;;;;apErs6vrè;;apErswa;apErs6ve;apErswa;apErswav;apErswa;;apErsy;apErsy;apErsy;apErs6vjô;apErswav;;;;apErswav
205;apeurer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ap6re;;;;;;
206;apitoyer;;;;;;;;;;;;;;;;;;;apitwaje;;;;;;;apitwajô;;;;;;;;;;;apitwa;apitwaje;;;apitwa;;apitwaje;;apitwaje;;;;;;
207;aplanir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aplani;;;;;;
208;aplatir;;;;;;aplati;;;aplatire;;;;;;;;;;aplatir;;;;;;;;;aplati;;;;;;;;;aplati;;aplati;;;;aplati;aplati;aplati;;aplatis;;;;aplatis
209;apostiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;apòstije;;;;;;;;
210;apostropher;;;;;;;;;;;;;;;;;;apòstròfè;apòstròfe;;;;;;;;;;;;;;;;;;;;;;apòstrOf;;apòstròfe;;;;;;;;
211;apparaître;;;;;aparyr;apary;;;;;aparètrô;;;;;;aparèsè;aparèsè;aparEtr;;;;;;apary;;aparèse;aparè;aparèsâ;;;;;aparètrè;aparètrè;;;;aparè;aparEs;aparè;;apary;apary;apary;;aparEs;;;;aparEs
212;appareiller;;;;;;;;;;;;;aparèjô;;;;;;aparèje;;;;;;;;;;;;;;;;;aparèjô;;;;;;;;;;;;;;;
213;apparenter;;;;;;;;;;;;;;;;;;aparâtè;;;;;;;;;;;;;;;;;;;aparât;;;;;;;;aparâte;;;;;;
214;apparier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aparjâ;;;;;;;;;;;;;;;;aparje;;;;;;
215;appartenir;;;;;;apartê;;apartjêdrè;;;;;apart6njô;apart6nè;;apart6nè;apart6nè;apart6nè;apart6nir;;;;;;apartê;apart6nô;apart6ne;apartjê;apart6nâ;;;;;;apartjêdrè;apart6nô;apartjê;apart6ne;apartjê;apartjEn;apartjê;;;;;;;;;;apartjEn
216;appauvrir;;;;;;;;;;;;;;;;;;;;;;;;;;apòvrisô;;;;;;;;;;;;;;;;;apòvri;apòvri;;;;;;;
217;appeler;;ap6lè;;;ap6lEr;ap6la;apèl6rô;apèl6rè;apèl6re;apèl6ra;apèl6rô;apèl6ra;ap6ljô;ap6lè;ap6lje;ap6lè;ap6lè;ap6lè;ap6le;;;;;;ap6la;ap6lô;ap6le;apEl;ap6lâ;;apèl6rè;;apèl6rè;;apèl6rè;ap6lô;apEl;ap6le;apEl;apEl;apEl;;ap6le;ap6le;ap6le;;apEl;ap6lje;apEl;;apEl
218;appendre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;apâdrè;;;;;;;;;;;;;;;;
219;appesantir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ap6zâti;;;;;;;;;;
220;applaudir;;;;;aplòdir;aplòdi;;aplòdirè;;;;;;;;;aplòdisè;aplòdisè;aplòdir;;;;;aplòdis;;;aplòdise;aplòdi;aplòdisâ;;;;;;;;;aplòdise;aplòdi;;aplòdi;aplòdi;;aplòdi;aplòdi;;;;;;
221;appliquer;;;;;;aplika;;;;;;;;;;aplikè;;aplikè;aplike;;;;;;;;;aplik;aplikâ;;;;;;;aplikô;aplik;;;;aplik;aplike;aplike;aplike;aplike;;;;;;
222;appointer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;apwête;;;;;;;;
223;apporter;;apOrtè;;;;apOrta;;apOrt6rè;;apOrt6ra;;apOrt6ra;;apOrtè;;apOrtè;apOrtè;apOrtè;apOrte;;;;;;;apOrtô;apOrte;apOrt;apOrtâ;;;apOrt6rje;;;apOrt6rè;;apOrt;apOrte;apOrt;apOrt;apOrt;apOrte;apOrte;apOrte;apOrte;;apOrt;;;;apOrt
224;apposer;;;;;;;;;;;;;;;;;;;apòze;;;;;;;;;;;;;;;;;;apoz;;;;apoz;;;apòze;apòze;;;;;;
225;apprendre;aprim;apri;;apri;aprir;apri;aprâdrô;aprâdrè;aprâdre;aprâdra;aprâdrô;aprâdra;apr6njô;apr6nè;apr6nje;apr6nè;apr6nè;apr6nè;aprâdr;;;;;;;apr6nô;apr6ne;aprâ;apr6nâ;;aprâdrè;;aprâdrè;;aprâdrè;;aprâ;apr6ne;aprâ;aprEn;aprâ;apriz;apriz;;;;aprEn;apr6nje;aprEn;;aprEn
226;apprivoiser;;;;;;;;;;;;;;;;;;;aprivwaze;;;;;;;;;aprivwaz;;;;;;;;;aprivwaz;;;;aprivwaz;aprivwaze;aprivwaze;;aprivwaze;;;;;;
227;approcher;apròSam;apròSè;;;apròSEr;apròSa;;;;;;apròS6ra;apròSjô;apròSè;apròSje;apròSè;apròSè;apròSè;apròSe;;;;;;apròSa;apròSô;apròSe;aprOS;apròSâ;;;;;;;apròSô;aprOS;apròSe;aprOS;aprOS;aprOS;apròSe;apròSe;apròSe;apròSe;;aprOS;;aprOS;;
228;approfondir;;;;;;apròfôdi;apròfôdirô;;;;;;;;;;apròfôdisè;apròfôdisè;apròfôdir;;;;;;;;;;;;;;;;;;;;;;apròfôdi;;apròfôdi;;;;;;;;apròfôdis
229;approprier;;;;;;;;;;;;;;;;;;;apròprie;;;;;;;;;;;;;;;;;;;;;;;;apròprie;apròprie;apròprie;;;;;;
230;approuver;;apruvè;;;apruvEr;apruva;;;;;;;;;;;;apruvè;apruve;;;;;;apruva;;;apruv;apruvâ;;;;apruv6rè;;;;apruv;;;apruv;apruv;;apruve;;apruve;;;;;;apruv
231;approvisionner;;;;;;;;;;;;;;;;;;;apròvizjòne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;apprécier;;;;;;aprèsja;;;aprèsire;;aprèsirô;aprèsira;;aprèsjè;;aprèsjè;aprèsjè;aprèsjè;aprèsje;;;;;;;aprèsjô;aprèsje;aprèsi;aprèsjâ;;aprèsirè;;aprèsirè;;aprèsirè;aprèsjô;aprèsi;aprèsje;aprèsi;aprèsi;aprèsi;;aprèsje;;aprèsje;;;;;aprèsi;
233;appréhender;;;;;;;;;;;;;;aprèâdè;;aprèâdè;;;aprèâde;;;;;;;;;aprèâd;aprèâdâ;;;;;;;;aprèâd;aprèâde;;;;;;;aprèâde;;;;;;aprèâd
234;apprêter;;;;;;;;;;;;;aprètjô;aprètè;aprètje;aprètè;aprètè;aprètè;aprète;;;;;;;;;aprEt;aprètâ;;;;;;;;aprEt;;;aprEt;aprEt;;aprète;;;;;;;;
235;appuyer;;;;;;apHia;;;;;;apHira;;apHiè;;;apHiè;apHiè;apHie;;;;;;;;apHie;apHi;apHiâ;;;;;;;;apHi;apHie;;;apHi;apHie;apHie;apHie;apHie;;;;apHi;;
236;appâter;;;;;;;;;;;;;;;;;;;apate;;;;;;;;;;;;;;;;;;;;;;apat;;;;;;;;;;
237;arabiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;arabizâ;;;;;;;;;;;;;;;;;;;;;;
238;arbitrer;;;;;;;;;;;;;;;;;;arbitrè;;;;;;;;;;arbitr;;;;;;;;;arbitr;;;;arbitr;;;;;;;;;;
239;arborer;;;;;;;;;;;;;;;;;arbòrè;arbòrè;arbòre;;;;;;;;;;;;;;;;;;arbOr;;;arbOr;;;;;arbòre;;;;;;
240;arc-bouter;;;;;;ark6buta;;;;;;;;;;ark6butè;;;;;;;;;;;;;ark6butâ;;;;;;;;;;;;ark6but;;;ark6bute;;;;;;;
241;archiver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;arSiv;;;;;;arSive;;;;;;
242;argenter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;arZâte;arZâte;arZâte;;;;;;;
243;arguer;;;;;;;;;;;;;;;;;;;arge;;;;;;;;;;argâ;;;;;;;;;;;;;;;;;;;;;;
244;argumenter;;;;;;;;;;;;;;;;;;argymâtè;;;;;;;;;;;;;;;;;;;argymât;;;;;;;;;;;;;;
245;armer;;;;;;arma;;;;;;;;;;;;armè;arme;;;;;;;;arme;arm;;;;;;;;;arm;arme;arm;arm;arm;arme;arme;arme;arme;;;;;;
246;arnaquer;;;;;;;;;;;;;;;;;;;arnake;;;;;;;;;;;;;;;;;;;;;;arnak;;;;arnake;;;;;;
247;aromatiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aròmatize;;;;;;
248;arpenter;;;;;;;;;;;;;;;;;;;arpâte;;;;;;;;;arpât;;;;;;;;;arpât;;;arpât;arpât;;;;;;;;;;
249;arquer;;;;;;;;;;;;;;;;;arkè;;arke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;arracher;;araSè;;;;araSa;araS6rô;araS6rè;;;;;;araSè;;araSè;araSè;araSè;araSe;;;;;;araSa;;;araS;araSâ;;;;;;araS6rè;araSô;araS;araSe;;araS;araS;araSe;araSe;araSe;araSe;;araS;;;;araS
251;arranger;;;;;;arâZa;;arâZ6rè;arâZ6re;arâZ6ra;arâZ6rô;arâZ6ra;;;;arâZè;arâZè;arâZè;arâZe;;;;;;;;arâZe;arâZ;;;arâZ6rè;;arâZ6rè;arâZ6rè;arâZ6rè;arâZô;arâZ;arâZe;arâZ;arâZ;arâZ;arâZe;arâZe;arâZe;arâZe;;;;;arâZ;
252;arrimer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;arim;;;arime;arime;arime;;;;;;
253;arriver;arivam;arivè;;;arivEr;ariva;ariv6rô;ariv6rè;ariv6re;ariv6ra;ariv6rô;ariv6ra;arivjô;arivè;;arivè;arivè;arivè;arive;;;;;;;arivô;arive;ariv;arivâ;ariv6rjô;ariv6rè;;ariv6rè;ariv6rè;ariv6rè;arivô;ariv;arive;ariv;ariv;ariv;arive;arive;arive;arive;;ariv;;;ariv;ariv
254;arriérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;arjère;;;;;;
255;arroger;;;;;;;;;;;;;;;;;;;aròZe;;;;;;;;;;;;;;;;;;;;;arOZ;;;;;;;;;;;
256;arrondir;;;;;;arôdi;;;;;;;;;;;;arôdisè;arôdir;;;;;;;;;arôdi;arôdisâ;;;;;;;;arôdi;;;arôdis;arôdi;arôdi;arôdi;arôdi;arôdi;;;;;;
257;arroser;;;;;;aròza;;;;;aròz6rô;;aròzjô;;;;;aròzè;aròze;;;;;;;aròzô;aròze;aroz;aròzâ;;aròz6rè;;;;;aròzô;aroz;aròze;;aroz;aroz;;aròze;;aròze;;;;;;
258;arrêter;;arètè;;;arètEr;arèta;arèt6rô;arèt6rè;arèt6re;arèt6ra;arèt6rô;arèt6ra;arètjô;arètè;;arètè;arètè;arètè;arète;;;;;;arèta;arètô;arète;arEt;arètâ;;arèt6rè;;arèt6rè;arèt6rè;arèt6rè;arètô;arEt;arète;arEt;arEt;arEt;arète;arète;arète;arète;;arEt;;arEt;arEt;arEt
259;articuler;;;;;;;;;;;;;;;;;;artikylè;artikyle;;;;;;;;;artikyl;;;;;;;;;artikyl;artikyle;;;artikyl;;;;artikyle;;;;;;
260;asperger;;;;;;aspErZa;;;;;;;;;;;;;aspErZe;;;;;;;;;aspErZ;aspErZâ;;;;;;aspErZ6rè;;aspErZ;;;;aspErZ;aspErZe;;;aspErZe;;;;;;
261;asphalter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asfalte;;;;;;;;
262;asphyxier;;;;;;;;;;;;;;;;;;;asfiksje;;;;;;;;;;;;;;;;;;;;;;;;asfiksje;asfiksje;;;;;;;
263;aspirer;;aspirè;;;;aspira;;;;;;;;aspirè;aspirje;;;aspirè;aspire;;;;;;;;;aspir;aspirâ;;;;;;;;aspir;;;;aspir;;aspire;;aspire;;;;;;
264;assagir;;;;;;;;;;;;;;;;;;;asaZir;;;;;;;;;;;;;;;;;;;;;;;;;;asaZi;;;;;;
265;assaillir;;;;;;;;;;;;asajira;;;;;;asajè;asajir;;;;;;;;;;;;;;;;;;;;;;asaj;;;;asaji;;;;;;
266;assainir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asèni;;;;;;;
267;assaisonner;;;;;;;;;;;;;;;;;;;asèzòne;;;;;;;;;;;;;;;;asèzòn6rè;;;;;;;;;;;;;;;;
268;assassiner;;;;;;asasina;;;;;;asasin6ra;;;;;asasinè;;asasine;;;;;;;;;asasin;;;;;;;;;asasin;;;asasin;asasin;asasine;asasine;;asasine;;;;;;asasin
269;assembler;;;;;;asâbla;;;;;;;;;;;;;asâble;;;;;;;;asâble;asâbl;;;;;;;;;asâbl;;;asâbl;asâbl;;;asâble;;;;;;;
270;assener;;;;;;;;;;;;;;as6nè;;;;;;;;;;;;;;asEn;;;;;;;;;asEn;;;;asEn;;as6ne;;as6ne;;;;;;
271;asseoir;asim;asi;;asi;asir;asi;;asjèrè;;aswara;;asjèra;asèjô;asèjè;;asèjè;asèjè;asèjè;aswar;;;;;;asi;asèjô;asèje;asje,aswa;asèjâ;;;;;;asjèrè,aswarè;asèjô;asje,aswa;asèje,aswaje;asje,aswa;;asje,aswa;asiz;asiz;;;;aswa;;aswa;;asEj
272;assermenter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asErmâte;;;;;;;;
273;asservir;;;;;;;;;;;;;;;;;;asErvisè;asErvir;;;;;;;;;;asErvisâ;;;;;;;;;;;;;;;asErvi;asErvi;;;;;;
274;assigner;;;;;;asiJa;;asiJ6rè;;;asiJ6rô;;;;;;;;;;;;;;;;;asiJ;;;;;;;;;asiJ;;;;;;;;asiJe;;;;;;
275;assimiler;;;;;;asimila;;;;;;;;;;;;;asimile;;;;;;;;;asimil;asimilâ;;;;;;;;;;;;asimil;asimile;;;asimile;;;;;;
276;assister;;asistè;;;asistEr;asista;;;;;;;;asistè;;asistè;asistè;asistè;asiste;;;;;;;asistô;asiste;asist;;;;;;;;;asist;;;;asist;;asiste;asiste;asiste;;;;;;asist
277;assiéger;;;;;;;;;;;;;;;;;;asjèZè;;;;;;;;;;;;;;;;asjèZ6rè;;;;;;;;;;;;;;;;;
278;associer;;asòsjè;;;;asòsja;;asòsirè;;;;;;;;;;asòsjè;asòsje;;;;;;asòsja;;;asòsi;;;;;;;;;asòsi;asòsje;;asòsi;;asòsje;asòsje;asòsje;asòsje;;;;;;
279;assoiffer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aswafe;;aswafe;;;;;;;
280;assombrir;;;;;;asôbri;;;;;;;;;;;;;asôbrir;;;;;;;;;;asôbrisâ;;;;;;;;;;asôbri;asôbris;asôbri;;;;;;;;;;
281;assommer;;;;;;asòma;;;;;;asòm6ra;;;;;;;asòme;;;;;;;asòmô;asòme;asOm;;;;;asòm6rè;asòm6rè;;;asOm;;;asOm;asOm;;asòme;asòme;asòme;;;;;;
282;assortir;;;;;;;;;;;;;;;;;;;asOrtir;;;;;;;;;asOrti;;;;;;;;;asOrti;;;;;asOrti;asOrti;asOrti;asOrti;;;;;;
283;assoupir;;;;;;;;;;;;;;;;;asupisè;;asupir;;;;;;;;;;asupisâ;;asupirè;;;;;;asupi;;asupi;;;;;;asupi;;;;;;
284;assouplir;;;;;;asupli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asupli;;;;;;;;;;
285;assourdir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asurdi;;asurdi;;;asurdi;;;asurdi;;;;;;
286;assouvir;;;;;;asuvi;;;;;;;;;;;;;asuvir;;;;;;;;;;;;;;;;;;;;;;asuvi;;asuvi;;;;;;;;
287;assujettir;;;;;;;;;;;;;;;;;;;asyZètir;;;;;;;;;;;;;;;;;;;;;;;;;asyZèti;;;;;;;
288;assumer;;;;;;;;asym6rè;;;;;;;;;;asymè;asyme;;;;;;;;asyme;asym;;;;;;;;;asym;asyme;;asym;asym;asyme;;;asyme;;;;;;asym
289;assurer;;asyrè;;;asyrEr;asyra;asyr6rô;asyr6rè;;;asyr6rô;asyr6ra;;;;;asyrè;asyrè;asyre;;;;;;;asyrô;asyre;asyr;asyrâ;;;;;asyr6rè;asyr6rè;;asyr;asyre;asyr;asyr;asyr;asyre;asyre;asyre;asyre;;;;;;asyr
290;assécher;;;;;;;;;;;;;;;;;;;asèSe;;;;;;;;;asES;;;;;;;asèS6rè;;;;;;asES;;;;;;;;;;
291;asséner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asène;;;;;;
292;asticoter;;;;;;;;;;;;;;;;;;astikòtè;astikòte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;astiquer;;;;;;astika;;;;;;;;;;;;astikè;astike;;;;;;;;;astik;;;;;;;;;astik;;;astik;astik;astike;astike;;astike;;;;;;
294;astreindre;;;;;;;;;;;;;;;;;;astrèJè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;atomiser;;;;;;;;;;;;;;;;;;atòmizè;;;;;;;;;;;;;;;;;;;atòmiz;;;;;;;;;;;;;;
296;attabler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;atabl;;atable;atable;atable;atable;;;;;;
297;attacher;;;;;;ataSa;;;;;;;ataSjô;ataSè;ataSje;;ataSè;ataSè;ataSe;;;;;;ataSa;ataSô;ataSe;ataS;ataSâ;ataS6rjô;ataS6rè;;;;;ataSô;ataS;ataSe;ataS;ataS;ataS;ataSe;ataSe;ataSe;ataSe;;;;;;
298;attaquer;;;;;atakEr;ataka;atak6rô;;;;;atak6ra;;;;;atakè;atakè;atake;;;;;;;atakô;atake;atak;atakâ;;;;;;atak6rè;atakô;atak;atake;atak;atak;atak;atake;atake;atake;atake;;;;;atak;atak
