;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4572;siéger;;;sjEZat;;;sjEZa;sjEZ6rô;sjEZ6rE;;sjEZ6ra;sjEZ6rô;sjEZ6ra;sjEZjô;sjEZE;sjEZje;;sjEZE;sjEZE;sjEZe;;;;sjEZas;;;sjEZô;;sjEZ;sjEZâ;sjEZ6rjô;sjEZ6rE;sjEZ6rje;;sjEZ6rE;sjEZ6rE;sjEZô;sjEZ;sjEZe;sjEZ;sjEZ;sjEZ;;;;;;;sjEZje;sjEZ;;
4573;skier;skjam;;;;;skja;;skirE;;;skirô;;;skjE;;skjE;;skjE;skje;;;skjasje;skjas;;;;skje;ski;skjâ;;;;skirE;;skirE;skjô;ski;skje;ski;ski;ski;;;;;skijô;;skije;;ski;
4574;slalomer;;;;;;;;;;;;;;;;;;;slalOme;;;;;;;;;;slalOmâ;;;;;;;;;;;;;;;;;;;;;;
4575;slaviser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;slavizâ;;;;;;;;;;;;;;;;;;;;;;
4576;smasher;;;;;;;;;;;;;;;;;;;smaSe;;;;;;;;smaSe;smaS;;;;;;;;;;;;;smaS;;;;;;;;;;
4577;sniffer;;;;;;;;;;;;;;;;;;;snife;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4578;snober;snObam;;;;;;;;snOb6re;;;;;;;snObE;snObE;;snObe;;;;;;;;snObe;snOb;;;;;;;;;snOb;snObe;;snOb;snOb;;snObe;snObe;snObe;;;;;;
4579;socialiser;;;;;;;;;;;;;;;;;;;sOsjalize;;;;;;;;;;;;;;;;;;sOsjaliz;sOsjalize;;sOsjaliz;sOsjaliz;;;;;;;;;;
4580;soigner;swaJam;swaJE;swaJat;swaJa;swaJEr;swaJa;swaJ6rô;swaJ6rE;swaJ6re;swaJ6ra;swaJ6rô;swaJ6ra;swaJô;swaJE;swaJe;swaJE;swaJE;swaJE;swaJe;swaJasjô;swaJas;swaJasje;swaJas;swaJas;swaJa;swaJô;swaJe;swaJ;swaJâ;swaJ6rjô;swaJ6rE;swaJ6rje;swaJ6rE;swaJ6rE;swaJ6rE;swaJô;swaJ;swaJe;swaJ;swaJ;swaJ;swaJe;swaJe;swaJe;swaJe;swaJô;swaJ;swaJe;swaJ;swaJ;swaJ
4581;solder;sOldam;;;sOlda;sOldEr;sOlda;sOld6rô;sOld6rE;sOld6re;;;sOld6ra;;;;;sOldE;sOldE;sOlde;;sOldas;sOldasje;;;sOlda;;sOlde;sOld;;;sOld6rE;;sOld6rE;;sOld6rE;sOldô;sOld;sOlde;;sOld;sOld;sOlde;sOlde;sOlde;sOlde;;sOld;sOldje;;;sOld
4582;solenniser;;;;;sOlanizEr;;;;;;;;;;;;;;sOlanize;;;;sOlanizas;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4583;solidariser;;;;;;;;sOlidariz6rE;;;;;;;;;;;sOlidarize;;;;;;sOlidariza;;;;;;;;;;;;;sOlidarize;;;;;;;;;;;;;
4584;solidifier;;sOlidifjE;;sOlidifja;;sOlidifja;;;sOlidifire;;;;;;;;;sOlidifjE;sOlidifje;sOlidifjasjô;;;;;;;;sOlidifi;;;;;;;;;sOlidifi;;;sOlidifi;sOlidifi;sOlidifje;sOlidifje;sOlidifje;sOlidifje;;;sOlidifije;;;
4585;soliloquer;;;;;;sOlilOka;;;;;;;;;sOlilOkje;;;sOlilOkE;sOlilOke;;;;;;;;;sOlilOk;;;;;;;;;sOlilOk;;;;sOlilOk;;;;;;;;;;
4586;solliciter;;sOlisitE;sOlisitat;sOlisita;sOlisitEr;sOlisita;sOlisit6rô;sOlisit6rE;sOlisit6re;sOlisit6ra;sOlisit6rô;sOlisit6ra;sOlisitjô;sOlisitE;sOlisitje;sOlisitE;sOlisitE;sOlisitE;sOlisite;;;sOlisitasje;sOlisitas;sOlisitas;sOlisita;sOlisitô;sOlisite;sOlisit;sOlisitâ;;;sOlisit6rje;sOlisit6rE;sOlisit6rE;sOlisit6rE;sOlisitô;sOlisit;sOlisite;sOlisit;sOlisit;sOlisit;sOlisite;sOlisite;sOlisite;sOlisite;sOlisitjô;sOlisit;sOlisitje;sOlisit;sOlisit;
4587;solutionner;;;;;;;;;;;;;;;;;;sOlysjOnE;sOlysjOne;;;;;;;sOlysjOnô;;;;;;;;;;;;;;;;;;;;;sOlysjOn;;;;
4588;somatiser;;;;;;;;;sOmatiz6re;;;;;;;;;;sOmatize;;;sOmatizasje;;;;;;;sOmatizâ;;;;;;;;;;;;sOmatiz;;sOmatize;;;;;;;;
4589;sombrer;;sôbrE;sôbrat;sôbra;sôbrEr;sôbra;sôbr6rô;sôbr6rE;sôbr6re;sôbr6ra;sôbr6rô;sôbr6ra;sôbrjô;sôbrE;;sôbrE;sôbrE;sôbrE;sôbre;sôbrasjô;sôbras;sôbrasje;;sôbras;sôbra;sôbrô;;sôbr;sôbrâ;sôbr6rjô;sôbr6rE;sôbr6rje;sôbr6rE;sôbr6rE;sôbr6rE;sôbrô;sôbr;sôbre;sôbr;sôbr;sôbr;;;;sôbre;sôbrjô;sôbr;;;sôbr;sôbr
4590;sommeiller;sOmEjam;sOmEjE;;;sOmEjEr;sOmEja;;sOmEj6rE;;sOmEj6ra;;;;sOmEjE;;;sOmEjE;sOmEjE;sOmEje;;;;;sOmEjas;sOmEja;sOmEjô;;sOmEj;sOmEjâ;;;;;;sOmEj6rE;sOmEjô;sOmEj;sOmEje;;sOmEj;sOmEj;;;;;sOmEjô;sOmEj;sOmEje;;sOmEj;
4591;sommer;;sOmE;;sOma;sOmEr;sOma;;sOm6rE;sOm6re;sOm6ra;sOm6rô;;;sOmE;sOmje;sOmE;;sOmE;sOme;sOmasjô;;sOmasje;;;;sOmô;sOme;sOm;sOmâ;;sOm6rE;sOm6rje;sOm6rE;sOm6rE;;sOmô;sOm;;sOm;sOm;sOm;;sOme;sOme;sOme;sOmjô;;;sOm;sOm;
4592;somnoler;sOmnOlam;sOmnOlE;sOmnOlat;;;sOmnOla;sOmnOl6rô;;;sOmnOl6ra;sOmnOl6rô;;;sOmnOlE;;sOmnOlE;sOmnOlE;sOmnOlE;sOmnOle;sOmnOlasjô;;;sOmnOlas;sOmnOlas;;sOmnOlô;sOmnOle;sOmnOl;sOmnOlâ;sOmnOl6rjô;sOmnOl6rE;;;;sOmnOl6rE;sOmnOlô;sOmnOl;sOmnOle;sOmnOl;sOmnOl;sOmnOl;;;;sOmnOle;sOmnOljô;sOmnOl;sOmnOlje;;sOmnOl;sOmnOl
4593;sonder;sôdam;sôdE;;sôda;sôdEr;sôda;;sôd6rE;sôd6re;sôd6ra;sôd6rô;;sôdjô;;;sôdE;sôdE;sôdE;sôde;;sôdas;sôdasje;;;;sôdô;sôde;sôd;sôdâ;;;;sôd6rE;sôd6rE;;sôdô;sôd;sôde;sôd;sôd;sôd;sôde;sôde;sôde;sôde;sôdjô;sôd;;sôd;;sôd
4594;songer;sôZam;sôZE;sôZat;sôZa;sôZEr;sôZa;sôZ6rô;sôZ6rE;sôZ6re;sôZ6ra;sôZ6rô;sôZ6ra;sôZjô;sôZE;sôZje;sôZE;sôZE;sôZE;sôZe;sôZasjô;sôZas;sôZasje;sôZas;sôZas;sôZa;sôZô;sôZe;sôZ;sôZâ;sôZ6rjô;sôZ6rE;sôZ6rje;sôZ6rE;sôZ6rE;sôZ6rE;sôZô;sôZ;sôZe;sôZ;sôZ;sôZ;;;;sôZe;sôZjô;sôZ;sôZje;sôZ;sôZ;sôZ
4595;sonnailler;;;;;;;;;;;;;;;;;sOnajE;;sOnaje;;;;;;;;;;;;;;;;;;;;;sOnaj;;;;;;;;;;;
4596;sonner;sOnam;sOnE;sOnat;sOna;sOnEr;sOna;sOn6rô;sOn6rE;sOn6re;sOn6ra;sOn6rô;sOn6ra;sOnjô;sOnE;sOnje;sOnE;sOnE;sOnE;sOne;sOnasjô;sOnas;sOnasje;sOnas;sOnas;sOna;sOnô;sOne;sOn;sOnâ;sOn6rjô;sOn6rE;sOn6rje;sOn6rE;sOn6rE;sOn6rE;sOnô;sOn;sOne;sOn;sOn;sOn;sOne;sOne;sOne;sOne;sOnjô;sOn;sOnje;sOn;sOn;sOn
4597;sonoriser;;;;;;;;;;;;;;;;;;;sOnOrize;;;;;;;;;;;;;;;;;;;;;;sOnOriz;sOnOrize;;;sOnOrize;;;;;;
4598;sophistiquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sOfistike;sOfistike;sOfistike;sOfistike;;;;sOfistik;;
4599;sortir;sOrtim;sOrti;sOrtit;sOrti;sOrtir;sOrti;sOrtirô;sOrtirE;sOrtire;sOrtira;sOrtirô;sOrtira;sOrtjô;sOrtE;sOrtje;sOrtE;sOrtE,sOrtisE;sOrtE,sOrtisE;sOrtir;sOrtisjô;sOrtis;sOrtisje;sOrtis;sOrtis;sOrti;sOrtô;sOrte;sOr;sOrtâ,sOrtisâ;sOrtirjô;sOrtirE;sOrtirje;sOrtirE;sOrtirE;sOrtirE;sOrtô;sOr;sOrte;sOr;sOrt,sOrtis;sOr,sOrti;sOrti;sOrti;sOrti;sOrti;sOrtjô;sOrt;sOrtje;sOrt;sOrt,sOrtis;sOrt,sOrtis
4600;soubresauter;;;;;;;;;;;;;;;;;subr6sOtE;subr6sOtE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4601;soucier;susjam;susjE;susjat;susja;susjEr;susja;susirô;susirE;susire;susira;susirô;susira;susijô;susjE;susije;susjE;susjE;susjE;susje;susjasjô;susjas;susjasje;susjas;susjas;susja;susjô;susje;susi;susjâ;susirjô;susirE;susirje;susirE;susirE;susirE;susjô;susi;susje;susi;susi;susi;susje;susje;susje;susje;susijô;susi;susije;susi;susi;susi
4602;souder;;;;;sudEr;suda;;sud6rE;;sud6ra;;sud6ra;sudjô;;sudje;;sudE;sudE;sude;sudasjô;sudas;sudasje;;;;;sude;sud;sudâ;sud6rjô;sud6rE;;;sud6rE;sud6rE;;sud;sude;sud;sud;sud;sude;sude;sude;sude;;;;;;sud
4603;soudoyer;;;;sudwaja;;sudwaja;;;sudware;;;;sudwajô;;;;sudwajE;sudwajE;sudwaje;;;;;;;;sudwaje;;sudwajâ;;;;;;;;sudwa;sudwaje;;;sudwa;;sudwaje;sudwaje;sudwaje;sudwajô;sudwa;;;;sudwa
4604;souffler;suflam;suflE;suflat;sufla;suflEr;sufla;sufl6rô;sufl6rE;sufl6re;sufl6ra;sufl6rô;sufl6ra;sufljô;suflE;suflje;suflE;suflE;suflE;sufle;suflasjô;suflas;suflasje;suflas;suflas;sufla;suflô;sufle;sufl;suflâ;sufl6rjô;sufl6rE;sufl6rje;sufl6rE;sufl6rE;sufl6rE;suflô;sufl;sufle;sufl;sufl;sufl;sufle;sufle;sufle;sufle;sufljô;sufl;suflje;sufl;sufl;sufl
4605;souffleter;;sufl6tE;;;;;;;suflEt6re;;;;sufl6tjô;;;;sufl6tE;sufl6tE;sufl6te;;;;;;;;;suflEt;sufl6tâ;;;;;;;;;;suflEt;suflEt;suflEt;;sufl6te;sufl6te;sufl6te;;;;;;
4606;souffrir;sufrim;sufri;sufrit;sufri;sufrir;sufri;sufrirô;sufrirE;sufrire;sufrira;sufrirô;sufrira;sufriô;sufrE;sufrie;sufrE;sufrE;sufrE;sufrir;sufrisjô;sufris;sufrisje;sufris;sufris;sufri;sufrô;sufre;sufr;sufrâ;sufrirjô;sufrirE;sufrirje;sufrirE;sufrirE;sufrirE;sufrô;sufr;sufre;sufr;sufr;sufr;sufErt;sufErt;sufEr;sufEr;sufriô;sufr;sufrie;sufr;sufr;sufr
4607;soufrer;;;;;;;;;;;;;;sufrE;;;;;;;sufras;;;;;;;;;;;;;;;;sufr;;;;sufr;sufre;sufre;;;;sufr;;;;
4608;souhaiter;suEtam;suEtE;suEtat;suEta;suEtEr;suEta;suEt6rô;suEt6rE;suEt6re;suEt6ra;suEt6rô;suEt6ra;suEtjô;suEtE;suEtje;suEtE;suEtE;suEtE;suEte;suEtasjô;suEtas;suEtasje;suEtas;suEtas;suEta;suEtô;suEte;suEt;suEtâ;suEt6rjô;suEt6rE;suEt6rje;suEt6rE;suEt6rE;suEt6rE;suEtô;suEt;suEte;suEt;suEt;suEt;suEte;suEte;suEte;suEte;suEtjô;suEt;suEtje;suEt;suEt;suEt
4609;souiller;sujam;sujE;sujat;suja;sujEr;suja;suj6rô;suj6rE;suj6re;suj6ra;suj6rô;suj6ra;sujô;;suje;sujE;sujE;sujE;suje;;sujas;sujasje;sujas;sujas;;;suje;suj;sujâ;suj6rjô;suj6rE;suj6rje;suj6rE;suj6rE;suj6rE;sujô;suj;suje;suj;suj;suj;suje;suje;suje;suje;sujô;;;suj;;suj
4610;soulager;sulaZam;sulaZE;sulaZat;sulaZa;sulaZEr;sulaZa;;sulaZ6rE;sulaZ6re;sulaZ6ra;sulaZ6rô;sulaZ6ra;sulaZjô;;sulaZje;sulaZE;sulaZE;sulaZE;sulaZe;sulaZasjô;sulaZas;sulaZasje;sulaZas;sulaZas;sulaZa;sulaZô;sulaZe;sulaZ;sulaZâ;sulaZ6rjô;sulaZ6rE;sulaZ6rje;sulaZ6rE;sulaZ6rE;sulaZ6rE;sulaZô;sulaZ;sulaZe;sulaZ;sulaZ;sulaZ;sulaZe;sulaZe;sulaZe;sulaZe;sulaZjô;sulaZ;sulaZje;sulaZ;sulaZ;sulaZ
4611;soulever;sul6vam;sul6vE;sul6vat;sul6va;sul6vEr;sul6va;sulEv6rô;sulEv6rE;sulEv6re;sulEv6ra;sulEv6rô;sulEv6ra;sul6vjô;sul6vE;sul6vje;sul6vE;sul6vE;sul6vE;sul6ve;sul6vasjô;sul6vas;sul6vasje;sul6vas;sul6vas;sul6va;sul6vô;sul6ve;sulEv;sul6vâ;sulEv6rjô;sulEv6rE;sulEv6rje;sulEv6rE;sulEv6rE;sulEv6rE;sul6vô;sulEv;sul6ve;sulEv;sulEv;sulEv;sul6ve;sul6ve;sul6ve;sul6ve;sul6vjô;sulEv;sul6vje;sulEv;sulEv;sulEv
4612;souligner;;suliJE;;suliJa;suliJEr;suliJa;;suliJ6rE;;suliJ6ra;suliJ6rô;suliJ6ra;suliJô;suliJE;suliJe;suliJE;suliJE;suliJE;suliJe;;suliJas;suliJasje;suliJas;suliJas;suliJa;;suliJe;suliJ;suliJâ;;suliJ6rE;suliJ6rje;suliJ6rE;suliJ6rE;suliJ6rE;;suliJ;suliJe;suliJ;suliJ;suliJ;suliJe;suliJe;suliJe;suliJe;suliJô;suliJ;suliJe;suliJ;suliJ;suliJ
4613;soumettre;sumim;sumi;sumit;sumi;sumir;sumi;sumEtrô;sumEtrE;sumEtre;sumEtra;sumEtrô;sumEtra;sumEtjô;sumEtE;sumEtje;sumEtE;sumEtE;sumEtE;sumEtr;;sumis;sumisje;sumis;sumis;sumi;sumEtô;sumEte;sumE;sumEtâ;sumEtriô;sumEtrE;sumEtrie;sumEtrE;sumEtrE;sumEtrE;sumEtô;sumE;sumEte;sumE;sumEt;sumE;sumiz;sumiz;sumi;sumi;sumEtjô;sumEt;sumEtje;sumEt;sumEt;sumEt
4614;soumissionner;;;;;;;;;;;;;;;;;;;sumisjOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4615;souper;supam;supE;supat;supa;supEr;supa;sup6rô;sup6rE;;sup6ra;sup6rô;sup6ra;;supE;supje;supE;supE;supE;supe;;supas;;supas;supas;supa;supô;supe;sup;supâ;sup6rjô;sup6rE;;;sup6rE;sup6rE;supô;sup;supe;sup;sup;sup;;;;;supjô;sup;supje;;sup;
4616;soupeser;sup6zam;sup6zE;;;;sup6za;;supEz6rE;;supEz6ra;;;;;;;;sup6zE;sup6ze;;;sup6zasje;sup6zas;sup6zas;;;sup6ze;supEz;sup6zâ;;;;;;supEz6rE;;supEz;sup6ze;;;supEz;;sup6ze;sup6ze;sup6ze;sup6zjô;;;;;
4617;soupirer;supiram;supirE;supirat;supira;supirEr;supira;supir6rô;supir6rE;supir6re;supir6ra;supir6rô;supir6ra;supirjô;supirE;supirje;supirE;supirE;supirE;supire;supirasjô;supiras;supirasje;supiras;supiras;supira;supirô;supire;supir;supirâ;supir6rjô;supir6rE;supir6rje;supir6rE;supir6rE;supir6rE;supirô;supir;supire;supir;supir;supir;supire;supire;supire;supire;supirjô;supir;supirje;supir;supir;supir
4618;soupçonner;supsOnam;supsOnE;supsOnat;supsOna;supsOnEr;supsOna;supsOn6rô;;supsOn6re;supsOn6ra;supsOn6rô;supsOn6ra;supsOnjô;supsOnE;supsOnje;supsOnE;supsOnE;supsOnE;supsOne;supsOnasjô;supsOnas;supsOnasje;supsOnas;supsOnas;supsOna;supsOnô;supsOne;supsOn;supsOnâ;supsOn6rjô;supsOn6rE;supsOn6rje;supsOn6rE;supsOn6rE;supsOn6rE;supsOnô;supsOn;supsOne;supsOn;supsOn;supsOn;supsOne;supsOne;supsOne;supsOne;supsOnjô;supsOn;supsOnje;supsOn;supsOn;supsOn
4619;souquer;;;;;;;;;;;;;;;;;sukE;;suke;;;;;;;;suke;suk;;;;;;;;;;;;;suk;;;;suke;;;;;;
4620;sourciller;;sursijE;;;;sursija;;;;sursij6ra;;;sursijô;;;;;;sursije;;;;;;;;;sursij;sursijâ;;;sursij6rje;;;sursij6rE;;;;;;sursij;;;;;;;;;;
4621;sourdre;;;;;;;;;;;;;;;;;;;surdr;;;;;;;;;;;;;;;;;;;;;surd;sur;;;;;;;;;;
4622;sourire;surim;suri;surit;suri;surir;suri;surirô;surirE;surire;surira;surirô;surira;surijô;surjE;surije;surjE;surjE;surjE;surir;surisjô;suris;surisje;suris;suris;suri;surjô;surje;suri;surjâ;surirjô;surirE;surirje;surirE;surirE;surirE;surjô;suri;surje;suri;suri;suri;;;;suri;surijô;suri;surije;suri;suri;suri
4623;sous-alimenter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;suzalimâtâ;;;;;;;;;;;;;;suzalimâte;;suzalimâte;;;;;;
4624;sous-entendre;suzâtâdim;;;;suzâtâdir;;;;;;suzâtâdrô;;suzâtâdjô;suzâtâdE;suzâtâdje;;suzâtâdE;suzâtâdE;suzâtâdr;;;;;suzâtâdis;;suzâtâdô;;suzâtâ;suzâtâdâ;;;;;;suzâtâdrE;;suzâtâ;suzâtâde;suzâtâ;suzâtâd;suzâtâ;;suzâtâdy;suzâtâdy;suzâtâdy;;;;;;
4625;sous-estimer;suzEstimam;;;suzEstima;suzEstimEr;;suzEstim6rô;suzEstim6rE;;;;suzEstim6ra;suzEstimjô;suzEstimE;;suzEstimE;;suzEstimE;suzEstime;;;suzEstimasje;;suzEstimas;;suzEstimô;suzEstime;suzEstim;suzEstimâ;suzEstim6rjô;;suzEstim6rje;;;;suzEstimô;suzEstim;suzEstime;suzEstim;suzEstim;suzEstim;suzEstime;suzEstime;suzEstime;suzEstime;;;;suzEstim;;
4626;sous-exposer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;suzEkspOze;;;suzEkspOze;;;;;;
4627;sous-louer;;;suluat;;suluEr;sulua;;sulurE;;;;;;suluE;;;;suluE;sulue;;;;;;;;;;;;;;;;;;sulu;sulue;;;sulu;;;;sulue;;;;;;
4628;sous-payer;;;;;;;;;;;;;;;;supEjE;;;supEje;;;;;;;;;;supEjâ;;;;;;;;;;;;;;;supEje;supEje;;;;;;
4629;sous-tendre;;;;;;;;;;;;;;;;;sutâdE;sutâdE;;;;;;;;;;;;;;;;;;;;;;sutâd;sutâ;;sutâdy;;sutâdy;;;;;;
4630;sous-titrer;;;sutitrat;;;;;;;;;;;;;;;;sutitre;;sutitras;;;;;;;;;sutitr6rjô;sutitr6rE;;sutitr6rE;sutitr6rE;;;sutitr;;;;;sutitre;sutitre;sutitre;sutitre;sutitrjô;;sutitrje;;;sutitr
4631;sous-traiter;;;;;;;;;;;;;;;;;;;sutrEte;;;;;;;;;;sutrEtâ;;;sutrEt6rje;;;;;;;;sutrEt;sutrEt;;;sutrEte;;;;;;;
4632;sous-évaluer;;;;;;;;;;;;;;;;;;suzEvalyE;;;;;;;;;;;;;;;;;;;;;;;;suzEvalye;;;suzEvalye;;;;;;
4633;souscrire;;;;suskrivi;;;;suskrirE;;;;suskrira;;suskrivE;;;;suskrivE;suskrir;;;;suskrivis;suskrivis;;;suskrive;suskri;;;;;;;suskrirE;suskrivô;suskri;suskrive;suskri;;suskri;suskrit;suskrit;suskri;suskri;;;;;;suskriv
4634;soustraire;;;;;;;;sustrErE;;sustrEra;;;;sustrEjE;sustrEje;;sustrEjE;sustrEjE;sustrEr;;;;;;;sustrEjô;sustrEje;sustrE;sustrEjâ;sustrErjô;sustrErE;;;;sustrErE;sustrEjô;sustrE;sustrEje;sustrE;sustrE;sustrE;sustrEt;sustrEt;sustrE;sustrE;sustrEjô;;;;sustrE;sustrE
4635;soutacher;;;;;;;;;;;;sutaS6ra;;;;;;sutaSE;;;;;;;;;;;sutaSâ;;;;;;;;;;;;;sutaSe;sutaSe;sutaSe;sutaSe;;;;;;
4636;soutenir;sutêm;sutê;sutêt;sutê;sutêr;sutê;sutjêdrô;sutjêdrE;sutjêdre;sutjêdra;sutjêdrô;sutjêdra;sut6njô;sut6nE;sut6nje;sut6nE;sut6nE;sut6nE;sut6nir;sutêsjô;sutês;sutêsje;sutês;sutês;sutê;sut6nô;sut6ne;sutjê;sut6nâ;sutjêdriô;sutjêdrE;sutjêdrie;sutjêdrE;sutjêdrE;sutjêdrE;sut6nô;sutjê;sut6ne;sutjê;sutjEn;sutjê;sut6ny;sut6ny;sut6ny;sut6ny;sut6njô;sutjEn;sut6nje;sutjEn;sutjEn;sutjEn
4637;soutirer;sutiram;;;;;sutira;;sutir6rE;sutir6re;;;;;;sutirje;;sutirE;sutirE;sutire;;;;;sutiras;;sutirô;;;;;sutir6rE;sutir6rje;sutir6rE;sutir6rE;;;sutir;sutire;;sutir;sutir;sutire;sutire;sutire;sutire;sutirjô;;sutirje;;sutir;
4638;souvenir;suvêm;suvê;suvêt;suvê;suvêr;suvê;suvjêdrô;suvjêdrE;suvjêdre;suvjêdra;suvjêdrô;suvjêdra;suv6njô;suv6nE;suv6nje;suv6nE;suv6nE;suv6nE;suv6nir;suvêsjô;suvês;suvêsje;suvês;suvês;suvê;suv6nô;suv6ne;suvjê;suv6nâ;suvjêdriô;suvjêdrE;suvjêdrie;suvjêdrE;suvjêdrE;suvjêdrE;suv6nô;suvjê;suv6ne;suvjê;suvjEn;suvjê;suv6ny;suv6ny;suv6ny;suv6ny;suv6njô;suvjEn;suv6nje;suvjEn;suvjEn;suvjEn
4639;soûler;;;sulat;;sulEr;;;sul6rE;;;;;suljô;;;sulE;;sulE;sule;sulasjô;;;;;;sulô;sule;sul;sulâ;sul6rjô;sul6rE;;sul6rE;sul6rE;sul6rE;;sul;sule;;sul;sul;sule;sule;sule;sule;;;;;;
4640;spiritualiser;;;;;;;;;;spirityaliz6ra;;;;;;;spirityalizE;;spirityalize;;;;;;;;;;;;;;spirityaliz6rE;;;;;;;spirityaliz;spirityaliz;;;spirityalize;spirityalize;;;;;;
4641;splitter;;;;;;;;;;;;;;;;;splitE;;splite;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4642;spolier;;;;;spOljEr;;;;;;;;;;;;;spOljE;spOlje;;;;;;;;;;;;;;;;;;;;;;spOli;;spOlje;spOlje;spOlje;;;;;;
4643;sponsoriser;;;;;;;;;;;;spônsOriz6ra;spônsOrizjô;;;;;spônsOrizE;spônsOrize;;;;;;;;;;spônsOrizâ;;;;;spônsOriz6rE;;;spônsOriz;;;;spônsOriz;;spônsOrize;spônsOrize;spônsOrize;;;;;;
4644;sprinter;;sprintE;;;;sprinta;;;;;;;;;;;;sprintE;sprinte;;;;;;;;;;sprintâ;;;;;;;;sprint;;;sprint;sprint;;;;;;;;;;
4645;spécialiser;;;;;spEsjalizEr;spEsjaliza;spEsjaliz6rô;;;spEsjaliz6ra;;spEsjaliz6ra;spEsjalizjô;;spEsjalizje;spEsjalizE;spEsjalizE;spEsjalizE;spEsjalize;;;spEsjalizasje;;spEsjalizas;spEsjaliza;spEsjalizô;;spEsjaliz;spEsjalizâ;spEsjaliz6rjô;;;spEsjaliz6rE;;;;spEsjaliz;spEsjalize;spEsjaliz;spEsjaliz;spEsjaliz;spEsjalize;spEsjalize;spEsjalize;spEsjalize;spEsjalizjô;;spEsjalizje;spEsjaliz;;
4646;spécifier;;;;spEsifja;spEsifjEr;;;;;;;spEsifira;;spEsifjE;spEsifije;spEsifjE;;spEsifjE;spEsifje;;;;spEsifjas;;;;spEsifje;spEsifi;spEsifjâ;;;;spEsifirE;;;;;;;spEsifi;spEsifi;spEsifje;;;spEsifje;spEsifijô;;;spEsifi;;
4647;spéculer;;;;;;;;spEkyl6rE;;;spEkyl6rô;;spEkyljô;spEkylE;;;spEkylE;spEkylE;spEkyle;;;spEkylasje;;;;;spEkyle;spEkyl;spEkylâ;spEkyl6rjô;;;spEkyl6rE;spEkyl6rE;;;spEkyl;spEkyle;;spEkyl;spEkyl;;;;;spEkyljô;;;;;spEkyl
4648;squattériser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;skwatErize;;;;;;
4649;stabiliser;;;;;stabilizEr;stabiliza;;;stabiliz6re;;stabiliz6rô;stabiliz6ra;;stabilizE;;;;stabilizE;stabilize;;stabilizas;;;stabilizas;stabiliza;stabilizô;stabilize;stabiliz;stabilizâ;;stabiliz6rE;stabiliz6rje;stabiliz6rE;;stabiliz6rE;stabilizô;stabiliz;;;stabiliz;stabiliz;;stabilize;stabilize;stabilize;stabilizjô;stabiliz;;;;stabiliz
4650;stagner;;;;stagna;;stagna;;stagn6rE;stagn6re;stagn6ra;;stagn6ra;;;;;stagnE;stagnE;stagne;stagnasjô;stagnas;;;stagnas;stagna;;;stagn;stagnâ;;;;;stagn6rE;;;stagn;stagne;stagn;stagn;stagn;;;;;;;;stagn;;
4651;staliniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;staliniz;;stalinize;;;;;;;;
4652;standardiser;;;;;;;;;;;;;;;;;;;;;;;stâdardizas;;;;;;;;;;;;;;;;;;;stâdardize;stâdardize;;stâdardize;;;;;;
4653;stationner;;stasjOnE;stasjOnat;;stasjOnEr;stasjOna;stasjOn6rô;stasjOn6rE;stasjOn6re;stasjOn6ra;stasjOn6rô;stasjOn6ra;stasjOnjô;stasjOnE;;stasjOnE;stasjOnE;stasjOnE;stasjOne;stasjOnasjô;stasjOnas;stasjOnasje;stasjOnas;;stasjOna;;stasjOne;stasjOn;stasjOnâ;;;stasjOn6rje;stasjOn6rE;;stasjOn6rE;;stasjOn;stasjOne;stasjOn;stasjOn;stasjOn;stasjOne;stasjOne;stasjOne;stasjOne;;stasjOn;stasjOnje;stasjOn;;
4654;statuer;;;;;;statya;;statyrE;statyre;;;statyra;;;;;statyE;;statye;;;;;statyas;;;;;statyâ;;;;;;statyrE;;staty;;;;staty;;;;statye;;;;staty;;
4655;statufier;;;;;statyfjEr;statyfja;;statyfirE;;;;;;statyfjE;;;;statyfjE;statyfje;;;;statyfjas;;;;;;statyfjâ;;;;;;;;statyfi;;;;;statyfje;statyfje;statyfje;statyfje;;;;;;
