;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3243;ramasser;;ramasE;;;ramasEr;ramasa;;ramas6rE;;;;;;ramasE;;ramasE;ramasE;ramasE;ramase;;;;;;;;ramase;ramas;ramasâ;;;;ramas6rE;;;ramasô;ramas;ramase;ramas;ramas;ramas;ramase;ramase;ramase;ramase;;;;;;
3244;ramener;;ram6nE;;;ram6nEr;ram6na;ramEn6rô;ramEn6rE;ramEn6re;;ramEn6rô;ramEn6ra;;ram6nE;ram6nje;ram6nE;ram6nE;ram6nE;ram6ne;;;;;;ram6na;ram6nô;ram6ne;ramEn;ram6nâ;;ramEn6rE;;ramEn6rE;;ramEn6rE;ram6nô;ramEn;ram6ne;ramEn;ramEn;ramEn;ram6ne;ram6ne;ram6ne;ram6ne;;ramEn;ram6nje;ramEn;ramEn;ramEn
3245;ramer;;;;;;rama;ram6rô;;;;;ram6ra;;ramE;;;;ramE;rame;;;;;;;ramô;rame;ram;ramâ;;;;;;;;ram;rame;;;ram;;;;rame;;;;;;
3246;rameuter;;;;;;;;;;;;;;;;;;;ram6te;;;;;;;;ram6te;;;;;;;;;;ram2t;ram6te;;;;;;ram6te;;;;;;;
3247;ramifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ramifje;;ramifje;;;;;;
3248;ramollir;;;;;;ramOli;;;;;;;;;;;;ramOlisE;ramOlir;;;;;;;;;ramOli;;;;;;;;;;;ramOli;ramOlis;ramOli;;ramOli;ramOli;;;;;;;ramOlis
3249;ramoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;ramOn;;;;;;;;;ramOn;;;ramOn;ramOn;;ramOne;;ramOne;;;;;;
3250;ramper;;râpE;;;râpEr;râpa;;;;râp6ra;;;râpjô;râpE;;râpE;râpE;râpE;râpe;;;;;;;;râpe;râp;râpâ;;;;;râp6rE;;;râp;râpe;râp;râp;râp;;;;;;;;;;
3251;rancarder;;;;;;;;;;;;;;;;;;;râkarde;;;;;;;;;râkard;;;;;;;;;râkard;;;;;;;;;;;;;;
3252;rancir;;;;;;;;;;;;;;;;;;;râsir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3253;randonner;;;;;;;;;;;;;;;;;;râdOnE;;;;;;;;;;râdOn;;;;;;;;;;;;;;;;;;;;;;;
3254;ranger;;râZE;;;râZEr;râZa;;râZ6rE;râZ6re;;râZ6rô;;râZjô;râZE;;râZE;râZE;râZE;râZe;;;;;;;;râZe;râZ;râZâ;;;;râZ6rE;;;;râZ;râZe;râZ;râZ;râZ;râZe;râZe;râZe;râZe;;râZ;;râZ;;râZ
3255;ranimer;;;;;;ranima;;;;;;;;;;;ranimE;ranimE;ranime;;;;;;;;;ranim;;;;;;;;;ranim;;;;ranim;;ranime;ranime;ranime;;;;;;
3256;rançonner;;;;;;;;;;;;;;;;;râsOnE;râsOnE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3257;rapatrier;;;;;;rapatria;;;;;;rapatrira;;;;;;;rapatrie;;;;;;;;;rapatri;;;;;;;;;;;;;;;;rapatrie;rapatrie;;;;;;
3258;rapetasser;;;;;;;;;;;;;rap6tasjô;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rap6tase;;;rap6tase;;;;;;
3259;rapetisser;;;;;rap6tisEr;;;;;;;rap6tis6ra;;;;;;rap6tisE;rap6tise;;;;;;;;;;rap6tisâ;;;;;;;rap6tisô;;;;;rap6tis;;;rap6tise;;;;;;;
3260;rapiner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rapin;;;;;;;;;;;
3261;rapiécer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rapjEs6rE;;;;;;;rapjEse;rapjEse;rapjEse;rapjEse;;;;;;
3262;rappeler;;rap6lE;;;rap6lEr;rap6la;;rapEl6rE;rapEl6re;rapEl6ra;rapEl6rô;rapEl6ra;;rap6lE;rap6lje;rap6lE;rap6lE;rap6lE;rap6le;;;;;;rap6la;rap6lô;rap6le;rapEl;rap6lâ;;rapEl6rE;rapEl6rje;rapEl6rE;;rapEl6rE;rap6lô;rapEl;rap6le;rapEl;rapEl;rapEl;;rap6le;rap6le;rap6le;;rapEl;;rapEl;;rapEl
3263;rappliquer;;;;;;;;;;;raplik6rô;;;;;;raplikE;;raplike;;;;;;;;raplike;raplik;;;;raplik6rje;;;;;raplik;raplike;raplik;raplik;raplik;;;;;;;;;;
3264;rapporter;;;;;;rapOrta;rapOrt6rô;rapOrt6rE;rapOrt6re;;;rapOrt6ra;rapOrtjô;rapOrtE;;rapOrtE;rapOrtE;rapOrtE;rapOrte;;;;;;rapOrta;;rapOrte;rapOrt;rapOrtâ;;;;;;rapOrt6rE;rapOrtô;rapOrt;rapOrte;rapOrt;rapOrt;rapOrt;rapOrte;rapOrte;rapOrte;rapOrte;;rapOrt;;;;rapOrt
3265;rapprendre;;;;;;;;;;;;;;;;;;;raprâdr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3266;rapprocher;;;;;raprOSEr;raprOSa;;;;;raprOS6rô;raprOS6ra;raprOSjô;raprOSE;;;raprOSE;raprOSE;raprOSe;;;;;;;raprOSô;raprOSe;raprOS;raprOSâ;;;;raprOS6rE;;raprOS6rE;raprOSô;raprOS;raprOSe;;raprOS;raprOS;raprOSe;raprOSe;raprOSe;raprOSe;;;;;;raprOS
3267;raréfier;;;;;;;;;;;;;;;;;;rarEfjE;rarEfje;;;;;;;;;;;;;;;;;;;;;;rarEfi;;rarEfje;rarEfje;;;;;;;
3268;raser;;;;;;raza;;raz6rE;;raz6ra;;;;razE;;razE;razE;razE;raze;;;;;;;razô;raze;raz;razâ;;;;raz6rE;;raz6rE;;raz;raze;raz;raz;raz;raze;raze;raze;raze;;raz;;;;raz
3269;rassasier;;;;;;;;;;;;;;rasazjE;;;rasazjE;rasazjE;rasazje;;;;;;;;;;;;;;;;;;;;;;rasazi;;rasazje;rasazje;rasazje;;;;;;
3270;rassembler;;rasâblE;;;rasâblEr;rasâbla;;;;;rasâbl6rô;rasâbl6ra;;rasâblE;;;rasâblE;rasâblE;rasâble;;;;;;;rasâblô;rasâble;rasâbl;rasâblâ;;;;;;rasâbl6rE;rasâblô;rasâbl;rasâble;rasâbl;rasâbl;rasâbl;rasâble;rasâble;rasâble;rasâble;;;;;;
3271;rasseoir;;rasi;;;;rasi;;;;;;;;;;;;rasEjE;raswar;;;;;;;;rasEje;;rasEjâ;;;;;;;;raswa;rasEje;;;rasje,raswa;;;;;;;;;;
3272;rassurer;;rasyrE;;;;rasyra;;;;;;rasyr6ra;;rasyrE;;;rasyrE;rasyrE;rasyre;;;;;;;rasyrô;rasyre;rasyr;rasyrâ;;;;;;rasyr6rE;;rasyr;rasyre;rasyr;rasyr;rasyr;rasyre;rasyre;rasyre;rasyre;;;;;;
3273;rasséréner;;rasErEnE;;;;rasErEna;;;;;;;;;;;;rasErEnE;;;;;;;;;;;;;;;;;;;rasErEn;;;;rasErEn;;rasErEne;;rasErEne;;;;;;
3274;ratatiner;;;;;;;;;;;;;;;;;;ratatinE;ratatine;;;;;;;;;ratatin;;;;;;;;;ratatin;;;ratatin;ratatin;;ratatine;;ratatine;;;;;;
3275;rater;;ratE;;;;rata;;;rat6re;rat6ra;rat6rô;;;ratE;ratje;ratE;;ratE;rate;;;;;;;ratô;rate;rat;ratâ;;rat6rE;;rat6rE;;rat6rE;ratô;rat;rate;rat;rat;rat;;rate;rate;rate;;rat;;rat;;
3276;ratiboiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ratibwaze;;;;;;
3277;ratifier;;;;;;;;;;;;;;;;;;;ratifje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3278;ratiociner;;;;;;;;;;;;;;;;;;rasjOsinE;;;;;;;;;;;rasjOsinâ;;;;;;;;;;;;;;;;;;;;;;
3279;rationaliser;;;;;;;;;;;;;;;;;;;rasjOnalize;;;;;;;;;;;;;;;;;;rasjOnaliz;;;;;;;;;;;;;;
3280;rationner;;;;;;;;;;;;;;;;;;;rasjOne;;;;;;;;;;;;;;;;;;;;;;;;;rasjOne;rasjOne;;;;;;
3281;ratisser;;;;;;ratisa;;;;;;;;;;;ratisE;ratisE;ratise;;;;;;;;ratise;ratis;ratisâ;;;;;;;;ratis;;;ratis;ratis;ratise;;;ratise;;;;;;
3282;rattacher;;;;;;;;;;;;;;;;;rataSE;rataSE;rataSe;;;;;;rataSa;;rataSe;rataS;rataSâ;;;;;;rataS6rE;rataSô;;;;rataS;rataS;rataSe;rataSe;rataSe;rataSe;;;;;;
3283;rattraper;;;;;ratrapEr;ratrapa;ratrap6rô;ratrap6rE;ratrap6re;ratrap6ra;;ratrap6ra;;;;;;ratrapE;ratrape;;;;;;;ratrapô;ratrape;ratrap;ratrapâ;;ratrap6rE;;ratrap6rE;;ratrap6rE;ratrapô;ratrap;ratrape;;ratrap;ratrap;ratrape;ratrape;ratrape;ratrape;;;;;;
3284;ravager;;;;;;ravaZa;;;;;;;;;;;ravaZE;ravaZE;ravaZe;;;;;;;;;;;;;;;ravaZ6rE;;;;;;ravaZ;ravaZ;ravaZe;ravaZe;ravaZe;ravaZe;;;;ravaZ;;
3285;ravaler;;;;;;ravala;;;;;;;;;;;ravalE;ravalE;ravale;;;;;;;;;raval;ravalâ;;;;;;;;raval;;;raval;raval;ravale;ravale;ravale;ravale;;;;;;
3286;ravauder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ravOde;;;;;;
3287;raviner;;;;;;;;;;;;;;;;;ravinE;;;;;;;;;;;;;;;;;;;;;;;;ravin;ravine;;ravine;;;;;;;
3288;ravir;;;;;ravir;ravi;;;;;;;;;;;;ravisE;ravir;;;;;;;;;ravi;ravisâ;;;;;;ravirE;;;;;ravis;ravi;ravi;ravi;ravi;ravi;;;;;;
3289;raviser;;;;;;raviza;;;;;;;;;;;;ravizE;ravize;;;;;;;;;;ravizâ;;;;;;;;raviz;;;;raviz;;ravize;;ravize;;;;;;
3290;ravitailler;;;;;;;;;;;;;;;;;;ravitajE;ravitaje;;;;;;;;;ravitaj;;;;;;;ravitaj6rE;;;;;ravitaj;ravitaj;;ravitaje;;;;;;;;
3291;raviver;;;;;;;;;;;;;;;;;ravivE;ravivE;ravive;;;;;;;;;raviv;;;;;;;;;raviv;;;raviv;raviv;;ravive;;ravive;;;;;;
3292;ravoir;;;;;;;;;;;;;;;;;;;ravwar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3293;rayer;;;;;;rEja;;;;;;;;;;;;rEjE;rEje;;;;;;rEja;;rEje;rE,rEj;rEjâ;;;;;;;;rEj;;;rEj;rEj;;rEje;rEje;rEje;;rEj;;;;
3294;rayonner;;;;;;;;;;;;;;;;;rEjOnE;rEjOnE;rEjOne;;;;;;;;;rEjOn;rEjOnâ;;;;;;rEjOn6rE;;rEjOn;;rEjOn;;rEjOn;;;;;;;;;;
3295;rebaisser;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6bEs;;;;;;;;;;;;;r6bEs;;;;;;;;;;
3296;rebaptiser;;;;;;r6batiza;;;;;;;;;;;;;r6batize;;;;;;;;;;;;;;;;;;;;;;;;r6batize;;;;;;;;
3297;rebattre;;;;;;;;;;;;;;;;;;r6batE;r6batr;;;;;;;;;;;;;;;;;;;;;r6bat;r6ba;;;;;;;;;;
3298;rebeller;;;;;;;;;;;;;;r6bElE;;r6bElE;;r6bElE;r6bEle;;;;;;r6bEla;;;r6bEl;;;;;;;;;r6bEl;;;;r6bEl;;r6bEle;r6bEle;r6bEle;;;;;;r6bEl
3299;rebiffer;;;;;;;;;;;;;;;;;;;r6bife;;;;;;;;;;;;;;;;;;r6bif;;;;r6bif;;;;;;;;;;
3300;rebiquer;;;;;;;;;;;;;;;;;r6bikE;;;;;;;;;;;;;;;;;;;;;;;;;;r6bike;;;;;;;;
3301;rebondir;;;;;r6bôdir;r6bôdi;;;;;;r6bôdira;;;;;r6bôdisE;r6bôdisE;r6bôdir;;;;;;;;;;;;;;;;;;;;;;r6bôdi;;;;;;;;;;
3302;reboucher;;;;;r6buSEr;;;;;;;;;;;;;;r6buSe;;;;;;;;;;r6buSâ;;;;;;;;;;;;r6buS;;;;r6buSe;;;;;;
3303;reboutonner;;;;;;r6butOna;;;;;;;;;;;r6butOnE;;r6butOne;;;;;;;;r6butOne;r6butOn;;;;;;;r6butOn6rE;;r6butOn;;;;r6butOn;;;;r6butOne;;;;;;
3304;rebrousser;;r6brusE;;;r6brusEr;r6brusa;;;r6brus6re;;;;;;;;;;r6bruse;;;;;;;r6brusô;;r6brus;r6brusâ;;;;;;;r6brusô;r6brus;;;;r6brus;;;;r6bruse;;;;;;
3305;rebuter;;;;;;r6byta;;;;;;;;;;;;r6bytE;r6byte;;;;;;;;;;r6bytâ;;;;;;;;;;;;r6byt;;r6byte;r6byte;r6byte;;;;;;
3306;rebâtir;;;;;;;;;;;;;;;;;;;r6batir;;;;;;;r6batisô;;;;;;;;;;;;;;;;r6bati;r6bati;;r6bati;;;;;;
3307;recaler;;;;;;r6kala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6kale;r6kale;r6kale;;;;;;
3308;recaser;;;;;;;;;;;;;;;;;;;r6kaze;;;;;;;;;;;;;;;;;;;;;;;;;;r6kaze;;;;;;
3309;receler;;;;;;;;;;;;;;;;;r6s6lE;r6s6lE;r6s6le;;;;;;;;;;r6s6lâ;;;;;;;r6s6lô;r6sEl;;;r6sEl;r6sEl;;;;;;;;;;
3310;recenser;;;;;;;;;;;;;;r6sâsE;;;;;r6sâse;;;;;;;;;r6sâs;;;;;;;;;r6sâs;;;;r6sâs;r6sâse;;r6sâse;r6sâse;;;;;;
3311;recentrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6sâtr;;;;;;;;;;;;;;
3312;recevoir;;r6sy;;r6sy;r6syr;r6sy;;r6s6vrE;r6s6vre;r6s6vra;r6s6vrô;r6s6vra;r6s6vjô;r6s6vE;r6s6vje;r6s6vE;r6s6vE;r6s6vE;r6s6vwar;;;;;;r6sy;r6s6vô;r6s6ve;r6swa;r6s6vâ;;;;r6s6vrE;;r6s6vrE;r6s6vô;r6swa;r6s6ve;r6swa;r6swav;r6swa;r6sy;r6sy;r6sy;r6sy;;r6swav;;r6swav;r6swav;r6swav
3313;rechanger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6SâZe;;;;;;
3314;rechanter;;;;;;r6Sâta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3315;rechaper;;;;;;;;;;;;;;;;;;;r6Sape;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3316;recharger;;;;;;;;r6SarZ6rE;;;;;;;;;r6SarZE;;r6SarZe;;;;;;;;r6SarZe;r6SarZ;r6SarZâ;;;;;;;;r6SarZ;r6SarZe;r6SarZ;;r6SarZ;;;;r6SarZe;;;;;;
3317;rechercher;;r6SErSE;;;;r6SErSa;;r6SErS6rE;;;;r6SErS6ra;r6SErSjô;r6SErSE;r6SErSje;r6SErSE;r6SErSE;r6SErSE;r6SErSe;;;;;;;r6SErSô;r6SErSe;r6SErS;r6SErSâ;;;;;;;r6SErSô;r6SErS;r6SErSe;r6SErS;r6SErS;r6SErS;;r6SErSe;r6SErSe;r6SErSe;;;;r6SErS;;
3318;rechigner;;;;;;;;;;;;;;;;;;r6SiJE;r6SiJe;;;;;;;;;r6SiJ;;;r6SiJ6rE;;;;;;r6SiJ;;;r6SiJ;r6SiJ;;;;;;;;;;
3319;rechuter;;;;;;;;;;;;;;;;;;;r6Syte;;;;;;;;;;;;;;;;;;;;;;r6Syt;;;;;;;;;;
3320;recogner;;;;;;;;;;;;;;;;;;;r6kOJe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;recoiffer;;;;;;;;;;;;;;;;;;r6kwafE;r6kwafe;;;;;;;;;;;;;;;;;;;;;;r6kwaf;;r6kwafe;r6kwafe;;;;;;;
3322;recoller;;;;;;r6kOla;;;;;;;;;;;;r6kOlE;r6kOle;;;;;;;;;r6kOl;;;;;;;;;r6kOl;;;;r6kOl;;r6kOle;r6kOle;r6kOle;;;;;;
3323;recommander;;r6kOmâdE;;;;r6kOmâda;;r6kOmâd6rE;;;;;;r6kOmâdE;;;r6kOmâdE;r6kOmâdE;r6kOmâde;;;;;;r6kOmâda;r6kOmâdô;;r6kOmâd;r6kOmâdâ;;;r6kOmâd6rje;r6kOmâd6rE;;r6kOmâd6rE;;r6kOmâd;r6kOmâde;r6kOmâd;r6kOmâd;r6kOmâd;r6kOmâde;r6kOmâde;r6kOmâde;r6kOmâde;;;;;;
3324;recommencer;;;;;r6kOmâsEr;r6kOmâsa;r6kOmâs6rô;r6kOmâs6rE;;r6kOmâs6ra;r6kOmâs6rô;r6kOmâs6ra;r6kOmâsjô;r6kOmâsE;;r6kOmâsE;r6kOmâsE;r6kOmâsE;r6kOmâse;;;;;;;r6kOmâsô;r6kOmâse;r6kOmâs;r6kOmâsâ;r6kOmâs6rjô;r6kOmâs6rE;;r6kOmâs6rE;;r6kOmâs6rE;r6kOmâsô;r6kOmâs;r6kOmâse;r6kOmâs;r6kOmâs;r6kOmâs;r6kOmâse;r6kOmâse;r6kOmâse;r6kOmâse;;;;;;r6kOmâs
3325;recomposer;;;;;;;;;;;;;;;;;;r6kôpOzE;;;;;;;;;;r6kôpoz;;;;;;;;;r6kôpoz;;;;r6kôpoz;;;;r6kôpOze;;;;;;
3326;recompter;;;;;;;;;;;;;;r6kôtE;;;;r6kôtE;r6kôte;;;;;;;;;;;;;;;;;r6kôtô;r6kôt;;;;r6kôt;r6kôte;;;r6kôte;;;;;;
3327;reconduire;;;;;;r6kôdHizi;;;;;;;r6kôdHizjô;r6kôdHizE;;;r6kôdHizE;r6kôdHizE;r6kôdHir;;;;;;;;r6kôdHize;r6kôdHi;;;;;;;r6kôdHirE;;r6kôdHi;r6kôdHize;r6kôdHi;;r6kôdHi;;r6kôdHit;;r6kôdHi;;r6kôdHiz;;;;r6kôdHiz
3328;reconnaître;;r6kOny;;;r6kOnyr;r6kOny;r6kOnEtrô;r6kOnEtrE;r6kOnEtre;r6kOnEtra;r6kOnEtrô;r6kOnEtra;r6kOnEsjô;r6kOnEsE;r6kOnEsje;r6kOnEsE;r6kOnEsE;r6kOnEsE;r6kOnEtr;;;;;r6kOnys;r6kOny;r6kOnEsô;r6kOnEse;r6kOnE;r6kOnEsâ;;r6kOnEtrE;r6kOnEtrie;r6kOnEtrE;r6kOnEtrE;r6kOnEtrE;r6kOnEsô;r6kOnE;r6kOnEse;r6kOnE;r6kOnEs;r6kOnE;r6kOny;r6kOny;r6kOny;r6kOny;;r6kOnEs;;r6kOnEs;;r6kOnEs
3329;reconnecter;;;;;;;;;;;;;;;;;;;r6kOnEkte;;;;;;;;;;;;;;;;;;;;;;;;;r6kOnEkte;;;;;;;
3330;reconquérir;;;;;;;;;;;;r6kôkErra;;;;;;;r6kôkErir;;;;;;;;;;;;;;;;;;;;;;r6kôkjEr;;;;;;;;;;r6kôkjEr
3331;reconsidérer;;;;;;r6kôsidEra;;;;;;;;;;;;;r6kôsidEre;;;;;;;;;r6kôsidEr;;;;;;;;;;r6kôsidEre;;;;;;;r6kôsidEre;;;;;;
3332;reconstituer;;;;;;r6kôstitya;;;;;;;;r6kôstityE;;;;r6kôstityE;r6kôstitye;;;;;;;;;r6kôstity;r6kôstityâ;;;;;r6kôstityrE;r6kôstityrE;;r6kôstity;;;r6kôstity;r6kôstity;r6kôstitye;r6kôstitye;r6kôstitye;r6kôstitye;;;;;;
3333;reconstruire;;;;;r6kôstrHizir;;;;;;;;;;;;r6kôstrHizE;r6kôstrHizE;r6kôstrHir;;;;;;;;;r6kôstrHi;;;;;;;;;r6kôstrHi;;;;r6kôstrHi;r6kôstrHit;r6kôstrHit;r6kôstrHi;r6kôstrHi;;;;;;
3334;reconvertir;;;;;r6kôvErtir;;;;;;;;;;;;;;r6kôvErtir;;;;;;;;;r6kôvErti;;;;;;;;;;;r6kôvErti;;;;;r6kôvErti;r6kôvErti;;;;;;
3335;recopier;;;;;;r6kOpja;;r6kOpirE;;;;;;r6kOpjE;;;r6kOpjE;r6kOpjE;r6kOpje;;;;;;;;;r6kOpi;r6kOpjâ;;;;;;;;r6kOpi;r6kOpje;;;r6kOpi;r6kOpje;;r6kOpje;r6kOpje;;;;;;
3336;recoucher;;r6kuSE;;;;r6kuSa;;;;;;;;r6kuSE;;;;r6kuSE;r6kuSe;;;;;;;;;r6kuS;;;;;;;;;r6kuS;;;;r6kuS;;r6kuSe;;;;;;;;
3337;recoudre;;;;;;;;r6kudrE;;;;;;;;;;r6kuzE;r6kudr;;;;;;;;r6kuze;;;;;;;;;;r6ku;;r6ku;;r6ku;;r6kuzy;;r6kuzy;;r6kuz;;;;
3338;recouper;;;;;;;;;;;;;r6kupjô;;;;;r6kupE;;;;;;;;;;r6kup;r6kupâ;;;;;;;;r6kup;;;r6kup;r6kup;;;;;;;;;;
3339;recourber;;;;;;;;;;;;;;;;;;r6kurbE;r6kurbe;;;;;;;;;;;;;;;;;;r6kurb;;;;;r6kurbe;;;;;;;;;
3340;recourir;;r6kury;;;;r6kury;;;;;;;;;;;;r6kurE;r6kurir;;;;;;;;;;r6kurâ;;;;;;;;r6kur;;;r6kur;r6kur;;;;r6kury;;;;;;
3341;recouvrer;;;;;;r6kuvra;;;;;r6kuvr6rô;;;;;;;;r6kuvre;;;;;;r6kuvra;;;r6kuvr;;;;;;;;;;;;;;r6kuvre;r6kuvre;r6kuvre;r6kuvre;;;;;;
3342;recouvrir;;;;;r6kuvrir;r6kuvri;;;;;;r6kuvrira;;r6kuvrE;;;r6kuvrE;r6kuvrE;r6kuvrir;;;;;r6kuvris;r6kuvri;r6kuvrô;;r6kuvr;r6kuvrâ;;;;;;;;r6kuvr;r6kuvre;;r6kuvr;r6kuvr;r6kuvErt;r6kuvErt;r6kuvEr;r6kuvEr;;;;;r6kuvr;
3343;recracher;;;;;;r6kraSa;;;;;;r6kraS6ra;;;;;;;r6kraSe;;;;;;;;;r6kraS;;;;;;;;;r6kraS;;;;r6kraS;;;;r6kraSe;;;;;;
3344;recreuser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6kr2z;;;;;;;;;;
3345;recroiser;;;;;;;;;;;;;;;;;;r6krwazE;;;;;;;;;;;r6krwazâ;;;;;;;;r6krwaz;;;;r6krwaz;;;;;;;;;;
3346;recroqueviller;;r6krOk6vijE;;;;r6krOk6vija;;;;;;;;;;;;r6krOk6vijE;r6krOk6vije;;;;;;;;;r6krOk6vij;r6krOk6vijâ;;;;;;;;r6krOk6vij;;;r6krOk6vij;r6krOk6vij;;r6krOk6vije;r6krOk6vije;r6krOk6vije;;;;;;
3347;recruter;;;;;;;;;r6kryt6re;;;;;;;;r6krytE;r6krytE;r6kryte;;;;;;;r6krytô;r6kryte;r6kryt;;;;;;;;;r6kryt;;;;r6kryt;r6kryte;r6kryte;r6kryte;r6kryte;;;;;;
3348;recréer;;;;;;r6krEa;;;;;;;;;;;r6krEE;;r6krEe;;;;;;;;;;r6krEâ;;;;;;;;r6kre;;;r6kre;;;r6krEe;;r6krEe;;;;;;
3349;recrépir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6krEpi;;;;;;;;
3350;rectifier;;;;;;rEktifja;;;;;;;;;;;;rEktifjE;rEktifje;;;;;;;;;rEktifi;rEktifjâ;;;;;;;;rEktifi;rEktifje;rEktifi;;rEktifi;rEktifje;rEktifje;;rEktifje;;;;;;
3351;recueillir;;r6k6ji;;;;r6k6ji;;;;;;r6k6j6ra;;;;;r6k6jE;r6k6jE;r6k6jir;;;;;;r6k6ji;r6k6jô;;r6k9j;;;;;;r6k6j6rE;r6k6j6rE;r6k6jô;r6k9j;r6k6je;;r6k9j;r6k9j;r6k6ji;r6k6ji;r6k6ji;r6k6ji;;;;;;
3352;reculer;;r6kylE;;;r6kylEr;r6kyla;;r6kyl6rE;;r6kyl6ra;;r6kyl6ra;;r6kylE;;r6kylE;r6kylE;r6kylE;r6kyle;;;;;;r6kyla;r6kylô;r6kyle;r6kyl;r6kylâ;;;;;r6kyl6rE;r6kyl6rE;r6kylô;r6kyl;r6kyle;r6kyl;r6kyl;r6kyl;;r6kyle;;r6kyle;;;;r6kyl;;
3353;recycler;;;;;;;;;;;;;;;r6siklje;;;;r6sikle;;;;;;;;;r6sikl;;;;;;;;;r6sikl;;;;r6sikl;;r6sikle;;r6sikle;;;;;;
3354;recéler;;;;;;;;;;;;;;;;;;r6sElE;r6sEle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3355;redemander;;;;;;r6d6mâda;;r6d6mâd6rE;;r6d6mâd6ra;;;;r6d6mâdE;;;r6d6mâdE;r6d6mâdE;r6d6mâde;;;;;;;;;r6d6mâd;;;;;;;;;r6d6mâd;r6d6mâde;r6d6mâd;r6d6mâd;r6d6mâd;;;;r6d6mâde;;;;;;
3356;redescendre;;r6dEsâdi;;r6dEsâdi;r6dEsâdir;r6dEsâdi;;r6dEsâdrE;;;;r6dEsâdra;;r6dEsâdE;;;r6dEsâdE;r6dEsâdE;r6dEsâdr;;;;;;;r6dEsâdô;r6dEsâde;r6dEsâ;r6dEsâdâ;;;;;;;r6dEsâdô;r6dEsâ;r6dEsâde;r6dEsâ;;r6dEsâ;r6dEsâdy;r6dEsâdy;r6dEsâdy;r6dEsâdy;;r6dEsâd;;r6dEsâd;;r6dEsâd
3357;redevenir;;r6d6vê;;;r6d6vêr;r6d6vê;r6d6vjêdrô;r6d6vjêdrE;;r6d6vjêdra;r6d6vjêdrô;r6d6vjêdra;;r6d6v6nE;;;r6d6v6nE;r6d6v6nE;r6d6v6nir;;;;;;;r6d6v6nô;r6d6v6ne;r6d6vjê;r6d6v6nâ;;r6d6vjêdrE;r6d6vjêdrie;;r6d6vjêdrE;r6d6vjêdrE;r6d6v6nô;r6d6vjê;r6d6v6ne;r6d6vjê;r6d6vjEn;r6d6vjê;r6d6v6ny;r6d6v6ny;r6d6v6ny;r6d6v6ny;;r6d6vjEn;;r6d6vjEn;;r6d6vjEn
3358;redevoir;;;;;;;;;;;;r6d6vra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3359;rediffuser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6difyze;;;;;;;
3360;redire;;;;;;;;r6dirE;;;;;;r6dizE;;;;r6dizE;r6dir;;;;;;;;;r6di;r6dizâ;;;;;;;;r6di;;r6di;r6diz;r6di;r6dit;;;r6di;;;;;;
3361;rediscuter;;;;;;;r6diskyt6rô;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3362;redistribuer;;;;;;;;;;;;;;;;;;r6distribyE;;;;;;;;;;;;;;;;;;;r6distriby;;;;;;;r6distribye;;;;;;;
